,r,x,phi,psi,A,B,F_hydro,F_metric,F_aniso,F_zeta
0,1e-06,1.1584085797044567e-07,0.1781,0.0,0.6133792886599161,1.0,-1.5003588766382414e-06,2.0072850438311268e-07,8.447605487760272e-05,2.2038412161399606e-07
1,0.10002100380076015,0.011586518895345264,0.1780272868728057,-0.0014537309662647335,0.6134869759109814,1.0002340183831167,-0.0007029324366016887,0.0004783697632008728,8.447605487760272e-05,0.00014080504143664427
2,0.2000410076015203,0.023172921949832555,0.17780928613768604,-0.0029047332124014892,0.6138098572304594,1.0009352204143347,-0.0013999061156275971,0.0009521956227351454,0.0001683997786259568,0.0002807350378859833
3,0.3000610114022804,0.034759325004319844,0.17744640498816897,-0.004350307492629348,0.6143474032647682,1.0021010702735438,-0.002085062013586686,0.0014170131690059541,0.0002512275604350785,0.00041892676074240204
4,0.40008101520304057,0.04634572805880714,0.17693932201487828,-0.005787740811815804,0.6150987285283257,1.0037273265844209,-0.002752703592552447,0.0018684915283993069,0.0003324288445570966,0.0005545334256089955
5,0.5001010190038008,0.05793213111329444,0.1762889871015805,-0.007214321485133815,0.6160625866443684,1.0058080205969226,-0.0033973844527464825,0.002302503825548666,0.00041149356292333395,0.0006867347176514814
6,0.6001210228045609,0.06951853416778174,0.17549662126192092,-0.008627339812696047,0.6172373638600823,1.0083354270711178,-0.004013984079495131,0.0027151887572355172,0.0004879382981170947,0.0008147450409403332
7,0.7001410266053211,0.08110493722226902,0.1745637163986737,-0.010024088963150636,0.6186210710152702,1.011300029295541,-0.004597777275774345,0.003103006850754453,0.0005613118997835508,0.0009378212881200171
8,0.8001610304060812,0.09269134027675632,0.1734920349617179,-0.01140186612486317,0.6202113341961902,1.0146904800846637,-0.005144495978784941,0.0034627903117956647,0.0006312004475002422,0.0010552700253600468
9,0.9001810342068414,0.10427774333124361,0.17228360947498741,-0.012757973987608393,0.6220053843590415,1.0184935610078905,-0.005650382335158785,0.003791785515521275,0.000697231471481112,0.0011664539974040242
10,1.0002010380076014,0.11586414638573089,0.17094074189566416,-0.014089722622832342,0.6240000462613605,1.0226941425041949,-0.006112232107623905,0.004087687362533463,0.0007590773631124798,0.0012707978683660361
