phi0,omega,M,Q,R_eff,C_eff
0.024,0.854540525,0.333741293,0.387206957,37.43854518,0.008914377
0.0243,0.854392016,0.33563554,0.389426809,37.19983387,0.009022501
0.0246,0.854243528,0.337514842,0.391629545,36.96544591,0.00913055
0.0249,0.854095061,0.339379454,0.393815459,36.73520873,0.009238533
0.0252,0.853946618,0.341229626,0.395984839,36.50894554,0.009346466
0.0255,0.853798198,0.343065598,0.398137959,36.2869009,0.009454255
0.0258,0.853649802,0.344887607,0.400275091,36.06859102,0.009561993
0.0261,0.853501431,0.34669588,0.402396495,35.85392176,0.009669678
0.0264,0.853353087,0.348490638,0.404502426,35.64308855,0.009777229
0.0267,0.853204768,0.350272098,0.40659313,35.4355522,0.009884765
0.027,0.853056478,0.352040468,0.408668849,35.23168547,0.009992155
0.0273,0.852908215,0.353795953,0.410729816,35.03100436,0.010099509
0.0276,0.85275998,0.355538751,0.412776258,34.83356634,0.010206786
0.0279,0.852611775,0.357269055,0.414808397,34.63943151,0.010313941
0.0282,0.8524636,0.358987055,0.416826449,34.4482249,0.010421061
0.0285,0.852315456,0.360692932,0.418830624,34.25993848,0.010528126
0.0288,0.852167343,0.362386866,0.420821127,34.07482067,0.010635034
0.0291,0.852019261,0.36406903,0.422798156,33.89246803,0.010741886
0.0294,0.851871212,0.365739595,0.424761908,33.71283617,0.010848675
0.0297,0.851723196,0.367398726,0.42671257,33.53587802,0.010955393
0.03,0.851575214,0.369046584,0.428650328,33.36154394,0.011062036
0.0303,0.851427265,0.370683327,0.430575363,33.18978181,0.011168598
0.0306,0.851279351,0.372309108,0.432487851,33.02053718,0.011275077
0.0309,0.851131472,0.373924079,0.434387963,32.85375336,0.011381472
0.0312,0.850983628,0.375528384,0.436275868,32.68937161,0.011487782
0.0315,0.85083582,0.377122168,0.438151729,32.52733123,0.011594009
0.0318,0.850688049,0.37870557,0.440015707,32.3675697,0.011700155
0.0321,0.850540315,0.380278727,0.441867957,32.21002286,0.011806224
0.0324,0.850392618,0.381841773,0.443708633,32.05462502,0.011912221
0.0327,0.850244959,0.383394837,0.445537884,31.90130913,0.012018154
0.033,0.850097338,0.384938048,0.447355856,31.75000692,0.01212403
0.0333,0.849949756,0.386471529,0.449162692,31.60078463,0.012229808
0.0336,0.849802213,0.387995405,0.450958531,31.45368765,0.01233545
0.0339,0.84965471,0.389509793,0.452743511,31.30843328,0.01244105
0.0342,0.849507246,0.39101481,0.454517765,31.16494878,0.012546621
0.0345,0.849359822,0.392510572,0.456281424,31.02342194,0.012652072
0.0348,0.849212439,0.39399719,0.458034616,30.88380089,0.012757406
0.0351,0.849065098,0.395474774,0.459777467,30.74576494,0.01286274
0.0354,0.848917797,0.39694343,0.461510099,30.6095629,0.012967955
0.0357,0.848770538,0.398403265,0.463232633,30.47512777,0.013073063
0.036,0.848623321,0.399854382,0.464945186,30.34208535,0.01317821
0.0363,0.848476147,0.401296881,0.466647874,30.21106221,0.013283111
0.0366,0.848329015,0.402730861,0.46834081,30.08133956,0.013388063
0.0369,0.848181926,0.404156419,0.470024105,29.95336384,0.013492856
0.0372,0.848034881,0.405573651,0.471697868,29.82678936,0.01359763
0.0375,0.847887879,0.406982649,0.473362206,29.70181227,0.013702283
0.0378,0.847740921,0.408383506,0.475017222,29.57820763,0.013806905
0.0381,0.847594007,0.40977631,0.476663019,29.45617253,0.01391139
0.0384,0.847447138,0.41116115,0.478299698,29.3353537,0.014015892
0.0387,0.847300313,0.412538113,0.479927358,29.21619658,0.014120185
0.039,0.847153534,0.413907282,0.481546095,29.09808209,0.014224555
0.0393,0.8470068,0.415268741,0.483156005,28.98162481,0.014328691
0.0396,0.846860112,0.416622571,0.48475718,28.86630758,0.014432832
0.0399,0.846713469,0.417968854,0.486349712,28.75218772,0.014536941
0.0402,0.846566873,0.419307667,0.487933691,28.63958743,0.014640842
0.0405,0.846420323,0.420639087,0.489509205,28.52800785,0.014744776
0.0408,0.846273819,0.421963191,0.491076341,28.41763824,0.014848637
0.0411,0.846127363,0.423280053,0.492635184,28.30867267,0.01495231
0.0414,0.845980954,0.424589747,0.494185817,28.20070988,0.015055995
0.0417,0.845834591,0.425892343,0.495728324,28.09374857,0.015159684
0.042,0.845688277,0.427187914,0.497262783,27.98826233,0.01526311
0.0423,0.84554201,0.428476528,0.498789276,27.88377861,0.015366516
0.0426,0.845395792,0.429758254,0.500307879,27.78027144,0.015469908
0.0429,0.845249621,0.43103316,0.501818669,27.67773751,0.01557328
0.0432,0.845103499,0.43230131,0.503321723,27.57653906,0.015676416
0.0435,0.844957426,0.43356277,0.504817113,27.47632847,0.015779502
0.0438,0.844811401,0.434817604,0.506304912,27.37705985,0.015882553
0.0441,0.844665425,0.436065874,0.507785194,27.27872801,0.015985565
