phi0,omega,M,Q,R_eff,C_eff
0.066,1.16033,0.36639,0.30348,12.06667,0.03036
0.067,1.15949,0.36749,0.30443,11.96625,0.03071
0.068,1.15865,0.36855,0.30535,11.868,0.03105
0.069,1.15782,0.36958,0.30624,11.77186,0.0314
0.07,1.15699,0.37059,0.30711,11.67776,0.03173
0.071,1.15616,0.37156,0.30795,11.58565,0.03207
0.072,1.15534,0.3725,0.30877,11.49545,0.0324
0.073,1.15451,0.37342,0.30956,11.40709,0.03274
0.074,1.1537,0.37431,0.31033,11.32049,0.03306
0.075,1.15288,0.37517,0.31108,11.23558,0.03339
0.076,1.15207,0.376,0.31181,11.15228,0.03372
0.077,1.15126,0.37682,0.31251,11.0705,0.03404
0.078,1.15046,0.3776,0.3132,10.99025,0.03436
0.079,1.14966,0.37836,0.31386,10.91209,0.03467
0.08,1.14886,0.3791,0.31451,10.83529,0.03499
0.081,1.14806,0.37982,0.31513,10.75977,0.0353
0.082,1.14727,0.38051,0.31574,10.68542,0.03561
0.083,1.14648,0.38118,0.31632,10.61215,0.03592
0.084,1.14569,0.38184,0.31689,10.5407,0.03622
0.085,1.14491,0.38247,0.31744,10.47069,0.03653
0.086,1.14413,0.38308,0.31798,10.40157,0.03683
0.087,1.14335,0.38367,0.31849,10.33325,0.03713
0.088,1.14258,0.38424,0.319,10.26664,0.03743
0.089,1.14181,0.38479,0.31948,10.2013,0.03772
0.09,1.14104,0.38532,0.31995,10.13655,0.03801
0.091,1.14027,0.38584,0.3204,10.07275,0.03831
0.092,1.13951,0.38634,0.32084,10.0108,0.03859
0.093,1.13875,0.38682,0.32126,9.94922,0.03888
0.094,1.13799,0.38729,0.32167,9.8884,0.03917
0.095,1.13724,0.38774,0.32207,9.82941,0.03945
0.096,1.13649,0.38817,0.32245,9.77056,0.03973
0.097,1.13574,0.38859,0.32282,9.71286,0.04001
0.098,1.13499,0.38899,0.32317,9.65637,0.04028
0.099,1.13425,0.38938,0.32352,9.59982,0.04056
0.1,1.13351,0.38975,0.32384,9.54532,0.04083
0.101,1.13277,0.39011,0.32416,9.49087,0.0411
0.102,1.13203,0.39045,0.32447,9.43735,0.04137
0.103,1.1313,0.39078,0.32476,9.3849,0.04164
0.104,1.13057,0.3911,0.32504,9.33242,0.04191
0.105,1.12984,0.39141,0.32531,9.28184,0.04217
0.106,1.12911,0.3917,0.32557,9.23071,0.04243
0.107,1.12839,0.39198,0.32582,9.18162,0.04269
0.108,1.12767,0.39225,0.32606,9.1321,0.04295
0.109,1.12695,0.3925,0.32629,9.08416,0.04321
0.11,1.12624,0.39275,0.3265,9.0361,0.04346
0.111,1.12552,0.39298,0.32671,8.98935,0.04372
0.112,1.12481,0.3932,0.32691,8.94262,0.04397
0.113,1.1241,0.39341,0.3271,8.8971,0.04422
0.114,1.1234,0.39362,0.32728,8.85156,0.04447
0.115,1.12269,0.39381,0.32745,8.8073,0.04471
0.116,1.12199,0.39399,0.32761,8.76281,0.04496
0.117,1.12129,0.39416,0.32776,8.71983,0.0452
0.118,1.12059,0.39432,0.3279,8.67624,0.04545
0.119,1.1199,0.39447,0.32804,8.63457,0.04568
0.12,1.11921,0.39461,0.32816,8.59202,0.04593
0.121,1.11851,0.39474,0.32828,8.55138,0.04616
0.122,1.11783,0.39486,0.32839,8.51021,0.0464
0.123,1.11714,0.39498,0.32849,8.47015,0.04663
0.124,1.11646,0.39508,0.32859,8.43035,0.04686
0.125,1.11577,0.39518,0.32868,8.39072,0.0471
0.126,1.11509,0.39527,0.32876,8.35231,0.04732
0.127,1.11442,0.39535,0.32883,8.31313,0.04756
0.128,1.11374,0.39543,0.3289,8.27594,0.04778
0.129,1.11307,0.39549,0.32895,8.23819,0.04801
0.13,1.1124,0.39555,0.32901,8.20109,0.04823
0.131,1.11173,0.3956,0.32905,8.16477,0.04845
0.132,1.11106,0.39564,0.32909,8.12775,0.04868
0.133,1.11039,0.39568,0.32912,8.09273,0.04889
0.134,1.10973,0.39571,0.32915,8.05716,0.04911
0.135,1.10907,0.39573,0.32917,8.02191,0.04933
0.136,1.10841,0.39575,0.32919,7.98779,0.04954
0.137,1.10775,0.39576,0.32919,7.95305,0.04976
0.138,1.10709,0.39576,0.3292,7.91948,0.04997
0.139,1.10644,0.39576,0.32919,7.8862,0.05018
0.14,1.10579,0.39575,0.32919,7.85233,0.0504
0.141,1.10514,0.39573,0.32917,7.82025,0.0506
0.142,1.10449,0.39571,0.32915,7.78786,0.05081
0.143,1.10384,0.39568,0.32913,7.75504,0.05102
0.144,1.1032,0.39565,0.3291,7.7241,0.05122
0.145,1.10255,0.39561,0.32906,7.69263,0.05143
0.146,1.10191,0.39557,0.32902,7.66092,0.05163
0.147,1.10127,0.39552,0.32898,7.6309,0.05183
0.148,1.10064,0.39547,0.32893,7.60039,0.05203
0.149,1.1,0.39541,0.32888,7.56958,0.05224
0.15,1.09937,0.39534,0.32882,7.54052,0.05243
0.151,1.09873,0.39527,0.32875,7.51098,0.05263
0.152,1.0981,0.3952,0.32869,7.48097,0.05283
0.153,1.09747,0.39512,0.32862,7.45279,0.05302
0.154,1.09685,0.39504,0.32854,7.42426,0.05321
0.155,1.09622,0.39495,0.32846,7.39528,0.05341
0.156,1.0956,0.39486,0.32838,7.36756,0.05359
0.157,1.09497,0.39476,0.32829,7.34006,0.05378
0.158,1.09435,0.39466,0.32819,7.31212,0.05397
0.159,1.09373,0.39456,0.3281,7.28466,0.05416
0.16,1.09312,0.39445,0.328,7.25819,0.05435
0.161,1.0925,0.39433,0.3279,7.23131,0.05453
0.162,1.09188,0.39422,0.32779,7.20402,0.05472
0.163,1.09127,0.3941,0.32768,7.17848,0.0549
0.164,1.09066,0.39397,0.32756,7.15267,0.05508
0.165,1.09005,0.39385,0.32745,7.12647,0.05527
0.166,1.08944,0.39371,0.32733,7.10075,0.05545
0.167,1.08883,0.39358,0.3272,7.076,0.05562
0.168,1.08823,0.39344,0.32707,7.05089,0.0558
0.169,1.08762,0.3933,0.32694,7.02542,0.05598
0.17,1.08702,0.39315,0.32681,7.00112,0.05616
0.171,1.08642,0.393,0.32667,6.9771,0.05633
0.172,1.08582,0.39285,0.32653,6.95274,0.0565
0.173,1.08522,0.3927,0.32639,6.92803,0.05668
0.174,1.08463,0.39254,0.32624,6.90489,0.05685
0.175,1.08403,0.39238,0.3261,6.88163,0.05702
0.176,1.08344,0.39222,0.32594,6.85805,0.05719
0.177,1.08284,0.39205,0.32579,6.83414,0.05737
0.178,1.08225,0.39188,0.32563,6.81191,0.05753
0.179,1.08166,0.39171,0.32548,6.78944,0.05769
0.18,1.08108,0.39153,0.32531,6.76666,0.05786
0.181,1.08049,0.39136,0.32515,6.74358,0.05803
0.182,1.0799,0.39118,0.32498,6.72199,0.05819
0.183,1.07932,0.39099,0.32481,6.70033,0.05835
0.184,1.07873,0.39081,0.32464,6.67839,0.05852
0.185,1.07815,0.39062,0.32447,6.65616,0.05869
0.186,1.07757,0.39043,0.32429,6.63495,0.05884
0.187,1.07699,0.39024,0.32411,6.61412,0.059
0.188,1.07641,0.39005,0.32393,6.59303,0.05916
0.189,1.07584,0.38985,0.32375,6.57167,0.05932
0.19,1.07526,0.38965,0.32357,6.55059,0.05948
0.191,1.07469,0.38945,0.32338,6.53061,0.05963
0.192,1.07411,0.38925,0.32319,6.51038,0.05979
0.193,1.07354,0.38905,0.323,6.48989,0.05995
0.194,1.07297,0.38884,0.32281,6.46915,0.06011
0.195,1.0724,0.38863,0.32261,6.44957,0.06026
0.196,1.07183,0.38842,0.32242,6.43021,0.06041
0.197,1.07127,0.38821,0.32222,6.41061,0.06056
0.198,1.0707,0.38799,0.32202,6.39077,0.06071
0.199,1.07014,0.38778,0.32182,6.37078,0.06087
0.2,1.06957,0.38756,0.32161,6.35229,0.06101
0.201,1.06901,0.38734,0.32141,6.33358,0.06116
0.202,1.06845,0.38712,0.3212,6.31465,0.06131
0.203,1.06789,0.3869,0.32099,6.2955,0.06146
0.204,1.06733,0.38667,0.32078,6.2764,0.06161
0.205,1.06677,0.38645,0.32057,6.25858,0.06175
0.206,1.06622,0.38622,0.32036,6.24056,0.06189
0.207,1.06566,0.38599,0.32014,6.22232,0.06203
0.208,1.06511,0.38576,0.31993,6.20387,0.06218
0.209,1.06455,0.38553,0.31971,6.18537,0.06233
0.21,1.064,0.3853,0.31949,6.16824,0.06247
0.211,1.06345,0.38507,0.31927,6.15091,0.0626
0.212,1.0629,0.38483,0.31905,6.13339,0.06274
0.213,1.06235,0.38459,0.31882,6.11567,0.06289
0.214,1.0618,0.38436,0.3186,6.09775,0.06303
0.215,1.06125,0.38412,0.31837,6.08104,0.06317
0.216,1.06071,0.38388,0.31815,6.06443,0.0633
0.217,1.06016,0.38364,0.31792,6.04764,0.06344
0.218,1.05962,0.38339,0.31769,6.03067,0.06357
0.219,1.05907,0.38315,0.31746,6.01351,0.06371
0.22,1.05853,0.38291,0.31723,5.99675,0.06385
0.221,1.05799,0.38266,0.317,5.98087,0.06398
0.222,1.05745,0.38241,0.31676,5.96483,0.06411
0.223,1.05691,0.38217,0.31653,5.94861,0.06424
0.224,1.05637,0.38192,0.31629,5.93223,0.06438
0.225,1.05584,0.38167,0.31606,5.91566,0.06452
0.226,1.0553,0.38142,0.31582,5.89998,0.06465
0.227,1.05476,0.38117,0.31558,5.88469,0.06477
0.228,1.05423,0.38092,0.31534,5.86924,0.0649
0.229,1.0537,0.38066,0.3151,5.85363,0.06503
0.23,1.05316,0.38041,0.31486,5.83785,0.06516
0.231,1.05263,0.38015,0.31462,5.82191,0.0653
0.232,1.0521,0.3799,0.31438,5.80696,0.06542
0.233,1.05157,0.37964,0.31413,5.79227,0.06554
0.234,1.05104,0.37939,0.31389,5.77743,0.06567
0.235,1.05051,0.37913,0.31364,5.76245,0.06579
0.236,1.04999,0.37887,0.3134,5.74732,0.06592
0.237,1.04946,0.37861,0.31315,5.73203,0.06605
0.238,1.04893,0.37835,0.3129,5.71744,0.06618
0.239,1.04841,0.37809,0.31265,5.70338,0.06629
0.24,1.04789,0.37783,0.3124,5.68918,0.06641
0.241,1.04736,0.37757,0.31215,5.67484,0.06653
0.242,1.04684,0.37731,0.3119,5.66036,0.06666
0.243,1.04632,0.37705,0.31165,5.64574,0.06678
0.244,1.0458,0.37679,0.3114,5.63118,0.06691
0.245,1.04528,0.37652,0.31115,5.61775,0.06702
0.246,1.04476,0.37626,0.3109,5.6042,0.06714
0.247,1.04424,0.37599,0.31064,5.59052,0.06726
0.248,1.04373,0.37573,0.31039,5.57672,0.06737
0.249,1.04321,0.37546,0.31014,5.56278,0.0675
0.25,1.04269,0.3752,0.30988,5.54871,0.06762
0.251,1.04218,0.37493,0.30963,5.53511,0.06774
0.252,1.04166,0.37467,0.30937,5.52222,0.06785
0.253,1.04115,0.3744,0.30911,5.50921,0.06796
0.254,1.04064,0.37413,0.30886,5.49608,0.06807
0.255,1.04013,0.37387,0.3086,5.48283,0.06819
0.256,1.03962,0.3736,0.30834,5.46946,0.06831
0.257,1.03911,0.37333,0.30808,5.45596,0.06843
0.258,1.0386,0.37306,0.30782,5.44294,0.06854
0.259,1.03809,0.37279,0.30757,5.4306,0.06865
0.26,1.03758,0.37252,0.30731,5.41815,0.06875
0.261,1.03707,0.37226,0.30705,5.40559,0.06886
0.262,1.03657,0.37199,0.30679,5.39292,0.06898
0.263,1.03606,0.37172,0.30653,5.38014,0.06909
0.264,1.03556,0.37145,0.30626,5.36724,0.06921
0.265,1.03505,0.37118,0.306,5.3544,0.06932
0.266,1.03455,0.37091,0.30574,5.34262,0.06942
0.267,1.03405,0.37064,0.30548,5.33075,0.06953
0.268,1.03354,0.37037,0.30522,5.31877,0.06963
0.269,1.03304,0.3701,0.30496,5.3067,0.06974
0.27,1.03254,0.36983,0.30469,5.29451,0.06985
0.271,1.03204,0.36955,0.30443,5.28223,0.06996
0.272,1.03154,0.36928,0.30417,5.26983,0.07008
0.273,1.03104,0.36901,0.3039,5.25798,0.07018
0.274,1.03055,0.36874,0.30364,5.2467,0.07028
0.275,1.03005,0.36847,0.30338,5.23532,0.07038
0.276,1.02955,0.3682,0.30311,5.22384,0.07048
0.277,1.02906,0.36793,0.30285,5.21228,0.07059
0.278,1.02856,0.36766,0.30259,5.20061,0.07069
0.279,1.02807,0.36738,0.30232,5.18885,0.0708
0.28,1.02757,0.36711,0.30206,5.17698,0.07091
0.281,1.02708,0.36684,0.30179,5.16568,0.07102
0.282,1.02659,0.36657,0.30153,5.1549,0.07111
0.283,1.0261,0.3663,0.30126,5.14404,0.07121
0.284,1.0256,0.36603,0.301,5.13308,0.07131
0.285,1.02511,0.36576,0.30073,5.12204,0.07141
0.286,1.02462,0.36548,0.30047,5.11091,0.07151
0.287,1.02413,0.36521,0.3002,5.09969,0.07161
0.288,1.02365,0.36494,0.29994,5.08838,0.07172
0.289,1.02316,0.36467,0.29967,5.07719,0.07183
0.29,1.02267,0.3644,0.2994,5.06693,0.07192
0.291,1.02218,0.36413,0.29914,5.05659,0.07201
0.292,1.0217,0.36386,0.29887,5.04618,0.07211
0.293,1.02121,0.36358,0.29861,5.03568,0.0722
0.294,1.02072,0.36331,0.29834,5.0251,0.0723
0.295,1.02024,0.36304,0.29807,5.01444,0.0724
0.296,1.01976,0.36277,0.29781,5.0037,0.0725
0.297,1.01927,0.3625,0.29754,4.99287,0.0726
0.298,1.01879,0.36223,0.29728,4.98246,0.0727
0.299,1.01831,0.36196,0.29701,4.97266,0.07279
0.3,1.01783,0.36169,0.29675,4.96279,0.07288
0.301,1.01734,0.36142,0.29648,4.95284,0.07297
0.302,1.01686,0.36115,0.29621,4.94283,0.07307
0.303,1.01638,0.36088,0.29595,4.93273,0.07316
0.304,1.0159,0.36061,0.29568,4.92256,0.07326
0.305,1.01543,0.36034,0.29542,4.91232,0.07335
0.306,1.01495,0.36007,0.29515,4.902,0.07345
0.307,1.01447,0.3598,0.29488,4.89188,0.07355
0.308,1.01399,0.35953,0.29462,4.88256,0.07364
0.309,1.01352,0.35926,0.29435,4.87317,0.07372
0.31,1.01304,0.35899,0.29409,4.86372,0.07381
0.311,1.01256,0.35873,0.29382,4.8542,0.0739
0.312,1.01209,0.35846,0.29356,4.8446,0.07399
0.313,1.01161,0.35819,0.29329,4.83494,0.07408
0.314,1.01114,0.35792,0.29303,4.82521,0.07418
0.315,1.01067,0.35765,0.29276,4.81541,0.07427
0.316,1.01019,0.35739,0.2925,4.80554,0.07437
0.317,1.00972,0.35712,0.29223,4.79629,0.07446
0.318,1.00925,0.35685,0.29197,4.7874,0.07454
0.319,1.00878,0.35659,0.2917,4.77845,0.07462
0.32,1.00831,0.35632,0.29144,4.76943,0.07471
0.321,1.00784,0.35605,0.29117,4.76035,0.0748
0.322,1.00737,0.35579,0.29091,4.75121,0.07488
0.323,1.0069,0.35552,0.29064,4.742,0.07497
0.324,1.00643,0.35526,0.29038,4.73273,0.07506
0.325,1.00596,0.35499,0.29012,4.7234,0.07516
0.326,1.00549,0.35473,0.28985,4.714,0.07525
0.327,1.00503,0.35446,0.28959,4.70509,0.07534
0.328,1.00456,0.3542,0.28932,4.69665,0.07541
0.329,1.00409,0.35393,0.28906,4.68814,0.0755
0.33,1.00363,0.35367,0.2888,4.67958,0.07558
0.331,1.00316,0.35341,0.28854,4.67096,0.07566
0.332,1.0027,0.35314,0.28827,4.66229,0.07574
0.333,1.00223,0.35288,0.28801,4.65356,0.07583
0.334,1.00177,0.35262,0.28775,4.64476,0.07592
0.335,1.00131,0.35236,0.28749,4.63591,0.07601
0.336,1.00084,0.35209,0.28722,4.627,0.0761
0.337,1.00038,0.35183,0.28696,4.61803,0.07619
0.338,0.99992,0.35157,0.2867,4.60994,0.07626
0.339,0.99946,0.35131,0.28644,4.6019,0.07634
0.34,0.999,0.35105,0.28618,4.5938,0.07642
0.341,0.99853,0.35079,0.28592,4.58566,0.0765
0.342,0.99807,0.35053,0.28565,4.57746,0.07658
0.343,0.99761,0.35027,0.28539,4.56921,0.07666
0.344,0.99716,0.35001,0.28513,4.5609,0.07674
0.345,0.9967,0.34975,0.28487,4.55255,0.07683
0.346,0.99624,0.34949,0.28461,4.54413,0.07691
0.347,0.99578,0.34923,0.28435,4.53567,0.077
0.348,0.99532,0.34898,0.28409,4.52715,0.07709
0.349,0.99487,0.34872,0.28384,4.5193,0.07716
0.35,0.99441,0.34846,0.28358,4.51168,0.07724
0.351,0.99395,0.3482,0.28332,4.50402,0.07731
0.352,0.9935,0.34795,0.28306,4.4963,0.07739
0.353,0.99304,0.34769,0.2828,4.48854,0.07746
0.354,0.99259,0.34743,0.28254,4.48073,0.07754
0.355,0.99213,0.34718,0.28228,4.47287,0.07762
0.356,0.99168,0.34692,0.28203,4.46496,0.0777
0.357,0.99123,0.34667,0.28177,4.45701,0.07778
0.358,0.99077,0.34642,0.28151,4.449,0.07786
0.359,0.99032,0.34616,0.28126,4.44095,0.07795
0.36,0.98987,0.34591,0.281,4.43284,0.07803
0.361,0.98942,0.34565,0.28074,4.42561,0.0781
0.362,0.98897,0.3454,0.28049,4.41838,0.07817
0.363,0.98851,0.34515,0.28023,4.41111,0.07825
0.364,0.98806,0.3449,0.27998,4.40379,0.07832
0.365,0.98761,0.34465,0.27972,4.39643,0.07839
0.366,0.98716,0.34439,0.27947,4.38903,0.07847
0.367,0.98671,0.34414,0.27921,4.38158,0.07854
0.368,0.98627,0.34389,0.27896,4.37409,0.07862
0.369,0.98582,0.34364,0.2787,4.36656,0.0787
0.37,0.98537,0.34339,0.27845,4.35897,0.07878
0.371,0.98492,0.34314,0.2782,4.35135,0.07886
0.372,0.98448,0.34289,0.27794,4.34368,0.07894
0.373,0.98403,0.34265,0.27769,4.33646,0.07901
0.374,0.98358,0.3424,0.27744,4.32963,0.07908
0.375,0.98314,0.34215,0.27718,4.32277,0.07915
0.376,0.98269,0.3419,0.27693,4.31587,0.07922
0.377,0.98225,0.34166,0.27668,4.30892,0.07929
0.378,0.9818,0.34141,0.27643,4.30194,0.07936
0.379,0.98136,0.34116,0.27618,4.29492,0.07943
0.38,0.98091,0.34092,0.27593,4.28786,0.07951
0.381,0.98047,0.34067,0.27568,4.28075,0.07958
0.382,0.98003,0.34043,0.27543,4.27361,0.07966
0.383,0.97958,0.34018,0.27518,4.26642,0.07973
0.384,0.97914,0.33994,0.27493,4.2592,0.07981
0.385,0.9787,0.33969,0.27468,4.25193,0.07989
0.386,0.97826,0.33945,0.27443,4.24501,0.07996
0.387,0.97782,0.33921,0.27418,4.23856,0.08003
0.388,0.97738,0.33897,0.27393,4.23208,0.08009
0.389,0.97694,0.33872,0.27368,4.22556,0.08016
0.39,0.9765,0.33848,0.27344,4.219,0.08023
0.391,0.97606,0.33824,0.27319,4.21241,0.0803
0.392,0.97562,0.338,0.27294,4.20579,0.08037
0.393,0.97518,0.33776,0.27269,4.19912,0.08044
0.394,0.97474,0.33752,0.27245,4.19243,0.08051
0.395,0.9743,0.33728,0.2722,4.18569,0.08058
0.396,0.97386,0.33704,0.27196,4.17892,0.08065
0.397,0.97343,0.3368,0.27171,4.17211,0.08073
0.398,0.97299,0.33656,0.27146,4.16526,0.0808
0.399,0.97255,0.33633,0.27122,4.15837,0.08088
0.4,0.97212,0.33609,0.27098,4.15195,0.08095
0.401,0.97168,0.33585,0.27073,4.14585,0.08101
0.402,0.97125,0.33561,0.27049,4.13973,0.08107
0.403,0.97081,0.33538,0.27024,4.13357,0.08114
0.404,0.97038,0.33514,0.27,4.12739,0.0812
0.405,0.96994,0.33491,0.26976,4.12116,0.08127
0.406,0.96951,0.33467,0.26951,4.11491,0.08133
0.407,0.96908,0.33444,0.26927,4.10863,0.0814
0.408,0.96864,0.3342,0.26903,4.10231,0.08147
0.409,0.96821,0.33397,0.26879,4.09595,0.08154
0.41,0.96778,0.33374,0.26855,4.08957,0.08161
0.411,0.96735,0.3335,0.26831,4.08315,0.08168
0.412,0.96692,0.33327,0.26807,4.0767,0.08175
0.413,0.96648,0.33304,0.26783,4.07021,0.08182
0.414,0.96605,0.33281,0.26759,4.06369,0.0819
0.415,0.96562,0.33258,0.26735,4.05789,0.08196
0.416,0.96519,0.33235,0.26711,4.05214,0.08202
0.417,0.96476,0.33212,0.26687,4.04635,0.08208
0.418,0.96434,0.33189,0.26663,4.04054,0.08214
0.419,0.96391,0.33166,0.26639,4.0347,0.0822
0.42,0.96348,0.33143,0.26615,4.02883,0.08226
0.421,0.96305,0.3312,0.26592,4.02294,0.08233
0.422,0.96262,0.33097,0.26568,4.01701,0.08239
0.423,0.9622,0.33074,0.26544,4.01105,0.08246
0.424,0.96177,0.33052,0.26521,4.00506,0.08252
0.425,0.96134,0.33029,0.26497,3.99905,0.08259
0.426,0.96092,0.33006,0.26473,3.993,0.08266
0.427,0.96049,0.32984,0.2645,3.98692,0.08273
0.428,0.96006,0.32961,0.26426,3.98081,0.0828
0.429,0.95964,0.32939,0.26403,3.97467,0.08287
0.43,0.95921,0.32916,0.26379,3.96879,0.08294
0.431,0.95879,0.32894,0.26356,3.96339,0.08299
0.432,0.95837,0.32871,0.26333,3.95796,0.08305
0.433,0.95794,0.32849,0.26309,3.95251,0.08311
0.434,0.95752,0.32827,0.26286,3.94703,0.08317
0.435,0.9571,0.32804,0.26263,3.94153,0.08323
0.436,0.95668,0.32782,0.26239,3.93599,0.08329
0.437,0.95625,0.3276,0.26216,3.93044,0.08335
0.438,0.95583,0.32738,0.26193,3.92485,0.08341
0.439,0.95541,0.32716,0.2617,3.91924,0.08347
0.44,0.95499,0.32694,0.26147,3.9136,0.08354
0.441,0.95457,0.32672,0.26124,3.90794,0.0836
0.442,0.95415,0.3265,0.26101,3.90225,0.08367
0.443,0.95373,0.32628,0.26078,3.89653,0.08374
0.444,0.95331,0.32606,0.26055,3.89078,0.0838
0.445,0.95289,0.32584,0.26032,3.88501,0.08387
0.446,0.95247,0.32562,0.26009,3.87921,0.08394
0.447,0.95205,0.32541,0.25986,3.87404,0.084
0.448,0.95164,0.32519,0.25963,3.86895,0.08405
0.449,0.95122,0.32497,0.2594,3.86383,0.08411
0.45,0.9508,0.32476,0.25917,3.8587,0.08416
0.451,0.95039,0.32454,0.25895,3.85354,0.08422
0.452,0.94997,0.32433,0.25872,3.84836,0.08428
0.453,0.94955,0.32411,0.25849,3.84315,0.08433
0.454,0.94914,0.3239,0.25827,3.83792,0.08439
0.455,0.94872,0.32368,0.25804,3.83267,0.08445
0.456,0.94831,0.32347,0.25781,3.8274,0.08451
0.457,0.94789,0.32325,0.25759,3.8221,0.08458
0.458,0.94748,0.32304,0.25736,3.81677,0.08464
0.459,0.94707,0.32283,0.25714,3.81142,0.0847
0.46,0.94665,0.32262,0.25692,3.80605,0.08476
0.461,0.94624,0.3224,0.25669,3.80065,0.08483
0.462,0.94583,0.32219,0.25647,3.79523,0.08489
0.463,0.94542,0.32198,0.25624,3.78978,0.08496
0.464,0.94501,0.32177,0.25602,3.78455,0.08502
0.465,0.94459,0.32156,0.2558,3.77978,0.08507
0.466,0.94418,0.32135,0.25558,3.775,0.08513
0.467,0.94377,0.32114,0.25535,3.77019,0.08518
0.468,0.94336,0.32093,0.25513,3.76537,0.08523
0.469,0.94295,0.32073,0.25491,3.76052,0.08529
0.47,0.94255,0.32052,0.25469,3.75565,0.08534
0.471,0.94214,0.32031,0.25447,3.75076,0.0854
0.472,0.94173,0.3201,0.25425,3.74586,0.08546
0.473,0.94132,0.3199,0.25403,3.74092,0.08551
0.474,0.94091,0.31969,0.25381,3.73597,0.08557
0.475,0.94051,0.31948,0.25359,3.731,0.08563
0.476,0.9401,0.31928,0.25337,3.72601,0.08569
0.477,0.93969,0.31907,0.25315,3.72099,0.08575
0.478,0.93929,0.31887,0.25293,3.71595,0.08581
0.479,0.93888,0.31866,0.25272,3.71089,0.08587
0.48,0.93848,0.31846,0.2525,3.70581,0.08593
0.481,0.93807,0.31825,0.25228,3.70071,0.086
