phi0,omega,M,Q,R_eff,C_eff
0.039,0.97704,0.34046,0.34297,23.66364,0.01439
0.04,0.97648,0.34331,0.3459,23.34937,0.0147
0.041,0.97592,0.34609,0.34874,23.04611,0.01502
0.042,0.97537,0.34879,0.35152,22.75346,0.01533
0.043,0.97482,0.35142,0.35422,22.47097,0.01564
0.044,0.97427,0.35398,0.35684,22.19812,0.01595
0.045,0.97373,0.35646,0.3594,21.93437,0.01625
0.046,0.97318,0.35888,0.36189,21.67912,0.01655
0.047,0.97264,0.36124,0.36431,21.43174,0.01686
0.048,0.9721,0.36353,0.36668,21.19176,0.01715
0.049,0.97156,0.36576,0.36898,20.96022,0.01745
0.05,0.97103,0.36794,0.37122,20.73491,0.01774
0.051,0.97049,0.37006,0.37341,20.51586,0.01804
0.052,0.96996,0.37212,0.37554,20.30394,0.01833
0.053,0.96943,0.37413,0.37762,20.09688,0.01862
0.054,0.9689,0.37609,0.37964,19.89675,0.0189
0.055,0.96838,0.378,0.38162,19.70117,0.01919
0.056,0.96785,0.37986,0.38354,19.51108,0.01947
0.057,0.96733,0.38168,0.38542,19.32628,0.01975
0.058,0.96681,0.38345,0.38725,19.14549,0.02003
0.059,0.96629,0.38517,0.38904,18.96961,0.0203
0.06,0.96578,0.38685,0.39078,18.79861,0.02058
0.061,0.96526,0.38849,0.39248,18.6314,0.02085
0.062,0.96475,0.39009,0.39414,18.46791,0.02112
0.063,0.96424,0.39165,0.39576,18.30812,0.02139
0.064,0.96373,0.39316,0.39734,18.15246,0.02166
0.065,0.96323,0.39465,0.39888,18.00067,0.02192
0.066,0.96272,0.39609,0.40038,17.8522,0.02219
0.067,0.96222,0.3975,0.40185,17.70695,0.02245
0.068,0.96172,0.39887,0.40328,17.56483,0.02271
0.069,0.96122,0.40022,0.40468,17.42576,0.02297
0.07,0.96073,0.40152,0.40604,17.28962,0.02322
0.071,0.96023,0.4028,0.40737,17.15631,0.02348
0.072,0.95974,0.40404,0.40867,17.02572,0.02373
0.073,0.95925,0.40525,0.40993,16.89772,0.02398
0.074,0.95876,0.40644,0.41117,16.7722,0.02423
0.075,0.95827,0.40759,0.41237,16.6491,0.02448
0.076,0.95778,0.40871,0.41355,16.52918,0.02473
0.077,0.9573,0.40981,0.4147,16.41149,0.02497
0.078,0.95682,0.41088,0.41582,16.2959,0.02521
0.079,0.95633,0.41192,0.41691,16.18228,0.02546
0.08,0.95586,0.41294,0.41798,16.07049,0.0257
0.081,0.95538,0.41393,0.41902,15.96041,0.02593
0.082,0.9549,0.4149,0.42003,15.85304,0.02617
0.083,0.95443,0.41584,0.42102,15.74853,0.02641
0.084,0.95396,0.41676,0.42198,15.64474,0.02664
0.085,0.95348,0.41766,0.42292,15.5422,0.02687
0.086,0.95302,0.41853,0.42384,15.4428,0.0271
0.087,0.95255,0.41938,0.42474,15.34478,0.02733
0.088,0.95208,0.42021,0.42561,15.24769,0.02756
0.089,0.95162,0.42102,0.42646,15.15251,0.02779
0.09,0.95115,0.4218,0.42729,15.05966,0.02801
0.091,0.95069,0.42257,0.42809,14.9674,0.02823
0.092,0.95023,0.42332,0.42888,14.87671,0.02845
0.093,0.94977,0.42404,0.42965,14.78838,0.02867
0.094,0.94932,0.42475,0.4304,14.7003,0.02889
0.095,0.94886,0.42544,0.43112,14.61428,0.02911
0.096,0.94841,0.42611,0.43183,14.52978,0.02933
0.097,0.94796,0.42677,0.43252,14.44519,0.02954
0.098,0.94751,0.4274,0.4332,14.364,0.02976
0.099,0.94706,0.42802,0.43385,14.28261,0.02997
0.1,0.94661,0.42862,0.43449,14.20289,0.03018
0.101,0.94616,0.42921,0.43511,14.12452,0.03039
0.102,0.94572,0.42978,0.43571,14.04638,0.0306
0.103,0.94527,0.43033,0.43629,13.97083,0.0308
0.104,0.94483,0.43087,0.43687,13.89447,0.03101
0.105,0.94439,0.43139,0.43742,13.82143,0.03121
0.106,0.94395,0.4319,0.43796,13.74748,0.03142
0.107,0.94351,0.43239,0.43848,13.67618,0.03162
0.108,0.94308,0.43287,0.43899,13.60444,0.03182
0.109,0.94264,0.43333,0.43948,13.53494,0.03202
0.11,0.94221,0.43378,0.43996,13.4652,0.03222
0.111,0.94178,0.43422,0.44043,13.39755,0.03241
0.112,0.94134,0.43465,0.44088,13.3296,0.03261
0.113,0.94091,0.43506,0.44132,13.26384,0.0328
0.114,0.94049,0.43546,0.44174,13.19746,0.033
0.115,0.94006,0.43584,0.44215,13.13364,0.03319
0.116,0.93963,0.43622,0.44255,13.06861,0.03338
0.117,0.93921,0.43658,0.44294,13.00675,0.03357
0.118,0.93878,0.43693,0.44331,12.9436,0.03376
0.119,0.93836,0.43727,0.44367,12.88298,0.03394
0.12,0.93794,0.43759,0.44402,12.82188,0.03413
0.121,0.93752,0.43791,0.44436,12.76212,0.03431
0.122,0.9371,0.43821,0.44469,12.70309,0.0345
0.123,0.93669,0.43851,0.445,12.64396,0.03468
0.124,0.93627,0.43879,0.4453,12.58701,0.03486
0.125,0.93586,0.43907,0.4456,12.52894,0.03504
0.126,0.93544,0.43933,0.44588,12.47343,0.03522
0.127,0.93503,0.43958,0.44615,12.4175,0.0354
0.128,0.93462,0.43983,0.44641,12.36213,0.03558
0.129,0.93421,0.44006,0.44666,12.30833,0.03575
0.13,0.9338,0.44028,0.4469,12.25351,0.03593
0.131,0.93339,0.4405,0.44713,12.2012,0.0361
0.132,0.93299,0.44071,0.44736,12.14856,0.03628
0.133,0.93258,0.4409,0.44757,12.09589,0.03645
0.134,0.93218,0.44109,0.44777,12.0454,0.03662
0.135,0.93177,0.44127,0.44796,11.994,0.03679
0.136,0.93137,0.44144,0.44815,11.94382,0.03696
0.137,0.93097,0.44161,0.44832,11.8946,0.03713
0.138,0.93057,0.44176,0.44849,11.84451,0.0373
0.139,0.93017,0.44191,0.44865,11.79651,0.03746
0.14,0.92977,0.44205,0.4488,11.74863,0.03763
0.141,0.92938,0.44218,0.44894,11.69991,0.03779
0.142,0.92898,0.4423,0.44907,11.6538,0.03795
0.143,0.92859,0.44242,0.4492,11.6073,0.03812
0.144,0.92819,0.44253,0.44932,11.56001,0.03828
0.145,0.9278,0.44263,0.44943,11.51547,0.03844
0.146,0.92741,0.44273,0.44953,11.47041,0.0386
0.147,0.92702,0.44281,0.44963,11.4246,0.03876
0.148,0.92663,0.44289,0.44971,11.38132,0.03891
0.149,0.92624,0.44297,0.44979,11.33773,0.03907
0.15,0.92585,0.44304,0.44987,11.29343,0.03923
0.151,0.92547,0.4431,0.44993,11.2511,0.03938
0.152,0.92508,0.44315,0.44999,11.20902,0.03954
0.153,0.9247,0.4432,0.45005,11.16627,0.03969
0.154,0.92432,0.44325,0.45009,11.12458,0.03984
0.155,0.92393,0.44328,0.45013,11.08402,0.03999
0.156,0.92355,0.44331,0.45017,11.04284,0.04014
0.157,0.92317,0.44334,0.45019,11.00148,0.0403
0.158,0.92279,0.44336,0.45021,10.96247,0.04044
0.159,0.92241,0.44337,0.45023,10.92287,0.04059
0.16,0.92203,0.44338,0.45024,10.88266,0.04074
0.161,0.92166,0.44338,0.45024,10.8441,0.04089
0.162,0.92128,0.44338,0.45024,10.80608,0.04103
0.163,0.92091,0.44337,0.45023,10.7675,0.04118
0.164,0.92053,0.44336,0.45022,10.72862,0.04132
0.165,0.92016,0.44334,0.4502,10.69219,0.04146
0.166,0.91979,0.44332,0.45017,10.65524,0.04161
0.167,0.91942,0.44329,0.45014,10.61774,0.04175
0.168,0.91904,0.44326,0.45011,10.58091,0.04189
0.169,0.91867,0.44322,0.45007,10.54558,0.04203
0.17,0.91831,0.44318,0.45002,10.50974,0.04217
0.171,0.91794,0.44313,0.44997,10.47339,0.04231
0.172,0.91757,0.44308,0.44991,10.43822,0.04245
0.173,0.9172,0.44303,0.44985,10.40403,0.04258
0.174,0.91684,0.44297,0.44979,10.36935,0.04272
0.175,0.91647,0.4429,0.44972,10.3342,0.04286
0.176,0.91611,0.44283,0.44964,10.30031,0.04299
0.177,0.91575,0.44276,0.44956,10.26729,0.04312
0.178,0.91538,0.44269,0.44948,10.23382,0.04326
0.179,0.91502,0.44261,0.44939,10.1999,0.04339
0.18,0.91466,0.44252,0.4493,10.1669,0.04353
0.181,0.9143,0.44243,0.4492,10.13509,0.04365
0.182,0.91394,0.44234,0.4491,10.10286,0.04378
0.183,0.91358,0.44225,0.449,10.07021,0.04392
0.184,0.91323,0.44215,0.44889,10.03771,0.04405
0.185,0.91287,0.44205,0.44878,10.00713,0.04417
0.186,0.91251,0.44194,0.44866,9.97617,0.0443
0.187,0.91216,0.44183,0.44854,9.94481,0.04443
0.188,0.9118,0.44172,0.44842,9.91304,0.04456
0.189,0.91145,0.4416,0.44829,9.88311,0.04468
0.19,0.9111,0.44148,0.44816,9.85343,0.0448
0.191,0.91074,0.44136,0.44802,9.82337,0.04493
0.192,0.91039,0.44123,0.44788,9.79294,0.04506
0.193,0.91004,0.4411,0.44774,9.7627,0.04518
0.194,0.90969,0.44097,0.4476,9.73431,0.0453
0.195,0.90934,0.44083,0.44745,9.70557,0.04542
0.196,0.90899,0.4407,0.44729,9.67647,0.04554
0.197,0.90865,0.44056,0.44714,9.64702,0.04567
0.198,0.9083,0.44041,0.44698,9.61847,0.04579
0.199,0.90795,0.44026,0.44682,9.59104,0.0459
0.2,0.90761,0.44012,0.44665,9.56329,0.04602
0.201,0.90726,0.43996,0.44649,9.53521,0.04614
0.202,0.90692,0.43981,0.44631,9.50679,0.04626
0.203,0.90657,0.43965,0.44614,9.47945,0.04638
0.204,0.90623,0.43949,0.44596,9.45303,0.04649
0.205,0.90589,0.43933,0.44578,9.42631,0.04661
0.206,0.90554,0.43916,0.4456,9.39928,0.04672
0.207,0.9052,0.439,0.44542,9.37193,0.04684
0.208,0.90486,0.43883,0.44523,9.34534,0.04696
0.209,0.90452,0.43865,0.44504,9.31997,0.04707
0.21,0.90418,0.43848,0.44484,9.29431,0.04718
0.211,0.90384,0.4383,0.44465,9.26836,0.04729
0.212,0.9035,0.43812,0.44445,9.24211,0.04741
0.213,0.90317,0.43794,0.44425,9.21582,0.04752
0.214,0.90283,0.43776,0.44404,9.19151,0.04763
0.215,0.90249,0.43757,0.44384,9.16693,0.04773
0.216,0.90216,0.43739,0.44363,9.14208,0.04784
0.217,0.90182,0.4372,0.44342,9.11696,0.04795
0.218,0.90149,0.437,0.44321,9.09156,0.04807
0.219,0.90115,0.43681,0.44299,9.06729,0.04817
0.22,0.90082,0.43661,0.44277,9.04381,0.04828
0.221,0.90049,0.43642,0.44255,9.02008,0.04838
0.222,0.90016,0.43622,0.44233,8.99609,0.04849
0.223,0.89982,0.43602,0.44211,8.97185,0.0486
0.224,0.89949,0.43581,0.44188,8.94735,0.04871
0.225,0.89916,0.43561,0.44165,8.92457,0.04881
0.226,0.89883,0.4354,0.44142,8.90196,0.04891
0.227,0.8985,0.43519,0.44119,8.87912,0.04901
0.228,0.89817,0.43498,0.44096,8.85604,0.04912
0.229,0.89784,0.43477,0.44072,8.83273,0.04922
0.23,0.89752,0.43456,0.44048,8.80917,0.04933
0.231,0.89719,0.43435,0.44024,8.78733,0.04943
0.232,0.89686,0.43413,0.44,8.76563,0.04953
0.233,0.89654,0.43391,0.43976,8.74371,0.04963
0.234,0.89621,0.43369,0.43951,8.72158,0.04973
0.235,0.89589,0.43347,0.43927,8.69922,0.04983
0.236,0.89556,0.43325,0.43902,8.67663,0.04993
0.237,0.89524,0.43303,0.43877,8.65521,0.05003
0.238,0.89491,0.4328,0.43852,8.63445,0.05012
0.239,0.89459,0.43257,0.43826,8.61348,0.05022
0.24,0.89427,0.43235,0.43801,8.59231,0.05032
0.241,0.89395,0.43212,0.43775,8.57093,0.05042
0.242,0.89362,0.43189,0.43749,8.54935,0.05052
0.243,0.8933,0.43166,0.43724,8.52782,0.05062
0.244,0.89298,0.43142,0.43697,8.50802,0.05071
0.245,0.89266,0.43119,0.43671,8.48802,0.0508
0.246,0.89234,0.43096,0.43645,8.46783,0.05089
0.247,0.89202,0.43072,0.43618,8.44746,0.05099
0.248,0.8917,0.43048,0.43592,8.42689,0.05108
0.249,0.89139,0.43024,0.43565,8.40612,0.05118
0.25,0.89107,0.43,0.43538,8.38592,0.05128
0.251,0.89075,0.42976,0.43511,8.3669,0.05136
0.252,0.89043,0.42952,0.43484,8.34771,0.05145
0.253,0.89012,0.42928,0.43456,8.32834,0.05154
0.254,0.8898,0.42904,0.43429,8.3088,0.05164
0.255,0.88949,0.42879,0.43401,8.28907,0.05173
0.256,0.88917,0.42854,0.43374,8.26916,0.05182
0.257,0.88886,0.4283,0.43346,8.24969,0.05192
0.258,0.88854,0.42805,0.43318,8.23149,0.052
0.259,0.88823,0.4278,0.4329,8.21314,0.05209
0.26,0.88791,0.42755,0.43262,8.19462,0.05217
0.261,0.8876,0.4273,0.43234,8.17593,0.05226
0.262,0.88729,0.42705,0.43205,8.15708,0.05235
0.263,0.88698,0.4268,0.43177,8.13805,0.05244
0.264,0.88667,0.42655,0.43148,8.11886,0.05254
0.265,0.88635,0.42629,0.4312,8.10137,0.05262
0.266,0.88604,0.42604,0.43091,8.08387,0.0527
0.267,0.88573,0.42578,0.43062,8.06622,0.05279
0.268,0.88542,0.42553,0.43033,8.04842,0.05287
0.269,0.88511,0.42527,0.43004,8.03046,0.05296
0.27,0.8848,0.42502,0.42975,8.01235,0.05305
0.271,0.88449,0.42476,0.42946,7.99407,0.05313
0.272,0.88419,0.4245,0.42916,7.9761,0.05322
0.273,0.88388,0.42424,0.42887,7.95947,0.0533
0.274,0.88357,0.42398,0.42858,7.9427,0.05338
0.275,0.88326,0.42372,0.42828,7.92579,0.05346
0.276,0.88296,0.42346,0.42798,7.90874,0.05354
0.277,0.88265,0.4232,0.42769,7.89155,0.05363
0.278,0.88234,0.42293,0.42739,7.87421,0.05371
0.279,0.88204,0.42267,0.42709,7.85673,0.0538
0.28,0.88173,0.42241,0.42679,7.83945,0.05388
0.281,0.88143,0.42215,0.42649,7.82357,0.05396
0.282,0.88112,0.42188,0.42619,7.80756,0.05403
0.283,0.88082,0.42162,0.42589,7.79142,0.05411
0.284,0.88051,0.42135,0.42559,7.77516,0.05419
0.285,0.88021,0.42108,0.42529,7.75876,0.05427
0.286,0.87991,0.42082,0.42498,7.74222,0.05435
0.287,0.8796,0.42055,0.42468,7.72555,0.05444
0.288,0.8793,0.42028,0.42437,7.70875,0.05452
0.289,0.879,0.42002,0.42407,7.69322,0.0546
0.29,0.8787,0.41975,0.42376,7.67799,0.05467
0.291,0.8784,0.41948,0.42346,7.66265,0.05474
0.292,0.87809,0.41921,0.42315,7.64718,0.05482
0.293,0.87779,0.41894,0.42284,7.6316,0.0549
0.294,0.87749,0.41867,0.42254,7.61589,0.05497
0.295,0.87719,0.4184,0.42223,7.60006,0.05505
0.296,0.87689,0.41813,0.42192,7.5841,0.05513
0.297,0.87659,0.41786,0.42161,7.56801,0.05521
0.298,0.87629,0.41759,0.4213,7.5535,0.05528
0.299,0.87599,0.41732,0.42099,7.53896,0.05535
0.3,0.8757,0.41705,0.42068,7.52431,0.05543
0.301,0.8754,0.41678,0.42037,7.50955,0.0555
0.302,0.8751,0.4165,0.42006,7.49468,0.05557
0.303,0.8748,0.41623,0.41974,7.47969,0.05565
0.304,0.8745,0.41596,0.41943,7.4646,0.05572
0.305,0.87421,0.41569,0.41912,7.44938,0.0558
0.306,0.87391,0.41541,0.41881,7.43405,0.05588
0.307,0.87361,0.41514,0.41849,7.41983,0.05595
0.308,0.87332,0.41486,0.41818,7.406,0.05602
0.309,0.87302,0.41459,0.41786,7.39207,0.05609
0.31,0.87272,0.41432,0.41755,7.37804,0.05616
0.311,0.87243,0.41404,0.41724,7.36391,0.05623
0.312,0.87213,0.41377,0.41692,7.34967,0.0563
0.313,0.87184,0.41349,0.4166,7.33533,0.05637
0.314,0.87154,0.41322,0.41629,7.32088,0.05644
0.315,0.87125,0.41294,0.41597,7.30633,0.05652
0.316,0.87096,0.41267,0.41566,7.29171,0.05659
0.317,0.87066,0.41239,0.41534,7.27861,0.05666
0.318,0.87037,0.41212,0.41502,7.26541,0.05672
0.319,0.87007,0.41184,0.41471,7.25213,0.05679
0.32,0.86978,0.41157,0.41439,7.23875,0.05686
0.321,0.86949,0.41129,0.41407,7.22527,0.05692
0.322,0.8692,0.41102,0.41375,7.2117,0.05699
0.323,0.8689,0.41074,0.41343,7.19804,0.05706
0.324,0.86861,0.41046,0.41312,7.18427,0.05713
0.325,0.86832,0.41019,0.4128,7.17041,0.05721
0.326,0.86803,0.40991,0.41248,7.15645,0.05728
0.327,0.86774,0.40964,0.41216,7.14377,0.05734
0.328,0.86745,0.40936,0.41184,7.13124,0.0574
0.329,0.86716,0.40908,0.41152,7.11862,0.05747
0.33,0.86687,0.40881,0.4112,7.10592,0.05753
0.331,0.86658,0.40853,0.41088,7.09313,0.0576
0.332,0.86629,0.40825,0.41056,7.08025,0.05766
0.333,0.866,0.40798,0.41024,7.06728,0.05773
0.334,0.86571,0.4077,0.40992,7.05423,0.0578
0.335,0.86542,0.40743,0.4096,7.04108,0.05786
0.336,0.86513,0.40715,0.40928,7.02785,0.05793
0.337,0.86484,0.40687,0.40896,7.01479,0.058
0.338,0.86455,0.4066,0.40864,7.00294,0.05806
0.339,0.86426,0.40632,0.40832,6.991,0.05812
0.34,0.86397,0.40604,0.408,6.97899,0.05818
0.341,0.86368,0.40577,0.40768,6.9669,0.05824
0.342,0.8634,0.40549,0.40736,6.95473,0.0583
0.343,0.86311,0.40521,0.40704,6.94248,0.05837
0.344,0.86282,0.40494,0.40672,6.93015,0.05843
0.345,0.86253,0.40466,0.4064,6.91773,0.0585
0.346,0.86225,0.40439,0.40608,6.90524,0.05856
0.347,0.86196,0.40411,0.40576,6.89266,0.05863
0.348,0.86167,0.40383,0.40544,6.88,0.0587
0.349,0.86139,0.40356,0.40512,6.86867,0.05875
0.35,0.8611,0.40328,0.4048,6.85736,0.05881
0.351,0.86082,0.40301,0.40448,6.84598,0.05887
0.352,0.86053,0.40273,0.40416,6.83452,0.05893
0.353,0.86024,0.40246,0.40384,6.823,0.05899
0.354,0.85996,0.40218,0.40351,6.8114,0.05905
0.355,0.85967,0.40191,0.40319,6.79972,0.05911
0.356,0.85939,0.40163,0.40287,6.78798,0.05917
0.357,0.8591,0.40136,0.40255,6.77615,0.05923
0.358,0.85882,0.40108,0.40223,6.76425,0.05929
0.359,0.85854,0.40081,0.40191,6.75228,0.05936
0.36,0.85825,0.40053,0.40159,6.7404,0.05942
0.361,0.85797,0.40026,0.40127,6.72973,0.05948
0.362,0.85768,0.39998,0.40095,6.71899,0.05953
0.363,0.8574,0.39971,0.40063,6.70819,0.05959
0.364,0.85712,0.39943,0.40031,6.69732,0.05964
0.365,0.85683,0.39916,0.39999,6.68638,0.0597
0.366,0.85655,0.39889,0.39967,6.67538,0.05975
0.367,0.85627,0.39861,0.39935,6.66431,0.05981
0.368,0.85598,0.39834,0.39903,6.65318,0.05987
0.369,0.8557,0.39807,0.39871,6.64197,0.05993
0.37,0.85542,0.39779,0.39839,6.6307,0.05999
0.371,0.85514,0.39752,0.39807,6.61935,0.06005
0.372,0.85485,0.39725,0.39775,6.60794,0.06012
0.373,0.85457,0.39698,0.39743,6.59739,0.06017
0.374,0.85429,0.3967,0.39711,6.58724,0.06022
0.375,0.85401,0.39643,0.39679,6.57704,0.06028
0.376,0.85373,0.39616,0.39648,6.56678,0.06033
0.377,0.85345,0.39589,0.39616,6.55645,0.06038
0.378,0.85316,0.39562,0.39584,6.54607,0.06044
0.379,0.85288,0.39535,0.39552,6.53562,0.06049
0.38,0.8526,0.39508,0.3952,6.52512,0.06055
0.381,0.85232,0.3948,0.39488,6.51455,0.0606
0.382,0.85204,0.39453,0.39456,6.50392,0.06066
0.383,0.85176,0.39426,0.39425,6.49322,0.06072
0.384,0.85148,0.39399,0.39393,6.48246,0.06078
0.385,0.8512,0.39372,0.39361,6.47164,0.06084
0.386,0.85092,0.39345,0.39329,6.46147,0.06089
0.387,0.85064,0.39318,0.39298,6.45188,0.06094
0.388,0.85036,0.39292,0.39266,6.44223,0.06099
0.389,0.85008,0.39265,0.39234,6.43253,0.06104
0.39,0.8498,0.39238,0.39203,6.42278,0.06109
0.391,0.84952,0.39211,0.39171,6.41297,0.06114
0.392,0.84924,0.39184,0.39139,6.4031,0.0612
0.393,0.84896,0.39157,0.39108,6.39318,0.06125
0.394,0.84869,0.39131,0.39076,6.3832,0.0613
0.395,0.84841,0.39104,0.39045,6.37317,0.06136
0.396,0.84813,0.39077,0.39013,6.36308,0.06141
0.397,0.84785,0.3905,0.38981,6.35293,0.06147
0.398,0.84757,0.39024,0.3895,6.34272,0.06153
0.399,0.84729,0.38997,0.38918,6.33246,0.06158
0.4,0.84701,0.3897,0.38887,6.32299,0.06163
0.401,0.84674,0.38944,0.38856,6.31392,0.06168
0.402,0.84646,0.38917,0.38824,6.3048,0.06173
0.403,0.84618,0.38891,0.38793,6.29563,0.06177
0.404,0.8459,0.38864,0.38761,6.28641,0.06182
0.405,0.84562,0.38838,0.3873,6.27714,0.06187
0.406,0.84535,0.38811,0.38699,6.26782,0.06192
0.407,0.84507,0.38785,0.38667,6.25844,0.06197
0.408,0.84479,0.38759,0.38636,6.24902,0.06202
0.409,0.84452,0.38732,0.38605,6.23955,0.06208
0.41,0.84424,0.38706,0.38574,6.23002,0.06213
0.411,0.84396,0.3868,0.38542,6.22045,0.06218
0.412,0.84368,0.38653,0.38511,6.21082,0.06224
0.413,0.84341,0.38627,0.3848,6.20113,0.06229
0.414,0.84313,0.38601,0.38449,6.1914,0.06235
0.415,0.84285,0.38575,0.38418,6.18286,0.06239
0.416,0.84258,0.38549,0.38387,6.17428,0.06243
0.417,0.8423,0.38523,0.38356,6.16565,0.06248
0.418,0.84203,0.38496,0.38325,6.15698,0.06252
0.419,0.84175,0.3847,0.38294,6.14827,0.06257
0.42,0.84147,0.38444,0.38263,6.13951,0.06262
0.421,0.8412,0.38418,0.38232,6.1307,0.06267
0.422,0.84092,0.38392,0.38201,6.12185,0.06271
0.423,0.84065,0.38367,0.3817,6.11296,0.06276
0.424,0.84037,0.38341,0.38139,6.10401,0.06281
0.425,0.8401,0.38315,0.38108,6.09502,0.06286
0.426,0.83982,0.38289,0.38078,6.08599,0.06291
0.427,0.83954,0.38263,0.38047,6.0769,0.06297
0.428,0.83927,0.38237,0.38016,6.06777,0.06302
0.429,0.83899,0.38212,0.37985,6.05859,0.06307
0.43,0.83872,0.38186,0.37955,6.04994,0.06312
0.431,0.83844,0.3816,0.37924,6.04187,0.06316
0.432,0.83817,0.38135,0.37894,6.03376,0.0632
0.433,0.83789,0.38109,0.37863,6.02561,0.06325
0.434,0.83762,0.38084,0.37832,6.01742,0.06329
0.435,0.83734,0.38058,0.37802,6.00919,0.06333
0.436,0.83707,0.38033,0.37771,6.00092,0.06338
0.437,0.8368,0.38007,0.37741,5.99261,0.06342
0.438,0.83652,0.37982,0.3771,5.98426,0.06347
0.439,0.83625,0.37956,0.3768,5.97587,0.06352
0.44,0.83597,0.37931,0.3765,5.96743,0.06356
0.441,0.8357,0.37906,0.37619,5.95895,0.06361
0.442,0.83542,0.3788,0.37589,5.95043,0.06366
0.443,0.83515,0.37855,0.37559,5.94186,0.06371
0.444,0.83488,0.3783,0.37529,5.93326,0.06376
0.445,0.8346,0.37805,0.37498,5.92461,0.06381
0.446,0.83433,0.3778,0.37468,5.91595,0.06386
0.447,0.83405,0.37755,0.37438,5.90837,0.0639
0.448,0.83378,0.3773,0.37408,5.90075,0.06394
0.449,0.83351,0.37705,0.37378,5.8931,0.06398
0.45,0.83323,0.3768,0.37348,5.88541,0.06402
0.451,0.83296,0.37655,0.37318,5.87769,0.06406
0.452,0.83269,0.3763,0.37288,5.86992,0.06411
0.453,0.83241,0.37605,0.37258,5.86213,0.06415
0.454,0.83214,0.3758,0.37228,5.85429,0.06419
0.455,0.83187,0.37555,0.37198,5.84642,0.06424
0.456,0.83159,0.3753,0.37168,5.83851,0.06428
0.457,0.83132,0.37506,0.37138,5.83056,0.06433
0.458,0.83105,0.37481,0.37109,5.82257,0.06437
0.459,0.83077,0.37456,0.37079,5.81454,0.06442
0.46,0.8305,0.37432,0.37049,5.80648,0.06447
0.461,0.83023,0.37407,0.3702,5.79838,0.06451
0.462,0.82996,0.37382,0.3699,5.79023,0.06456
0.463,0.82968,0.37358,0.3696,5.78205,0.06461
0.464,0.82941,0.37334,0.36931,5.77448,0.06465
0.465,0.82914,0.37309,0.36901,5.76733,0.06469
0.466,0.82886,0.37285,0.36872,5.76015,0.06473
0.467,0.82859,0.3726,0.36842,5.75294,0.06477
0.468,0.82832,0.37236,0.36813,5.7457,0.06481
0.469,0.82805,0.37212,0.36784,5.73843,0.06485
0.47,0.82777,0.37187,0.36754,5.73112,0.06489
0.471,0.8275,0.37163,0.36725,5.72377,0.06493
0.472,0.82723,0.37139,0.36696,5.7164,0.06497
0.473,0.82696,0.37115,0.36666,5.70899,0.06501
0.474,0.82669,0.37091,0.36637,5.70155,0.06505
0.475,0.82641,0.37067,0.36608,5.69407,0.0651
0.476,0.82614,0.37043,0.36579,5.68656,0.06514
0.477,0.82587,0.37019,0.3655,5.67901,0.06519
0.478,0.8256,0.36995,0.36521,5.67143,0.06523
0.479,0.82532,0.36971,0.36492,5.66382,0.06528
0.48,0.82505,0.36947,0.36463,5.65617,0.06532
0.481,0.82478,0.36923,0.36434,5.64848,0.06537
