,r,x,phi,psi,A,B,rho_eff,pr_eff,pt_eff,E1,E2,E3,E4,E5,E6
0,1e-06,9.515550412110002e-08,0.1866,0.0,0.6096060238962749,1.0,0.08949409682184022,0.014384372684342643,0.014384372684342643,0.08949409682184022,0.07510972413749757,0.07510972413749757,0.10387846950618286,0.10387846950618286,0.13264721487486814
1,0.10002100380076015,0.009517549039359793,0.18655348847588044,-0.0009299478813090407,0.6096734323263857,1.000149192699828,0.08943395510812747,0.014371334086345706,0.014369777905210565,0.08943395510812747,0.07506262102178177,0.07506417720291692,0.10380528919447318,0.10380373301333803,0.1325448450048943
2,0.2000410076015203,0.019035002923215468,0.18641400812546868,-0.0018588394918325228,0.6098755909171895,1.0005964431704288,0.08925378682677346,0.014332292088549957,0.014326079989426553,0.08925378682677346,0.0749214947382235,0.0749277068373469,0.10358607891532341,0.10357986681620002,0.13223823889417652
3,0.3000610114022804,0.028552456807071136,0.18618171600264305,-0.0027856377764202524,0.61021230740023,1.001340785193804,0.08895435346858138,0.01426746583050349,0.014253535610333264,0.08895435346858138,0.07468688763807789,0.07470081785824811,0.10322181929908487,0.10320788907891465,0.1317288905197514
4,0.40008101520304057,0.03806991069092681,0.18585687376195642,-0.0037092975960053925,0.6106832604693785,1.002380604305841,0.08853691798216544,0.014177218277068356,0.014152569773843753,0.08853691798216544,0.07435969970509708,0.07438434820832168,0.1027141362592338,0.1026894877560092,0.1310192758069213
5,0.5001010190038008,0.047587364574782486,0.18543984750647127,-0.004628775639749155,0.6112879985038702,1.0037136317418294,0.08800323554247763,0.014062052847901265,0.014023771685060344,0.08800323554247763,0.07394118269457636,0.07397946385741729,0.1020652883903789,0.10202700722753798,0.1301128317604996
6,0.6001210228045609,0.05710481845863816,0.1849311075740156,-0.00554303104395168,0.6120259378053892,1.0053369361664697,0.08735554076083168,0.01392260875744223,0.013867889039622322,0.08735554076083168,0.07343293200338946,0.07348765172120936,0.10127814951827391,0.10122342980045401,0.12901392759751856
7,0.7001410266053211,0.06662227234249384,0.1843312282611501,-0.006451026018685801,0.6128963603742335,1.0072469133959743,0.08659653146844934,0.013759655123088512,0.0136858208163055,0.08659653146844934,0.07283687634536083,0.07291071065214384,0.10035618659153785,0.10028235228475484,0.12772782822414885
8,0.8001610304060812,0.0761397262263495,0.183640887484004,-0.007351726483586924,0.6138984112569358,1.0094392743801675,0.08572934924046269,0.01357408391426984,0.01347860866709308,0.08572934924046269,0.07215526532619285,0.07225074057336961,0.09930343315473253,0.09920795790755577,0.12626065048891869
9,0.9001810342068414,0.08565718011020518,0.18286086637505103,-0.008244102713952407,0.6150310955051651,1.0119090317733552,0.08475755686015304,0.01336690182913148,0.013247427019064584,0.08475755686015304,0.07139065503102157,0.07151012984108845,0.09812445868928452,0.09800498387921763,0.12461931272741368
10,1.0002010380076014,0.09517463399406084,0.18199204881462666,-0.009127129998007199,0.616293274793625,1.0146504854854812,0.08368511295328422,0.01313922119820856,0.012993572018652623,0.08368511295328422,0.07054589175507567,0.07069154093463159,0.09682433415149277,0.09667868497193685,0.12281147818879802
11,1.1002210418083616,0.1046920878779165,0.18103542089626254,-0.009999789305943472,0.6176836637519673,1.017657207664381,0.08251634405023678,0.012892250025857352,0.012718449463038281,0.08251634405023678,0.06962409402437943,0.0697978945871985,0.09540859407609413,0.09523479351327506,0.12084549300217069
12,1.2002410456091217,0.11420954176177218,0.17999207032433243,-0.01086106797110359,0.61920082607439,1.0209220276248165,0.08125591435716807,0.012627281289753104,0.012423561875096127,0.08125591435716807,0.06862863306741497,0.06883235248207195,0.09388319564692117,0.09367947623226419,0.11873031939711343
13,1.3002610494098819,0.12372699564562786,0.17886318574306723,-0.011709960383593308,0.6208431704776618,1.024437017295514,0.07990879353883047,0.012345681626891558,0.012110494887733893,0.07990879353883047,0.06756311191193891,0.06779829865109657,0.09225447516572204,0.09201928842656437,0.11647546494118982
14,1.400281053210642,0.13324444952948353,0.17765005599549374,-0.012545468696609418,0.6226089465869035,1.028193477816022,0.07848022283195985,0.012048879540523642,0.011780903109964895,0.07848022283195985,0.06643134329143621,0.06669931972199496,0.09052910237248349,0.09026112594192474,0.11409090859241328
15,1.5003010570114022,0.1427619034133392,0.17635406931116762,-0.013366603546001407,0.6244962408356515,1.0321819279658102,0.07697567982147079,0.011738353266762942,0.011436495651047176,0.07697567982147079,0.06523732655470785,0.0655391841704236,0.08871403308823372,0.08841217547251796,0.11158702439032808
16,1.6003210608121623,0.15227935729719488,0.174976712421036,-0.01417238478399459,0.6265029724749693,1.0363920951592402,0.07540084221985871,0.011415618441711196,0.011079021480022424,0.07540084221985871,0.06398522377814751,0.06432182073983629,0.08681646066156991,0.08647986369988113,0.10897450362161476
17,1.7003410646129224,0.16179681118105055,0.1735195695984392,-0.014961842228812916,0.6286268897920038,1.040812909773458,0.0737615509956823,0.011082215710443431,0.010710254796606198,0.0737615509956823,0.06267933528523886,0.0630512961990761,0.08484376670612573,0.0844718057922885,0.10626427629933813
18,1.8003610684136826,0.1713142650649062,0.17198432162391564,-0.015734016432901038,0.6308655666466942,1.0454325036152763,0.07206377319583045,0.010739698417142524,0.010331980584758035,0.07206377319583045,0.061324074778687926,0.06173179261107241,0.08280347161297297,0.08239575378058848,0.10346743278248904
19,1.9003810722144427,0.1808317189487619,0.1703727446723239,-0.016487959474012905,0.63321639943875,1.0502382133409152,0.07031356480367076,0.010389620512378003,0.009945980513732806,0.07031356480367076,0.05992394429129276,0.06036758428993796,0.08070318531604877,0.08025954531740356,0.10059514634351438
