,r,x,phi,psi,A,B,F_hydro,F_metric,F_aniso,F_zeta
0,1e-05,4.280938587560161e-07,0.1405,0.0,0.8990138964162897,1.0,2.7289590816270692e-08,8.528348468852655e-10,5.867403724391096e-06,-3.35189670117031e-08
1,0.10003000200040008,0.004282222954772328,0.14048083946130188,-0.00038305749706436164,0.8990215144897536,1.0000134412974793,5.365961380449785e-05,2.472825189789987e-06,5.867403724391096e-06,-6.199665026876643e-05
2,0.20005000400080017,0.008564017815685901,0.1404233885118453,-0.0007656167834749646,0.8990443582073195,1.0000537377238703,0.0001072262309154276,4.938862277940047e-06,1.1719191276441169e-05,-0.00012387791650447327
3,0.30007000600120026,0.012845812676599472,0.1403277161042553,-0.0011472575129725024,0.8990824052167027,1.000120823067814,0.00016061782547775044,7.391851177434665e-06,1.7540997471151874e-05,-0.00018554116348320357
4,0.40009000800160033,0.017127607537513044,0.14019393695360718,-0.0015275234608542478,0.8991356183223244,1.000214587165275,0.00021374746976408898,9.825349812937967e-06,2.3318021391242923e-05,-0.00024687823664588015
5,0.5001100100020004,0.021409402398426616,0.1400222112353861,-0.0019059620239335587,0.8992039455704951,1.0003348761774082,0.00026652892915577514,1.2233013397122627e-05,2.9035687206015284e-05,-0.00030778199646899074
6,0.6001300120024005,0.025691197259340187,0.13981274416400505,-0.0022821254022953375,0.8992873203683595,1.0004814929783274,0.0003188768915169532,1.4608625693574189e-05,3.46797163550206e-05,-0.00036814665121152895
7,0.7001500140028005,0.02997299212025376,0.13956578545415854,-0.0026555717595205877,0.8993856616360004,1.0006541976518581,0.0003707071945594012,1.6946129276263688e-05,4.0236197337985056e-05,-0.0004278680842102409
8,0.8001700160032006,0.03425478698116733,0.13928162866741917,-0.0030258663562694366,0.8994988739910954,1.0008527080959153,0.00042193705093356015,1.9239654567391165e-05,4.56916525654886e-05,-0.0004868441747474667
9,0.9001900180036007,0.0385365818420809,0.1389606104469946,-0.003392582652290719,0.8996268479653863,1.0010767007328476,0.000472485270492963,2.1483547438713607e-05,5.1033101758834666e-05,-0.0005449751112135716
10,1.000210020004001,0.04281837670299448,0.13860310964403538,-0.0037553033721342897,0.8997694602521024,1.0013258113237686,0.0005222724791281719,2.3672395176637723e-05,5.624812142713219e-05,-0.0006021636952896297
11,1.100230022004401,0.047100171563908055,0.13820954633935603,-0.004113621530083284,0.8999265739833598,1.0015996358845933,0.0005712213335146779,2.5801050629165457e-05,6.132489999419898e-05,-0.000658315635886149
12,1.200250024004801,0.05138196642482162,0.13778038076485552,-0.004467141410089011,0.9000980390364455,1.0018977317011872,0.0006192567310666433,2.786465437085809e-05,6.625228819668985e-05,-0.0007133398315880766
13,1.3002700260052011,0.0556637612857352,0.1373161121293449,-0.004815479496786622,0.900283692367789,1.0022196184407028,0.0006663060143410546,2.9858654744120013e-05,7.101984442754535e-05,-0.0007671486403842341
14,1.4002900280056012,0.05994555614664877,0.1368172773538451,-0.005158265353978623,0.900483358373333,1.002564779355897,0.0007122991690774599,3.177882565551438e-05,7.561787475369123e-05,-0.0008196581354733372
15,1.5003100300060013,0.06422735100756234,0.13628444972179518,-0.005495142447319692,0.9006968492739121,1.0029326625788577,0.000757169015030569,3.3621282029458756e-05,8.003746739467734e-05,-0.0008707883459946448
16,1.6003300320064013,0.06850914586847591,0.13571823744987496,-0.005825768908270094,0.9009239655241801,1.0033226825003179,0.0008008513887033941,3.5382492844376523e-05,8.427052150655209e-05,-0.0009204634815593075
17,1.7003500340068014,0.07279094072938948,0.13511928218547573,-0.006149818236773829,0.9011644962435371,1.0037342212303557,0.0008432853170624657,3.705929170056766e-05,8.830977017495717e-05,-0.000968612139516561
