phi0,omega,M,Q,R_eff,C_eff
0.8235,0.943756829,0.558436404,0.465481827,6.889600982,0.08105497
0.8238,0.943753799,0.55854015,0.465591993,6.890517102,0.08105925
0.8241,0.943750695,0.558643968,0.465702236,6.89142952,0.081063583
0.8244,0.943747516,0.558747858,0.465812555,6.892338242,0.081067968
0.8247,0.943744262,0.558851819,0.46592295,6.893243277,0.081072406
0.825,0.943740934,0.55895585,0.466033421,6.894144632,0.081076896
0.8253,0.943737531,0.559059951,0.466143965,6.895042315,0.081081439
0.8256,0.943734054,0.55916412,0.466254584,6.895936334,0.081086033
0.8259,0.943730503,0.559268359,0.466365275,6.896826696,0.081090679
0.8262,0.943726878,0.559372665,0.466476039,6.897713408,0.081095376
0.8265,0.943723179,0.559477038,0.466586875,6.898596479,0.081100125
0.8268,0.943719407,0.559581477,0.466697782,6.899475915,0.081104925
0.8271,0.943715561,0.559685983,0.466808759,6.900351726,0.081109776
0.8274,0.943711643,0.559790554,0.466919806,6.901223917,0.081114678
0.8277,0.943707651,0.559895189,0.467030922,6.902092497,0.08111963
0.828,0.943703586,0.559999888,0.467142106,6.902957473,0.081124633
0.8283,0.943699448,0.56010465,0.467253358,6.903818853,0.081129685
0.8286,0.943695238,0.560209476,0.467364678,6.904676644,0.081134788
0.8289,0.943690955,0.560314363,0.467476063,6.905530854,0.081139941
0.8292,0.9436866,0.560419311,0.467587515,6.90638149,0.081145143
0.8295,0.943682174,0.560524321,0.467699031,6.90722856,0.081150394
0.8298,0.943677675,0.56062939,0.467810612,6.908072071,0.081155695
0.8301,0.943673104,0.560734519,0.467922257,6.90891203,0.081161045
0.8304,0.943668462,0.560839707,0.468033965,6.909748446,0.081166444
0.8307,0.943663749,0.560944953,0.468145735,6.910581325,0.081171891
0.831,0.943658964,0.561050256,0.468257567,6.911410675,0.081177387
0.8313,0.943654108,0.561155617,0.46836946,6.912236504,0.081182931
0.8316,0.943649181,0.561261034,0.468481413,6.913058818,0.081188523
0.8319,0.943644184,0.561366506,0.468593427,6.913877625,0.081194163
0.8322,0.943639116,0.561472034,0.468705499,6.914692932,0.081199851
0.8325,0.943633977,0.561577616,0.46881763,6.915504748,0.081205586
0.8328,0.943628768,0.561683252,0.468929819,6.916313078,0.081211369
0.8331,0.94362349,0.561788941,0.469042065,6.917117931,0.081217199
0.8334,0.943618141,0.561894683,0.469154367,6.917919314,0.081223076
0.8337,0.943612722,0.562000476,0.469266725,6.918717234,0.081228999
0.834,0.943607234,0.562106321,0.469379139,6.919511698,0.081234969
0.8343,0.943601677,0.562212217,0.469491606,6.920302714,0.081240986
0.8346,0.94359605,0.562318162,0.469604128,6.921090289,0.081247049
0.8349,0.943590355,0.562424157,0.469716703,6.92187443,0.081253158
0.8352,0.94358459,0.562530201,0.469829331,6.922655144,0.081259313
0.8355,0.943578757,0.562636293,0.46994201,6.923432439,0.081265514
0.8358,0.943572855,0.562742433,0.470054741,6.924206322,0.08127176
0.8361,0.943566884,0.562848619,0.470167523,6.924976799,0.081278051
0.8364,0.943560846,0.562954852,0.470280354,6.925743879,0.081284388
0.8367,0.943554739,0.563061131,0.470393235,6.926507569,0.08129077
0.837,0.943548565,0.563167455,0.470506164,6.927267874,0.081297196
0.8373,0.943542322,0.563273823,0.470619142,6.928024804,0.081303667
0.8376,0.943536013,0.563380235,0.470732166,6.928778364,0.081310183
0.8379,0.943529635,0.56348669,0.470845238,6.929528563,0.081316743
0.8382,0.943523191,0.563593188,0.470958355,6.930275406,0.081323347
0.8385,0.943516679,0.563699728,0.471071519,6.931018902,0.081329994
0.8388,0.943510101,0.563806309,0.471184726,6.931759057,0.081336686
0.8391,0.943503456,0.563912931,0.471297978,6.932495878,0.081343421
0.8394,0.943496744,0.564019594,0.471411274,6.933229372,0.0813502
0.8397,0.943489966,0.564126295,0.471524612,6.933959547,0.081357021
0.84,0.943483122,0.564233036,0.471637993,6.934686409,0.081363886
0.8403,0.943476212,0.564339815,0.471751415,6.935409966,0.081370794
0.8406,0.943469235,0.564446632,0.471864878,6.936166254,0.081377322
0.8409,0.943462193,0.564553486,0.471978382,6.936936586,0.081383689
0.8412,0.943455086,0.564660376,0.472091925,6.937703386,0.081390101
0.8415,0.943447913,0.564767303,0.472205507,6.93846666,0.081396558
0.8418,0.943440675,0.564874265,0.472319128,6.939226418,0.08140306
0.8421,0.943433372,0.564981261,0.472432786,6.939982665,0.081409607
0.8424,0.943426004,0.565088291,0.472546482,6.940735411,0.081416198
0.8427,0.943418571,0.565195355,0.472660214,6.941484661,0.081422834
