,r,x,phi,psi,A,B,rho_eff,pr_eff,pt_eff,E1,E2,E3,E4,E5,E6
0,1e-05,7.169198505320053e-07,0.074,0.0,0.9221931289246851,1.0,0.017746949862166888,0.001183320294166893,0.001183320294166893,0.017746949862166888,0.016563629567999994,0.016563629567999994,0.018930270156333782,0.018930270156333782,0.021296910744667566
1,0.10003000200040008,0.007171349408284301,0.0739711778014407,-0.0005761027085288204,0.9222095014652703,1.0000295839507811,0.01773359706470734,0.0011821209356650967,0.001181258061460294,0.01773359706470734,0.016551476129042245,0.016552339003247048,0.018915718000372436,0.018914855126167633,0.021278234123293025
2,0.20005000400080017,0.01434198189671807,0.07388482368750815,-0.0011501304734240132,0.9222585665736299,1.0001181795642589,0.017693616840536976,0.001178532214754182,0.0011750937472400531,0.017693616840536976,0.016515084625782793,0.016518523093296923,0.01887214905529116,0.01886871058777703,0.021222336549771265
3,0.30007000600120026,0.02151261438515184,0.0737412397098753,-0.0017201397086554957,0.9223401866702754,1.0002653548138236,0.017627226900548517,0.0011725806252654482,0.001164891616832695,0.017627226900548517,0.01645464627528307,0.016462335283715823,0.018799807525813964,0.01879211851738121,0.021129590759479355
4,0.40009000800160033,0.02868324687358561,0.07354092663063364,-0.002284160785787234,0.9224541334936113,1.0004703935186512,0.017534787572291353,0.0011643098954098228,0.0011507574331015877,0.017534787572291353,0.01637047767688153,0.016384030139189765,0.018699097467701174,0.01868554500539294,0.02100061233390435
5,0.5001100100020004,0.03585387936201938,0.07328457999673478,-0.0028402709094955837,0.9226000896329279,1.0007323010684421,0.017416798070778054,0.0011537803578818935,0.0011328364825756354,0.017416798070778054,0.01626301771289616,0.01628396158820242,0.01857057842865995,0.018549634553353688,0.02083625139381122
6,0.6001300120024005,0.04302451185045315,0.072973084718923,-0.0033866087281887738,0.9227776506489351,1.001049812352897,0.017273891358562297,0.001141068088488727,0.0011113108916675368,0.017273891358562297,0.016132823270073572,0.016162580466894762,0.018414959447051023,0.018385202250229833,0.020637581230386098
7,0.7001500140028005,0.05019514433888691,0.07260750822929454,-0.00392138811443706,0.9229863277561524,1.0014214018124006,0.01710682767479215,0.0011262638330346237,0.0010863963087902038,0.01710682767479215,0.015980563841757528,0.016020431366001946,0.018233091507826774,0.018193223983582356,0.02040588412540718
8,0.8001700160032006,0.05736577682732068,0.07218909230943098,-0.004442910940299052,0.923225551035303,1.0018452955033403,0.01691648683274699,0.0011094717466459156,0.0010583380445223578,0.01691648683274699,0.015807015086101075,0.015858148788224634,0.018025958579392907,0.017974824877269348,0.020142634668437624
9,0.9001900180036007,0.06453640931575445,0.07171924369753763,-0.004949578692963702,0.923494673138033,1.0023194850497361,0.01670385940352532,0.0010908079734233255,0.0010274067747689081,0.01670385940352532,0.015613051430101993,0.015676452628756412,0.017794667376948646,0.017731266178294226,0.019849480926486463
