,r,x,phi,psi,A,B,rho_eff,pr_eff,pt_eff,E1,E2,E3,E4,E5,E6
0,1e-06,1.373941954987277e-07,0.2474,0.0,0.6870371807833151,1.0,0.21810904088184296,0.046730112881842936,0.046730112881842936,0.21810904088184296,0.17137892800000004,0.17137892800000004,0.2648391537636859,0.2648391537636859,0.3582993795273718
1,0.10002100380076015,0.013742305350180627,0.24713770580170968,-0.0052416621657485445,0.6872422975851317,1.0003633571783006,0.2176008868914647,0.04658515913045394,0.046519266970508594,0.2176008868914647,0.17101572776101076,0.1710816199209561,0.26418604602191864,0.2641201538619733,0.35722457996293583
2,0.2000410076015203,0.027484473306165755,0.24635270442394347,-0.010445894052194963,0.6878563584972232,1.0014496888241833,0.21608435914784285,0.04615332521226846,0.04589220276750339,0.21608435914784285,0.1699310339355744,0.17019215638033947,0.2622376843601113,0.26197656191534624,0.3540220898951181
3,0.3000610114022804,0.04122664126215088,0.24505059057002376,-0.01557571931697554,0.6888755287417432,1.0032478334577049,0.21358297987079822,0.04544356244238943,0.044865078903483895,0.21358297987079822,0.1681394174284088,0.16871790096731432,0.25902654231318767,0.2584480587742821,0.34875670012015547
4,0.40008101520304057,0.054968809218136,0.2432406305125141,-0.02059480892609671,0.6902934474835745,1.0057392395946574,0.21013523061336561,0.044470418483414466,0.043464052412690565,0.21013523061336561,0.16566481212995116,0.16667117820067506,0.2546056490967801,0.25359928302605617,0.34153375392216123
5,0.5001010190038008,0.06871097717412114,0.24093567435612614,-0.025467889353726906,0.6921012743793408,1.0088980512821981,0.20579349961255833,0.04325350191572282,0.041724167069550434,0.20579349961255833,0.16253999769683553,0.1640693325430079,0.24904700152828113,0.24751766668210876,0.332495335667382
6,0.6001210228045609,0.08245314513010626,0.2381520324393513,-0.03016110401660053,0.6942877564202455,1.0126912454850068,0.20062266721764663,0.04181677366366391,0.03968789161792574,0.20062266721764663,0.15880589355398272,0.1609347755997209,0.24243944088131053,0.24031055883557237,0.321815224117162
7,0.7001410266053211,0.0961953130860914,0.23490931530409315,-0.034642380152957834,0.6968393165316132,1.0170788374570998,0.19469838473657422,0.04018770276998825,0.0374033936357785,0.19469838473657422,0.15451068196658596,0.15729499110079573,0.23488608750656248,0.2321017783723527,0.30969287477811946
8,0.8001610304060812,0.10993748104207653,0.23123023677451482,-0.03888179910627038,0.6997401655147022,1.022014172671082,0.1881051127422542,0.038396330025619284,0.0349226476192033,0.1881051127422542,0.1497087827166349,0.1531824651230509,0.22650144276787348,0.2230277603614575,0.2963467380062801
9,0.9001810342068414,0.12367964899806165,0.2271403799932815,-0.042851965861528445,0.7029724388316536,1.027444324664874,0.1809339922540797,0.03647428602830125,0.03229948148807954,0.1809339922540797,0.14445970622577844,0.14863451076600015,0.21740827828238093,0.21323347374215923,0.28200724125854004
10,1.0002010380076014,0.13742181695404676,0.22266792679426436,-0.04652837135490931,0.7065163594134046,1.0333106169691197,0.17328062601452998,0.03445381027053353,0.029587663984672267,0.17328062601452998,0.13882681574399647,0.1436929620298577,0.2077344362850635,0.20286828999920226,0.26690976425440804
11,1.1002210418083616,0.15116398491003188,0.21784335155787568,-0.049889738701426135,0.7103504271001451,1.0395492838519498,0.1652428472851298,0.03236681499481879,0.026839126853521477,0.1652428472851298,0.13287603229031103,0.13840372043160834,0.19760966227994858,0.19208197413865127,0.2512879159869915
12,1.2002410456091217,0.164906152866017,0.2126990816936648,-0.0529183422770671,0.7144516345086759,1.0460922788600413,0.1569185503614649,0.03024403217214569,0.024102401302631332,0.1569185503614649,0.1266745181893192,0.13281614905883357,0.1871625825336106,0.18102095166409624,0.23536738513887326
13,1.3002610494098819,0.17864832082200216,0.2072691280954143,-0.05560028681247697,0.7187957080876999,1.0528682321560658,0.1484036506931149,0.02811427460110174,0.021421329520954723,0.1484036506931149,0.12028937609201315,0.12698232117216018,0.17651792529421664,0.1698249802140696,0.2193605843361261
