phi0,omega,M,Q,R_eff,C_eff
0.0612,0.949006021,0.687009496,0.701046794,18.93246862,0.03628737
0.0615,0.948703533,0.689345433,0.703515732,18.88202972,0.036508016
0.0618,0.948400718,0.691677025,0.705980888,18.83203658,0.036728743
0.0621,0.948097579,0.694004249,0.708442237,18.7819721,0.036950553
0.0624,0.947794118,0.696327084,0.710899753,18.73287661,0.037171391
0.0627,0.94749034,0.698645507,0.713353411,18.68353753,0.037393642
0.063,0.947186247,0.700959496,0.715803186,18.63497777,0.037615258
0.0633,0.946881843,0.703269029,0.718249053,18.58647709,0.037837672
0.0636,0.946577131,0.705574083,0.720690985,18.53832794,0.038060287
0.0639,0.946272114,0.707874635,0.723128957,18.49063856,0.038282866
0.0642,0.945966797,0.710170663,0.725562943,18.44291388,0.038506424
0.0645,0.945661181,0.712462145,0.727992917,18.39600796,0.038729171
0.0648,0.945355271,0.714749056,0.730418852,18.34874693,0.038953562
0.0651,0.945049071,0.717031375,0.732840722,18.30257023,0.03917654
0.0654,0.944742582,0.719309077,0.735258501,18.25603159,0.039401174
0.0657,0.94443581,0.721582141,0.737672162,18.21030924,0.039624925
0.066,0.944128757,0.723850543,0.740081678,18.16446388,0.039849816
0.0663,0.943821427,0.72611426,0.742487023,18.11920786,0.040074283
0.0666,0.943513823,0.728373268,0.74488817,18.0740261,0.040299448
0.0669,0.943205949,0.730627545,0.747285092,18.02924791,0.040524572
0.0672,0.942897808,0.732877067,0.749677762,17.98469959,0.040750031
0.0675,0.942589404,0.73512181,0.752066153,17.94041028,0.040975753
0.0678,0.94228074,0.737361752,0.754450238,17.89646475,0.041201531
0.0681,0.941971819,0.739596869,0.756829989,17.85267491,0.04142779
0.0684,0.941662646,0.741827138,0.759205379,17.80930113,0.041653916
0.0687,0.941353224,0.744052535,0.761576382,17.76602082,0.041880652
0.069,0.941043556,0.746273037,0.76394297,17.72318737,0.042107157
0.0693,0.940733646,0.748488621,0.766305115,17.68042618,0.042334309
0.0696,0.940423497,0.750699262,0.76866279,17.63810135,0.042561229
0.0699,0.940113114,0.752904939,0.771015967,17.59586833,0.042788735
0.0702,0.939802499,0.755105626,0.773364619,17.55402014,0.043016108
0.0705,0.939491656,0.757301302,0.77570872,17.51232383,0.043243907
0.0708,0.939180589,0.759491943,0.77804824,17.47092008,0.043471777
0.0711,0.938869301,0.761677525,0.780383153,17.42976848,0.043699807
0.0714,0.938557796,0.763858026,0.782713431,17.38877684,0.043928221
0.0717,0.938246078,0.766033421,0.785039047,17.3481774,0.044156421
0.072,0.93793415,0.768203689,0.787359973,17.30756543,0.044385427
0.0723,0.937622016,0.770368805,0.789676181,17.26752506,0.044613736
0.0726,0.93730968,0.772528747,0.791987645,17.22726026,0.04484339
0.0729,0.936997144,0.774683492,0.794294336,17.18778531,0.045071746
0.0732,0.936684414,0.776833016,0.796596228,17.14783519,0.045302104
0.0735,0.936371492,0.778977297,0.798893293,17.10893146,0.045530447
0.0738,0.936058382,0.781116312,0.801185503,17.06951601,0.045760894
0.0741,0.935745087,0.783250039,0.803472831,17.0309363,0.04598984
0.0744,0.935431612,0.785378454,0.80575525,16.99210867,0.046220188
0.0747,0.935117961,0.787501534,0.808032732,16.95377219,0.04644993
0.075,0.934804136,0.789619259,0.810305251,16.91553708,0.046680118
0.0753,0.934490142,0.791731604,0.812572779,16.87741105,0.046910726
0.0756,0.934175982,0.793838547,0.81483529,16.83977261,0.047140693
0.0759,0.933861659,0.795940067,0.817092755,16.80182448,0.04737224
0.0762,0.933547179,0.798036142,0.819345148,16.76478627,0.047601928
0.0765,0.933232543,0.800126748,0.821592442,16.72727185,0.047833667
0.0768,0.932917757,0.802211864,0.82383461,16.69054877,0.04806384
0.0771,0.932602824,0.804291468,0.826071626,16.65364928,0.048295209
0.0774,0.932287747,0.806365539,0.828303463,16.61703058,0.048526452
0.0777,0.93197253,0.808434054,0.830530093,16.58074844,0.048757392
0.078,0.931657177,0.810496993,0.832751491,16.54420196,0.048989791
0.0783,0.931341692,0.812554333,0.83496763,16.50853903,0.049220245
0.0786,0.931026078,0.814606054,0.837178484,16.47242556,0.049452708
0.0789,0.930710339,0.816652134,0.839384026,16.4369906,0.049683799
0.0792,0.930394479,0.818692552,0.84158423,16.40150948,0.049915683
0.0795,0.930078502,0.820727287,0.84377907,16.36607264,0.05014809
0.0798,0.929762411,0.822756319,0.84596852,16.33122454,0.05037934
0.0801,0.92944621,0.824779626,0.848152555,16.29594071,0.050612581
0.0804,0.929129903,0.826797189,0.850331148,16.26153963,0.050843721
0.0807,0.928813493,0.828808986,0.852504274,16.22690093,0.051076234
0.081,0.928496985,0.830814998,0.854671906,16.19242367,0.051308872
0.0813,0.928180382,0.832815204,0.856834021,16.15842959,0.051540603
0.0816,0.927863687,0.834809584,0.858990592,16.12401524,0.051774299
0.0819,0.927546905,0.836798119,0.861141595,16.09049513,0.052005741
0.0822,0.92723004,0.838780789,0.863287004,16.05673642,0.05223856
0.0825,0.926913094,0.840757575,0.865426794,16.02306614,0.052471703
0.0828,0.926596072,0.842728456,0.86756094,15.98996136,0.052703596
0.0831,0.926278978,0.844693414,0.869689418,15.95645237,0.05293742
0.0834,0.925961815,0.84665243,0.871812204,15.92365833,0.053169467
0.0837,0.925644587,0.848605484,0.873929273,15.89081314,0.053402269
0.084,0.925327297,0.850552559,0.8760406,15.85779584,0.053636241
0.0843,0.92500995,0.852493635,0.878146162,15.82561157,0.053867974
0.0846,0.92469255,0.854428694,0.880245934,15.79303957,0.054101599
0.0849,0.924375099,0.856357718,0.882339893,15.76081595,0.054334606
0.0852,0.924057602,0.858280688,0.884428015,15.72891356,0.054567068
0.0855,0.923740063,0.860197588,0.886510277,15.6966281,0.054801425
0.0858,0.923422484,0.862108399,0.888586655,15.66515812,0.055033495
0.0861,0.923104871,0.864013103,0.890657126,15.63355042,0.055266595
0.0864,0.922787226,0.865911683,0.892721668,15.60174186,0.055500962
0.0867,0.922469554,0.867804123,0.894780256,15.57080722,0.055732764
0.087,0.922151857,0.869690405,0.896832869,15.53950668,0.05596641
0.0873,0.921834141,0.871570512,0.898879484,15.50836707,0.056200018
0.0876,0.921516408,0.873444428,0.900920078,15.4777465,0.056432274
0.0879,0.921198662,0.875312136,0.90295463,15.44676528,0.056666371
0.0882,0.920880907,0.877173619,0.904983117,15.41625271,0.056899276
0.0885,0.920563147,0.879028863,0.907005518,15.38595777,0.057131891
0.0888,0.920245385,0.88087785,0.90902181,15.35530763,0.057366343
0.0891,0.919927625,0.882720566,0.911031973,15.32537944,0.057598611
0.0894,0.919609871,0.884556995,0.913035985,15.29542131,0.057831489
0.0897,0.919292126,0.886387121,0.915033824,15.26511362,0.058066199
0.09,0.918974394,0.888210929,0.917025471,15.23572652,0.058297905
0.0903,0.918656679,0.890028405,0.919010903,15.20611595,0.05853095
0.0906,0.918338985,0.891839533,0.920990102,15.17619297,0.058765695
0.0909,0.918021314,0.8936443,0.922963045,15.14727181,0.058997047
0.0912,0.917703672,0.89544269,0.924929713,15.11801913,0.05923016
0.0915,0.91738606,0.897234691,0.926890087,15.08855125,0.059464602
0.0918,0.917068484,0.899020287,0.928844145,15.05999183,0.059695935
0.0921,0.916750947,0.900799465,0.930791869,15.03110692,0.059929017
0.0924,0.916433452,0.902572212,0.932733239,15.00205023,0.060163258
0.0927,0.916116003,0.904338514,0.934668236,14.97386182,0.060394474
0.093,0.915798603,0.906098358,0.936596841,14.94535407,0.060627427
0.0933,0.915481257,0.907851732,0.938519034,14.91666442,0.060861578
0.0936,0.915163967,0.909598622,0.940434798,14.88885577,0.061092581
0.0939,0.914846738,0.911339016,0.942344114,14.86073409,0.061325303
0.0942,0.914529573,0.913072902,0.944246964,14.83236709,0.061559487
0.0945,0.914212476,0.914800268,0.946143329,14.8049465,0.061790177
0.0948,0.913895449,0.916521101,0.948033192,14.77721929,0.062022569
0.0951,0.913578498,0.918235391,0.949916535,14.74917989,0.062256708
0.0954,0.913261625,0.919943126,0.951793341,14.72210572,0.062487197
0.0957,0.912944834,0.921644294,0.953663593,14.69478085,0.062719159
0.096,0.912628128,0.923338885,0.955527273,14.66715048,0.062952847
0.0963,0.912311511,0.925026888,0.957384365,14.64030407,0.063183584
0.0966,0.911994987,0.926708292,0.959234852,14.61338889,0.063415016
0.0969,0.911678558,0.928383086,0.961078718,14.58617499,0.063648152
0.0972,0.911362229,0.930051262,0.962915947,14.55951122,0.063879292
0.0975,0.911046004,0.931712808,0.964746523,14.53301254,0.064110095
0.0978,0.910729885,0.933367714,0.96657043,14.50622198,0.064342578
0.0981,0.910413876,0.935015973,0.968387652,14.47969594,0.064574282
0.0984,0.91009798,0.936657573,0.970198175,14.45362,0.064804359
0.0987,0.909782201,0.938292506,0.972001982,14.42725911,0.065036089
0.099,0.909466543,0.939920764,0.973799061,14.40082615,0.065268531
0.0993,0.909151009,0.941542336,0.975589395,14.37517864,0.065497783
0.0996,0.908835602,0.943157216,0.97737297,14.34925318,0.065728662
0.0999,0.908520326,0.944765395,0.979149772,14.32304491,0.065961212
0.1002,0.908205184,0.946366864,0.980919788,14.29765508,0.066190355
0.1005,0.90789018,0.947961616,0.982683003,14.2721702,0.066420285
0.1008,0.907575317,0.949549644,0.984439403,14.2464097,0.066651856
0.1011,0.907260598,0.951130939,0.986188977,14.22101523,0.06688207
0.1014,0.906946027,0.952705495,0.987931709,14.19597554,0.067110956
0.1017,0.906631607,0.954273305,0.989667588,14.17066744,0.067341451
0.102,0.906317342,0.955834362,0.991396601,14.14522442,0.067572937
0.1023,0.906003234,0.957388659,0.993118736,14.12063393,0.067800685
0.1026,0.905689288,0.958936191,0.99483398,14.09578226,0.068030009
0.1029,0.905375506,0.960476951,0.99654232,14.07066496,0.06826095
0.1032,0.905061892,0.962010933,0.998243747,14.04610959,0.068489494
0.1035,0.904748449,0.963538132,0.999938247,14.0217178,0.068717553
0.1038,0.90443518,0.965058541,1.00162581,13.99706778,0.068947194
0.1041,0.904122089,0.966572157,1.003306425,13.97236633,0.069177413
0.1044,0.903809179,0.968078974,1.00498008,13.94843728,0.069404117
0.1047,0.903496454,0.969578986,1.006646765,13.92425737,0.069632366
0.105,0.903183916,0.97107219,1.008306469,13.89982241,0.069862201
0.1053,0.902871568,0.972558582,1.009959183,13.87590354,0.070089748
0.1056,0.902559414,0.974038156,1.011604896,13.85219602,0.070316516
0.1059,0.902247458,0.975510908,1.013243599,13.82824095,0.07054483
0.1062,0.901935702,0.976976837,1.014875282,13.80407919,0.070774502
0.1065,0.901624149,0.978435936,1.016499936,13.78084573,0.070999702
0.1068,0.901312803,0.979888204,1.018117551,13.75737221,0.071226408
0.1071,0.901001667,0.981333637,1.019728119,13.73365468,0.071454661
0.1074,0.900690744,0.982772232,1.021331632,13.71016836,0.071681996
0.1077,0.900380037,0.984203987,1.02292808,13.68717743,0.071907009
0.108,0.900069549,0.985628899,1.024517455,13.66395009,0.072133526
0.1083,0.899759283,0.987046965,1.026099751,13.64048249,0.072361587
0.1086,0.899449243,0.988458184,1.027674958,13.61761783,0.072586718
0.1089,0.899139431,0.989862554,1.029243069,13.5948811,0.072811417
0.1092,0.898829851,0.991260072,1.030804077,13.57191179,0.073037615
0.1095,0.898520506,0.992650738,1.032357975,13.54870614,0.073265353
0.1098,0.898211398,0.994034551,1.033904757,13.52640835,0.073488433
0.1101,0.89790253,0.995411508,1.035444414,13.50393711,0.073712688
0.1104,0.897593907,0.99678161,1.036976942,13.48123729,0.073938437
0.1107,0.89728553,0.998144856,1.038502333,13.45849259,0.074164684
0.111,0.896977403,0.999501245,1.040020582,13.43651862,0.074386921
0.1113,0.896669528,1.000850776,1.041531683,13.41432377,0.074610602
0.1116,0.896361909,1.002193451,1.043035631,13.39190451,0.074835767
0.1119,0.896054549,1.003529268,1.04453242,13.36961675,0.075060436
0.1122,0.89574745,1.004858229,1.046022044,13.34792541,0.075281978
0.1125,0.895440615,1.006180333,1.0475045,13.32601742,0.075504954
0.1128,0.895134048,1.007495582,1.048979782,13.30388936,0.075729402
0.1131,0.894827751,1.008803977,1.050447887,13.28200238,0.075952703
0.1134,0.894521727,1.010105518,1.051908809,13.26060355,0.07617342
0.1137,0.894215979,1.011400207,1.053362544,13.23899244,0.076395557
0.114,0.893910509,1.012688045,1.05480909,13.21716574,0.076619153
0.1143,0.893605321,1.013969034,1.056248442,13.19562293,0.076841316
0.1146,0.893300418,1.015243176,1.057680597,13.17452603,0.077061078
0.1149,0.892995802,1.016510474,1.059105551,13.15322134,0.077282245
0.1152,0.892691475,1.017770928,1.060523303,13.13170567,0.077504854
0.1155,0.892387442,1.019024542,1.061933848,13.11045009,0.07772613
0.1158,0.892083704,1.020271318,1.063337185,13.08966404,0.077944806
0.1161,0.891780264,1.021511259,1.064733311,13.06867481,0.078164869
0.1164,0.891477125,1.022744369,1.066122224,13.04747932,0.078386357
0.1167,0.89117429,1.023970649,1.067503922,13.02645387,0.078607015
0.117,0.890871761,1.025190105,1.068878404,13.00598706,0.078824475
0.1173,0.890569542,1.026402738,1.070245667,12.98532181,0.079043304
0.1176,0.890267634,1.027608554,1.071605711,12.96445512,0.079263536
0.1179,0.88996604,1.028807555,1.072958535,12.94360268,0.079483864
0.1182,0.889664764,1.029999746,1.074304137,12.92346298,0.07969998
0.1185,0.889363807,1.031185131,1.075642517,12.90312966,0.079917443
0.1188,0.889063172,1.032363715,1.076973675,12.88259981,0.080136287
0.1191,0.888762862,1.033535502,1.07829761,12.86187052,0.080356547
0.1194,0.88846288,1.034700497,1.079614322,12.84205811,0.080571236
0.1197,0.888163228,1.035858705,1.080923811,12.82206412,0.080787204
0.12,0.887863908,1.037010131,1.082226078,12.8018786,0.081004528
0.1203,0.887564923,1.03815478,1.083521123,12.78149873,0.081223243
0.1206,0.887266276,1.039292658,1.084808947,12.76173736,0.08143818
0.1209,0.886967969,1.040423771,1.086089551,12.74208951,0.081652524
