phi0,omega,M,Q,R_eff,C_eff
0.261,0.89625,0.3534,0.35436,8.14585,0.04338
0.262,0.89596,0.35304,0.35396,8.12765,0.04344
0.263,0.89567,0.35267,0.35355,8.10954,0.04349
0.264,0.89539,0.35231,0.35315,8.09128,0.04354
0.265,0.8951,0.35195,0.35274,8.07285,0.0436
0.266,0.89481,0.35159,0.35233,8.05427,0.04365
0.267,0.89452,0.35122,0.35193,8.03575,0.04371
0.268,0.89423,0.35086,0.35152,8.01833,0.04376
0.269,0.89394,0.3505,0.35111,8.00077,0.04381
0.27,0.89366,0.35013,0.35071,7.98306,0.04386
0.271,0.89337,0.34977,0.3503,7.9652,0.04391
0.272,0.89308,0.34941,0.34989,7.94719,0.04397
0.273,0.8928,0.34905,0.34949,7.92941,0.04402
0.274,0.89251,0.34868,0.34908,7.91255,0.04407
0.275,0.89222,0.34832,0.34867,7.89555,0.04412
0.276,0.89193,0.34796,0.34827,7.87842,0.04417
0.277,0.89165,0.3476,0.34786,7.86114,0.04422
0.278,0.89136,0.34724,0.34746,7.84371,0.04427
0.279,0.89108,0.34687,0.34705,7.82641,0.04432
0.28,0.89079,0.34651,0.34664,7.81013,0.04437
0.281,0.8905,0.34615,0.34624,7.79371,0.04441
0.282,0.89022,0.34579,0.34583,7.77716,0.04446
0.283,0.88993,0.34543,0.34542,7.76047,0.04451
0.284,0.88965,0.34507,0.34502,7.74365,0.04456
0.285,0.88936,0.34471,0.34461,7.72669,0.04461
0.286,0.88908,0.34435,0.34421,7.71086,0.04466
0.287,0.88879,0.34399,0.3438,7.69503,0.0447
0.288,0.88851,0.34363,0.3434,7.67908,0.04475
0.289,0.88822,0.34327,0.34299,7.663,0.0448
0.29,0.88794,0.34291,0.34259,7.64679,0.04484
0.291,0.88765,0.34255,0.34218,7.63046,0.04489
0.292,0.88737,0.34219,0.34178,7.61455,0.04494
0.293,0.88708,0.34183,0.34137,7.59932,0.04498
0.294,0.8868,0.34148,0.34097,7.58397,0.04503
0.295,0.88652,0.34112,0.34056,7.56851,0.04507
0.296,0.88623,0.34076,0.34016,7.55292,0.04512
0.297,0.88595,0.3404,0.33976,7.53722,0.04516
0.298,0.88566,0.34005,0.33935,7.52139,0.04521
0.299,0.88538,0.33969,0.33895,7.50634,0.04525
0.3,0.8851,0.33933,0.33855,7.49161,0.0453
0.301,0.88481,0.33898,0.33814,7.47676,0.04534
0.302,0.88453,0.33862,0.33774,7.46181,0.04538
0.303,0.88425,0.33827,0.33734,7.44674,0.04542
0.304,0.88396,0.33791,0.33694,7.43155,0.04547
0.305,0.88368,0.33756,0.33653,7.41626,0.04552
0.306,0.8834,0.3372,0.33613,7.40177,0.04556
0.307,0.88311,0.33685,0.33573,7.38755,0.0456
0.308,0.88283,0.3365,0.33533,7.37322,0.04564
0.309,0.88255,0.33614,0.33493,7.35878,0.04568
0.31,0.88226,0.33579,0.33453,7.34424,0.04572
0.311,0.88198,0.33544,0.33413,7.3296,0.04576
0.312,0.8817,0.33509,0.33373,7.31484,0.04581
0.313,0.88141,0.33473,0.33333,7.30062,0.04585
0.314,0.88113,0.33438,0.33293,7.28692,0.04589
0.315,0.88085,0.33403,0.33253,7.27312,0.04593
0.316,0.88057,0.33368,0.33214,7.25922,0.04597
0.317,0.88028,0.33333,0.33174,7.24522,0.04601
0.318,0.88,0.33298,0.33134,7.23112,0.04605
0.319,0.87972,0.33263,0.33094,7.21692,0.04609
0.32,0.87944,0.33229,0.33055,7.20266,0.04613
0.321,0.87915,0.33194,0.33015,7.1895,0.04617
0.322,0.87887,0.33159,0.32975,7.17623,0.04621
0.323,0.87859,0.33124,0.32936,7.16288,0.04624
0.324,0.8783,0.3309,0.32896,7.14944,0.04628
0.325,0.87802,0.33055,0.32857,7.13589,0.04632
0.326,0.87774,0.3302,0.32817,7.12226,0.04636
0.327,0.87746,0.32986,0.32778,7.10853,0.0464
0.328,0.87718,0.32951,0.32739,7.09505,0.04644
0.329,0.87689,0.32917,0.32699,7.08233,0.04648
0.33,0.87661,0.32883,0.3266,7.06953,0.04651
0.331,0.87633,0.32848,0.32621,7.05664,0.04655
0.332,0.87605,0.32814,0.32582,7.04367,0.04659
0.333,0.87576,0.3278,0.32542,7.0306,0.04662
0.334,0.87548,0.32745,0.32503,7.01744,0.04666
0.335,0.8752,0.32711,0.32464,7.0042,0.0467
0.336,0.87492,0.32677,0.32425,6.99117,0.04674
0.337,0.87463,0.32643,0.32386,6.97892,0.04677
0.338,0.87435,0.32609,0.32347,6.96659,0.04681
0.339,0.87407,0.32575,0.32308,6.95418,0.04684
0.34,0.87379,0.32541,0.3227,6.94169,0.04688
0.341,0.8735,0.32507,0.32231,6.92911,0.04691
0.342,0.87322,0.32474,0.32192,6.91645,0.04695
0.343,0.87294,0.3244,0.32153,6.9037,0.04699
0.344,0.87266,0.32406,0.32115,6.89087,0.04703
0.345,0.87237,0.32373,0.32076,6.87902,0.04706
0.346,0.87209,0.32339,0.32037,6.86718,0.04709
0.347,0.87181,0.32305,0.31999,6.85525,0.04713
0.348,0.87153,0.32272,0.3196,6.84326,0.04716
0.349,0.87124,0.32238,0.31922,6.83118,0.04719
0.35,0.87096,0.32205,0.31884,6.81902,0.04723
0.351,0.87068,0.32172,0.31845,6.80679,0.04726
0.352,0.87039,0.32139,0.31807,6.79447,0.0473
0.353,0.87011,0.32105,0.31769,6.78239,0.04734
0.354,0.86983,0.32072,0.31731,6.77104,0.04737
0.355,0.86955,0.32039,0.31693,6.75961,0.0474
0.356,0.86926,0.32006,0.31654,6.74812,0.04743
0.357,0.86898,0.31973,0.31616,6.73655,0.04746
0.358,0.8687,0.3194,0.31579,6.72491,0.0475
0.359,0.86841,0.31907,0.31541,6.71319,0.04753
0.36,0.86813,0.31874,0.31503,6.7014,0.04756
0.361,0.86785,0.31841,0.31465,6.68953,0.0476
0.362,0.86756,0.31809,0.31427,6.67792,0.04763
0.363,0.86728,0.31776,0.31389,6.66699,0.04766
0.364,0.867,0.31743,0.31352,6.656,0.04769
0.365,0.86671,0.31711,0.31314,6.64495,0.04772
0.366,0.86643,0.31678,0.31277,6.63382,0.04775
0.367,0.86615,0.31646,0.31239,6.62263,0.04778
0.368,0.86586,0.31614,0.31202,6.61137,0.04782
0.369,0.86558,0.31581,0.31164,6.60003,0.04785
0.37,0.8653,0.31549,0.31127,6.58863,0.04788
0.371,0.86501,0.31517,0.3109,6.57716,0.04792
0.372,0.86473,0.31485,0.31052,6.56664,0.04795
0.373,0.86444,0.31452,0.31015,6.5561,0.04797
0.374,0.86416,0.3142,0.30978,6.54549,0.048
0.375,0.86387,0.31388,0.30941,6.53482,0.04803
0.376,0.86359,0.31357,0.30904,6.52409,0.04806
0.377,0.86331,0.31325,0.30867,6.51329,0.04809
0.378,0.86302,0.31293,0.3083,6.50243,0.04812
0.379,0.86274,0.31261,0.30793,6.4915,0.04816
0.38,0.86245,0.31229,0.30756,6.4805,0.04819
0.381,0.86217,0.31198,0.3072,6.46972,0.04822
0.382,0.86188,0.31166,0.30683,6.45963,0.04825
0.383,0.8616,0.31135,0.30646,6.44948,0.04827
0.384,0.86131,0.31103,0.3061,6.43927,0.0483
0.385,0.86103,0.31072,0.30573,6.42901,0.04833
0.386,0.86074,0.3104,0.30537,6.41868,0.04836
0.387,0.86046,0.31009,0.305,6.4083,0.04839
0.388,0.86017,0.30978,0.30464,6.39785,0.04842
0.389,0.85989,0.30947,0.30428,6.38734,0.04845
0.39,0.8596,0.30915,0.30391,6.37677,0.04848
0.391,0.85931,0.30884,0.30355,6.36631,0.04851
0.392,0.85903,0.30853,0.30319,6.35663,0.04854
0.393,0.85874,0.30822,0.30283,6.34689,0.04856
0.394,0.85846,0.30792,0.30247,6.3371,0.04859
0.395,0.85817,0.30761,0.30211,6.32725,0.04862
0.396,0.85788,0.3073,0.30175,6.31734,0.04864
0.397,0.8576,0.30699,0.30139,6.30738,0.04867
0.398,0.85731,0.30669,0.30103,6.29736,0.0487
0.399,0.85702,0.30638,0.30068,6.28729,0.04873
0.4,0.85674,0.30607,0.30032,6.27716,0.04876
0.401,0.85645,0.30577,0.29996,6.26696,0.04879
0.402,0.85616,0.30547,0.29961,6.25737,0.04882
0.403,0.85588,0.30516,0.29925,6.24805,0.04884
0.404,0.85559,0.30486,0.2989,6.23868,0.04887
0.405,0.8553,0.30456,0.29855,6.22926,0.04889
0.406,0.85501,0.30426,0.29819,6.21979,0.04892
0.407,0.85473,0.30395,0.29784,6.21026,0.04894
0.408,0.85444,0.30365,0.29749,6.20068,0.04897
0.409,0.85415,0.30335,0.29714,6.19105,0.049
0.41,0.85386,0.30305,0.29678,6.18136,0.04903
0.411,0.85357,0.30275,0.29643,6.17162,0.04906
0.412,0.85328,0.30246,0.29608,6.16183,0.04909
0.413,0.853,0.30216,0.29573,6.15268,0.04911
0.414,0.85271,0.30186,0.29539,6.14374,0.04913
0.415,0.85242,0.30157,0.29504,6.13475,0.04916
0.416,0.85213,0.30127,0.29469,6.12572,0.04918
0.417,0.85184,0.30097,0.29434,6.11663,0.04921
0.418,0.85155,0.30068,0.294,6.1075,0.04923
0.419,0.85126,0.30039,0.29365,6.09832,0.04926
0.42,0.85097,0.30009,0.2933,6.08908,0.04928
0.421,0.85068,0.2998,0.29296,6.0798,0.04931
0.422,0.85039,0.29951,0.29262,6.07047,0.04934
0.423,0.8501,0.29921,0.29227,6.06108,0.04937
0.424,0.84981,0.29892,0.29193,6.05196,0.04939
0.425,0.84952,0.29863,0.29159,6.04341,0.04941
0.426,0.84923,0.29834,0.29125,6.03481,0.04944
0.427,0.84894,0.29805,0.2909,6.02617,0.04946
0.428,0.84865,0.29776,0.29056,6.01749,0.04948
0.429,0.84836,0.29748,0.29022,6.00876,0.04951
0.43,0.84807,0.29719,0.28988,5.99998,0.04953
0.431,0.84778,0.2969,0.28954,5.99116,0.04956
0.432,0.84749,0.29662,0.28921,5.98229,0.04958
0.433,0.84719,0.29633,0.28887,5.97338,0.04961
0.434,0.8469,0.29604,0.28853,5.96442,0.04964
0.435,0.84661,0.29576,0.28819,5.95541,0.04966
0.436,0.84632,0.29548,0.28786,5.94675,0.04969
0.437,0.84603,0.29519,0.28752,5.93856,0.04971
0.438,0.84573,0.29491,0.28719,5.93033,0.04973
0.439,0.84544,0.29463,0.28685,5.92205,0.04975
0.44,0.84515,0.29435,0.28652,5.91373,0.04977
0.441,0.84485,0.29406,0.28619,5.90537,0.0498
0.442,0.84456,0.29378,0.28585,5.89696,0.04982
0.443,0.84427,0.2935,0.28552,5.88852,0.04984
0.444,0.84397,0.29322,0.28519,5.88003,0.04987
0.445,0.84368,0.29295,0.28486,5.87149,0.04989
0.446,0.84339,0.29267,0.28453,5.86292,0.04992
0.447,0.84309,0.29239,0.2842,5.8543,0.04994
0.448,0.8428,0.29211,0.28387,5.84567,0.04997
0.449,0.8425,0.29184,0.28354,5.83784,0.04999
0.45,0.84221,0.29156,0.28322,5.82998,0.05001
0.451,0.84192,0.29128,0.28289,5.82208,0.05003
0.452,0.84162,0.29101,0.28256,5.81413,0.05005
0.453,0.84133,0.29074,0.28223,5.80615,0.05007
0.454,0.84103,0.29046,0.28191,5.79813,0.0501
0.455,0.84073,0.29019,0.28158,5.79007,0.05012
0.456,0.84044,0.28992,0.28126,5.78197,0.05014
0.457,0.84014,0.28964,0.28094,5.77383,0.05017
0.458,0.83985,0.28937,0.28061,5.76565,0.05019
0.459,0.83955,0.2891,0.28029,5.75743,0.05021
0.46,0.83925,0.28883,0.27997,5.74916,0.05024
0.461,0.83896,0.28856,0.27965,5.74094,0.05026
0.462,0.83866,0.28829,0.27932,5.73345,0.05028
0.463,0.83836,0.28803,0.279,5.72593,0.0503
0.464,0.83807,0.28776,0.27868,5.71837,0.05032
0.465,0.83777,0.28749,0.27836,5.71078,0.05034
0.466,0.83747,0.28722,0.27805,5.70315,0.05036
0.467,0.83717,0.28696,0.27773,5.69548,0.05038
0.468,0.83687,0.28669,0.27741,5.68778,0.0504
0.469,0.83658,0.28643,0.27709,5.68004,0.05043
0.47,0.83628,0.28616,0.27678,5.67226,0.05045
0.471,0.83598,0.2859,0.27646,5.66445,0.05047
0.472,0.83568,0.28564,0.27615,5.6566,0.0505
0.473,0.83538,0.28537,0.27583,5.64871,0.05052
0.474,0.83508,0.28511,0.27552,5.64078,0.05054
0.475,0.83478,0.28485,0.2752,5.63327,0.05057
0.476,0.83448,0.28459,0.27489,5.6261,0.05058
0.477,0.83418,0.28433,0.27458,5.6189,0.0506
0.478,0.83388,0.28407,0.27427,5.61167,0.05062
0.479,0.83358,0.28381,0.27395,5.6044,0.05064
0.48,0.83328,0.28355,0.27364,5.5971,0.05066
0.481,0.83298,0.28329,0.27333,5.58976,0.05068
