,r,x,phi,psi,A,B,rho_eff,pr_eff,pt_eff,E1,E2,E3,E4,E5,E6
0,1e-06,1.1996215823316108e-07,0.2858,0.0,0.6870346314617318,1.0,0.166349988101417,0.03565936410141698,0.03565936410141698,0.166349988101417,0.130690624,0.130690624,0.20200935220283397,0.20200935220283397,0.2733280804056679
1,0.10002100380076015,0.011998735484586397,0.2855689515593818,-0.004617902935772012,0.6871911232606016,1.000277185859427,0.16605439170818034,0.0355749899566211,0.035536626177819074,0.16605439170818034,0.13047940175155925,0.13051776553036126,0.20162938166480143,0.20159101788599942,0.2727026340204396
2,0.2000410076015203,0.02399735100701456,0.2848770721228098,-0.009210646792300726,0.6876598470393956,1.0011065660402816,0.16517112732698525,0.035323213372961876,0.035170845942982816,0.16517112732698525,0.12984791395402337,0.13000028138400244,0.20049434069994712,0.20034197326996805,0.27083603258591277
3,0.3000610114022804,0.03599596652944272,0.2837281226733251,-0.013753343530264748,0.6884385707480718,1.0024816480089929,0.16371065947034733,0.034908023317180285,0.03456922891570474,0.16371065947034733,0.12880263615316703,0.12914143055464258,0.19861868278752762,0.19827988838605207,0.2677571406189371
4,0.40008101520304057,0.047994582051870883,0.28212834172916657,-0.018221416634083925,0.6895235877560394,1.0043916329371998,0.16169018351787628,0.034335941586917273,0.03374352036226418,0.16169018351787628,0.127354241930959,0.1279466631556121,0.19602612510479356,0.19543370388014047,0.26351316582932194
5,0.5001010190038008,0.05999319757429905,0.28008640051784456,-0.022590828560783288,0.6909097373196883,1.0068214518700873,0.1591332654796212,0.033615838671553294,0.03270962229941977,0.1591332654796212,0.1255174268080679,0.12642364318020144,0.1927491041511745,0.19184288777904096,0.25816834875001404
6,0.6001210228045609,0.07199181309672721,0.2776133399038043,-0.026838264431409034,0.692590433819316,1.0097518224374071,0.1560693531387063,0.03275868675063398,0.0314870822132109,0.1560693531387063,0.12331066638807231,0.1245822709254954,0.18882803988934027,0.18755643535191718,0.25180220431576206
7,0.7001410266053211,0.08399042861915539,0.27472248881108635,-0.03094131834681625,0.6945577052936188,1.013159331800085,0.15253317328373908,0.03177725991004714,0.030098476628195432,0.15253317328373908,0.12075591337369194,0.12243469665554366,0.1843104331937862,0.1826316499119345,0.24450738645017706
8,0.8001610304060812,0.09598904414158355,0.27142936389217504,-0.03487868195727401,0.6968022418730758,1.0170165525935593,0.14856403290604236,0.030685793573385134,0.02856871687541003,0.14856403290604236,0.11787823933265723,0.11999531603063233,0.1792498264794275,0.17713274978145238,0.23638726023024756
9,0.9001810342068414,0.1079876596640117,0.2677515502638459,-0.03863033426180558,0.6993134547313095,1.0212921992722053,0.1442050447010453,0.02949961643113686,0.02692430706279211,0.1442050447010453,0.11470542826990845,0.1172807376382532,0.17370466113218216,0.17112935176383742,0.2275532752577664
