,r,x,phi,psi,A,B,F_hydro,F_metric,F_aniso,F_zeta
0,1e-05,5.699574671957004e-07,0.0666,0.0,0.9391603823891106,1.0,-7.776212556688533e-09,8.934614804380725e-10,4.410633323774332e-06,0.0
1,0.10003000200040008,0.005701284658372887,0.06658338597255713,-0.0003321177573295964,0.9391684825058518,1.0000149124735027,-6.027747993857854e-06,1.621407054244192e-06,4.410633323774332e-06,0.0
2,0.20005000400080017,0.011401999359278579,0.06653358839926782,-0.0006634454901681409,0.9391927650208689,1.000059595927382,-1.2026270255204117e-05,3.2348641399742253e-06,8.799949029441735e-06,0.0
3,0.30007000600120026,0.017102714060184272,0.06645072067271722,-0.0009932636272642948,0.9392331862121631,1.0001339066303259,-1.7967818745974907e-05,4.832818650655859e-06,1.3147711525287456e-05,0.0
4,0.40009000800160033,0.022803428761089962,0.06633497111804684,-0.0013208272432695177,0.9392896734260069,1.0002376059170355,-2.3824576247622083e-05,6.407699063703796e-06,1.7433635630225795e-05,0.0
5,0.5001100100020004,0.028504143461995653,0.06618660201434146,-0.0016454031123320151,0.9393621253961202,1.0003703615020951,-2.9569515910471585e-05,7.952146132894288e-06,2.163801614872895e-05,0.0
6,0.6001300120024005,0.03420485816290134,0.06600594823679483,-0.0019662734397279695,0.9394504126871014,1.0005317493045238,-3.517664609462793e-05,9.459078806684359e-06,2.5741907308648527e-05,0.0
7,0.7001500140028005,0.03990557286380703,0.06579341553240797,-0.002282739452511971,0.9395543782584406,1.000721255768716,-4.062123969673275e-05,1.0921756115564163e-05,2.9727290700233032e-05,0.0
8,0.8001700160032006,0.04560628756471272,0.06554947844491726,-0.0025941248177161294,0.939673838144626,1.000938280663397,-4.588004477834584e-05,1.2333834187522542e-05,3.3577229329007296e-05,0.0
9,0.9001900180036007,0.051307002265618414,0.06527467790770493,-0.0028997788590457967,0.9398085822459842,1.0011821403364627,-5.093147368183523e-05,1.3689417645312984e-05,3.727600569851456e-05,0.0
10,1.000210020004001,0.05700771696652412,0.06496961852611047,-0.003199079545752229,0.9399583752241037,1.001452071400144,-5.575576825031471e-05,1.4983104748814337e-05,4.080924218060679e-05,0.0
11,1.100230022004401,0.06270843166742981,0.06463496557325146,-0.0034914362305563424,0.9401229574948924,1.0017472348174223,-6.033513928999437e-05,1.6210025773931918e-05,4.416400230580108e-05,0.0
12,1.200250024004801,0.0684091463683355,0.06427144172529331,-0.003776292116696543,0.9403020463117752,1.0020667203579627,-6.465387891459043e-05,1.736587424701862e-05,4.732887199389317e-05,0.0
13,1.3002700260052011,0.0741098610692412,0.06387982356427215,-0.004053126437906533,0.9404953369308524,1.0024095513887197,-6.869844494030016e-05,1.844693078912607e-05,5.0294020149754935e-05,0.0
14,1.4002900280056012,0.07981057577014689,0.0634609378777386,-0.004321456338666164,0.9407025038494691,1.002774689962305,-7.24575170505475e-05,1.9450079462508546e-05,5.305123844312511e-05,0.0
15,1.5003100300060013,0.08551129047105258,0.06301565778575495,-0.004580838445940783,0.9409232021092083,1.003161042163996,-7.592202496149638e-05,2.037281664408878e-05,5.559396047974427e-05,0.0
16,1.6003300320064013,0.09121200517195827,0.06254489872626083,-0.004830870127194229,0.941157068654138,1.0035674636768601,-7.908514928266328e-05,2.121325257473489e-05,5.7917260930289096e-05,0.0
17,1.7003500340068014,0.09691271987286396,0.06204961433049162,-0.005071190433482641,0.9414037237348197,1.0039927655228562,-8.194229625833752e-05,2.197010585784065e-05,6.001783552554976e-05,0.0
18,1.8003700360072015,0.10261343457376965,0.06153079221962822,-0.0053014807295397376,0.941662772348726,1.0044357199375102,-8.44910479576794e-05,2.2642691285301867e-05,6.189396311193542e-05,0.0
19,1.9003900380076015,0.10831414927467534,0.060989449753942104,-0.005521465016669692,0.9419338057075155,1.0048950663348273,-8.673108982200882e-05,2.323090146366793e-05,6.354545122878023e-05,0.0
20,2.000410040008002,0.11401486397558104,0.060426629764598914,-0.00573090995699223,0.9422164027219158,1.0053695173195925,-8.866411779300323e-05,2.373518279705131e-05,6.497356686723836e-05,0.0
21,2.100430042008402,0.11971557867648673,0.059843396297537675,-0.005929624610879403,0.9425101314950205,1.0058577647043792,-9.029372744316709e-05,2.415650644590811e-05,6.61809542406547e-05,0.0
22,2.200450044008802,0.1254162933773924,0.05924083039735628,-0.006117459901776192,0.9428145508151902,1.0063584854896903,-9.162528771769008e-05,2.449633493191774e-05,6.717154150223541e-05,0.0
23,2.300470046009202,0.1311170080782981,0.05862002595768377,-0.006294307825098393,0.9431292116400296,1.0068703477668635,-9.2665802002971e-05,2.475658509346441e-05,6.795043841476907e-05,0.0
24,2.400490048009602,0.1368177227792038,0.05798208566266877,-0.006460100419351274,0.9434536585634287,1.007392016505068,-9.342375918899555e-05,2.4939588106188866e-05,6.852382698439818e-05,0.0
25,2.500510050010002,0.14251843748010948,0.057328117042495644,-0.006614808520553035,0.943787431257916,1.0079221591857723,-9.390897749953441e-05,2.504804729537955e-05,6.889884707505556e-05,0.0
26,2.600530052010402,0.14821915218101517,0.05665922866339946,-0.006758440320149729,0.9441300658854207,1.0084594512504277,-9.413244371970814e-05,2.508499444912632e-05,6.908347891032087e-05,0.0
27,2.7005500540108023,0.15391986688192086,0.05597652647081119,-0.006891039749754401,0.9444810964697765,1.0090025813298302,-9.410615028410444e-05,2.5053745312914008e-05,6.908642432135419e-05,0.0
28,2.8005700560112023,0.15962058158282655,0.05528111030180029,-0.007012684714952673,0.9448400562251099,1.0095502562264174,-9.38429326404872e-05,2.495785491796664e-05,6.891698843857622e-05,0.0
29,2.9005900580116024,0.16532129628373224,0.05457407058075828,-0.00712348520150571,0.9452064788347676,1.0101012056239915,-9.33563090041781e-05,2.4801073344102237e-05,6.858496339479592e-05,0.0
30,3.0006100600120025,0.17102201098463793,0.053856485209801415,-0.0072235812770676255,0.9455798996761292,1.01065418650287,-9.266032448632827e-05,2.458730246480922e-05,6.810051543840446e-05,0.0
31,3.1006300620124025,0.17672272568554362,0.0531294166635756,-0.007313141010373545,0.9459598569871893,1.0112079872408852,-9.176940126971603e-05,2.4320554165041706e-05,6.747407666268827e-05,0.0
32,3.2006500640128026,0.1824234403864493,0.05239390929519134,-0.007392358330716294,0.9463458929715454,1.0117614313856562,-9.069819629176318e-05,2.400491045952803e-05,6.671624240189678e-05,0.0
33,3.3006700660132027,0.188124155087355,0.051650986858331714,-0.007461450848379333,0.9467375548389977,1.0123133810859657,-8.946146767393375e-05,2.3644485868134008e-05,6.583767513336943e-05,0.0
34,3.4006900680136027,0.1938248697882607,0.05090165024864407,-0.007520657655923759,0.9471343957795115,1.0128627401734214,-8.807395082907838e-05,2.32433923445286e-05,6.484901554810561e-05,0.0
35,3.500710070014003,0.19952558448916638,0.05014687546512393,-0.007570237129431178,0.9475359758690012,1.0134084568897952,-8.655024497513232e-05,2.2805706989241746e-05,6.376080128282835e-05,0.0
36,3.600730072014403,0.20522629919007207,0.04938761179054386,-0.007610464747078828,0.9479418629059361,1.0139495262583929,-8.490471054343508e-05,2.233544270719792e-05,6.258339363240118e-05,0.0
37,3.700750074014803,0.2109270138909778,0.04862478018878108,-0.007641630940783397,0.9483516331781554,1.0144849921001344,-8.3151377739921e-05,2.183652191491633e-05,6.132691240381745e-05,0.0
38,3.800770076015203,0.21662772859188348,0.04785927191496858,-0.0076640389954952875,0.9487648721598901,1.015013948698735,-8.130386638456394e-05,2.1312753362275255e-05,6.000117893855971e-05,0.0
39,3.900790078015603,0.22232844329278917,0.047091947331634416,-0.0076780030093390175,0.9491811751399235,1.0155355421243963,-7.937531685113834e-05,2.076781203876781e-05,5.861566720677401e-05,0.0
40,4.000810080016003,0.22802915799369486,0.046323634927343635,-0.00768384592481506,0.9496001477807885,1.0160489712203438,-7.737833191079162e-05,2.0205222140875885e-05,5.717946274657255e-05,0.0
41,4.100830082016403,0.23372987269460052,0.0455551305264506,-0.007681897641884508,0.950021406611491,1.0165534882702782,-7.532492911058045e-05,1.9628343014089015e-05,5.5701229162589676e-05,0.0
42,4.200850084016803,0.23943058739550624,0.04478719668393007,-0.007672493220135018,0.9504445794545975,1.0170483993563566,-7.322650309246658e-05,1.9040357924601345e-05,5.418918178993587e-05,0.0
43,4.300870086017203,0.2451313020964119,0.04402056225557485,-0.007655971176854248,0.9508693057897663,1.0175330644240568,-7.109379736310658e-05,1.8444265538749722e-05,5.265106808682599e-05,0.0
44,4.400890088017603,0.2508320167973176,0.04325592213290771,-0.0076326718861344815,0.9512952370562213,1.0180068970722012,-6.893688483254796e-05,1.7842873928921163e-05,5.1094154269272435e-05,0.0
45,4.500910090018003,0.25653273149822325,0.042493937133145435,-0.007602936082588094,0.951722036896415,1.018469364085307,-6.676515639016264e-05,1.7238796913222505e-05,4.952521766748969e-05,0.0
46,4.6009300920184035,0.26223344619912897,0.0417352340335091,-0.007567103472105729,0.952149381343564,1.0189199847275443,-6.458731680382293e-05,1.663445253380385e-05,4.795054426668581e-05,0.0
47,4.700950094018803,0.26793416090003463,0.04098040573909967,-0.007525511450870754,0.952576958955863,1.0193583298180546,-6.241138718274144e-05,1.603206346492741e-05,4.63759308869219e-05,0.0
48,4.800970096019204,0.27363487560094035,0.0402300115736341,-0.007478493932776132,0.9530044709002513,1.0197840206075786,-6.0244713271501095e-05,1.5433659144221094e-05,4.480669145935193e-05,0.0
49,4.900990098019603,0.279335590301846,0.0394845776818203,-0.007426380284328081,0.953431630988906,1.0201967274773174,-5.809397885926258e-05,1.4841079420560354e-05,4.32476668659661e-05,0.0
50,5.001010100020004,0.28503630500275173,0.03874459753234561,-0.007369494365161662,0.9538581656716864,1.0205961684807483,-5.596522344566003e-05,1.4255979491978257e-05,4.170323782718933e-05,0.0
51,5.101030102020403,0.2907370197036574,0.03801053251369305,-0.007308153672231846,0.954283813986575,1.0209821077445682,-5.38638636654249e-05,1.3679835967940205e-05,4.017734035390318e-05,0.0
52,5.201050104020804,0.2964377344045631,0.0372828126080499,-0.007242668583635123,0.9547083274730128,1.0213543537549155,-5.1794717763460184e-05,1.3113953852465301e-05,3.8673483290936304e-05,0.0
53,5.3010701060212035,0.3021384491054688,0.036561837137473824,-0.0071733416990856745,0.9551314700496453,1.021712757542078,-4.976203238943013e-05,1.2559474256384455e-05,3.71947675308568e-05,0.0
54,5.401090108021604,0.3078391638063745,0.03584797557101096,-0.007100467272540893,0.9555530178602619,1.0220572107846755,-4.776951129525236e-05,1.2017382692868828e-05,3.574390649737251e-05,0.0
55,5.501110110022004,0.31353987850728016,0.035141568384543465,-0.007024330732625475,0.9559727590905871,1.022387643849679,-4.5820345434054914e-05,1.1488517804111807e-05,3.4323247539078004e-05,0.0
56,5.601130112022404,0.3192405932081859,0.034442927962770035,-0.006945208285332199,0.9563904937597137,1.0227040237874518,-4.3917243818324125e-05,1.0973580355430645e-05,3.2934793900802405e-05,0.0
57,5.701150114022804,0.32494130790909154,0.03375233953981932,-0.006863366595507935,0.9568060334870699,1.0230063522914243,-4.206246487224193e-05,1.0473142395781267e-05,3.15802269980157e-05,0.0
58,5.801170116023204,0.33064202260999725,0.03307006216570369,-0.006779062540224025,0.9572192012398546,1.023294663643712,-4.025784799273417e-05,9.987656477611464e-06,3.0260928720801176e-05,0.0
59,5.901190118023604,0.3363427373109029,0.03239632969439374,-0.006692543029679501,0.957629831062388,1.023569022656274,-3.8504844726035725e-05,9.517464807671499e-06,2.897800355464188e-05,0.0
60,6.0012101200240044,0.34204345201180864,0.031731351787583476,-0.006604044890744025,0.9580377677895796,1.0238295226193144,-3.6804549489611183e-05,9.062808270040156e-06,2.7732300330357983e-05,0.0
61,6.101230122024404,0.3477441667127143,0.031075314926602097,-0.006513794807361728,0.9584428667475611,1.024076283269946,-3.5157729604527906e-05,8.623835247099402e-06,2.652443343705525e-05,0.0
62,6.201250124024805,0.35344488141362,0.030428383427619058,-0.006422009312957763,0.9588449934434485,1.0243094487903281,-3.356485436659622e-05,8.200610169509483e-06,2.5354803367732783e-05,0.0
63,6.301270126025204,0.3591455961145257,0.029790700455277756,-0.006328894829956403,0.9592440232462783,1.0245291858440668,-3.202612303040899e-05,7.793121749939635e-06,2.422361649100376e-05,0.0
64,6.401290128025605,0.3648463108154314,0.029162389030238847,-0.006234647751621419,0.9596398410610962,1.024735681658757,-3.0541491588052686e-05,7.4012908617863206e-06,2.3130903965095046e-05,0.0
65,6.501310130026005,0.3705470255163371,0.028543553026614273,-0.006139454561628755,0.9600323409980224,1.0249291421614626,-2.911069824676867e-05,7.024978032724523e-06,2.207653973136433e-05,0.0
