,r,x,phi,psi,A,B,rho_eff,pr_eff,pt_eff,E1,E2,E3,E4,E5,E6
0,1e-06,1.3289217669020485e-07,0.2585,0.0,0.6869611539776121,1.0,0.2041277876762583,0.043754387676258305,0.043754387676258305,0.2041277876762583,0.1603734,0.1603734,0.2478821753525166,0.2478821753525166,0.3353909507050332
1,0.10002100380076015,0.013292008909822269,0.258243576506718,-0.005124538994988162,0.6871531415164529,1.0003400839567949,0.20368276960326706,0.04362738206651239,0.043569647362678335,0.20368276960326706,0.16005538753675466,0.1601131222405887,0.24731015166977946,0.2472524169659454,0.33444944639513613
2,0.2000410076015203,0.026583884927467848,0.25747602746672177,-0.010214834888403206,0.6877279744275839,1.0013570603975497,0.202354219492054,0.043248848163948264,0.0430199156620632,0.202354219492054,0.15910537132810576,0.1593343038299908,0.24560306765600226,0.2453741351541172,0.33164289898012866
3,0.3000610114022804,0.03987576094511342,0.256202471477024,-0.015237045771417317,0.6886822940739404,1.0030411557436125,0.20016142786294971,0.04262613252470501,0.042118456423744614,0.20016142786294971,0.1575352953382447,0.1580429714392051,0.24278756038765473,0.24227988428669434,0.32702447323514394
4,0.40008101520304057,0.053167636962759,0.2544313897147486,-0.02015787700779423,0.6900105276489314,1.0053761221529571,0.1971359911102089,0.041771194136981035,0.04088678111179513,0.1971359911102089,0.15536479697322786,0.15624920999841377,0.23890718524718996,0.23802277222200405,0.32068074747078024
5,0.5001010190038008,0.06645951298040459,0.2521745509015552,-0.024944936536420454,0.6917049262165803,1.0083393066623711,0.19332100179065748,0.04070019189689488,0.039353791926102395,0.19332100179065748,0.1526208098937626,0.1539672098645551,0.23402119368755236,0.23267479371675986,0.31272877753975714
6,0.6001210228045609,0.07975138899805016,0.2494469056305047,-0.029567043575028606,0.6937556192619204,1.0119017615779855,0.1887699576266004,0.03943293667787899,0.03755465042634227,0.1887699576266004,0.14933702094872142,0.15121530720025814,0.22820289430447938,0.22632460805294266,0.3033121951571639
7,0.7001410266053211,0.09304326501569575,0.2462664495788924,-0.03399454196083877,0.6961506868938989,1.0160284086308071,0.18354542925836898,0.03799223520670541,0.03552943395159513,0.18354542925836898,0.14555319405166356,0.14801599530677384,0.2215376644650744,0.2190748632099641,0.29259653236826466
8,0.8001610304060812,0.10633514103334132,0.2426540552007571,-0.038199616729628634,0.6988762509569848,1.0206782714344955,0.17771753475670488,0.03640315754381189,0.03332165200331604,0.17771753475670488,0.14131437721289297,0.14439588275338883,0.21412069230051678,0.21103918676002092,0.2807639963071489
9,0.9001810342068414,0.1196270170509869,0.23863327171101661,-0.042156610934225396,0.7019165862708874,1.0258047916186857,0.17136227460551723,0.03469226252350793,0.030976699660368815,0.17136227460551723,0.1366700120820093,0.14038557494514842,0.20605453712902516,0.20233897426588604,0.2680079364497628
10,1.0002010380076014,0.13291889306863247,0.23423009356088356,-0.04584233792230461,0.7052542530092756,1.0313562434172268,0.16455978410224523,0.03288681595134858,0.028540324865627582,0.16455978410224523,0.13167296815089663,0.13601945923661765,0.19744660005359382,0.1931001089678728,0.254527249784849
