,r,x,phi,psi,A,B,rho_eff,pr_eff,pt_eff,E1,E2,E3,E4,E5,E6
0,1e-05,5.105808718021573e-07,0.0637,0.0,0.9449936421243375,1.0,0.006537571185771368,0.00030870475594896654,0.00030870475594896654,0.006537571185771368,0.006228866429822401,0.006228866429822401,0.006846275941720334,0.006846275941720334,0.007463685453618267
1,0.10003000200040008,0.005107340562773581,0.06368719053562188,-0.000256073004352863,0.9449995225515873,1.0000109001078223,0.00653501154133275,0.0003085440949421557,0.00030842606542483346,0.00653501154133275,0.006226467446390594,0.006226585475907916,0.0068435556362749055,0.006843437606757583,0.007460407767124573
2,0.20005000400080017,0.010214170544675362,0.0636487909261753,-0.0005116474408888542,0.945017152936442,1.0000435674990118,0.006527341060060127,0.0003080627925200432,0.00030759162398942373,0.006527341060060127,0.006219278267540084,0.006219749436070703,0.00683540385258017,0.006834932684049551,0.0074505871005590175
3,0.30007000600120026,0.015321000526577143,0.06358487205230819,-0.000766278015682018,0.9450465076740211,1.0000979165914894,0.006514581983592662,0.0003072626929327557,0.0003062059722886832,0.006514581983592662,0.006207319290659907,0.006208376011303979,0.006821844676525418,0.0068207879558813455,0.007434256621102784
4,0.40009000800160033,0.02042783050847892,0.06349555171008658,-0.0010194978349637577,0.9450875441925564,1.0001738051851614,0.006496771239158984,0.0003061468542574576,0.0003042766279201308,0.006496771239158984,0.006190624384901527,0.006192494611238854,0.006802918093416442,0.006801047867079115,0.007411471349256704
5,0.5001100100020004,0.0255346604903807,0.06338099411177725,-0.001270845978412561,0.9451402031051618,1.0002710351085673,0.0064739602293313134,0.0003047195252318535,0.00030181401133631575,0.0064739602293313134,0.00616924070409946,0.006172146217994998,0.006778679754563167,0.006775774240667629,0.007382307777235799
6,0.6001300120024005,0.030641490472282477,0.06324140919189562,-0.0015198694198982907,0.945204408421058,1.0003893531179207,0.006446214540260026,0.0003029861132149637,0.0002988313436933692,0.006446214540260026,0.006143228427045063,0.006147383196566657,0.00674920065347499,0.006745045883953396,0.007346863340861728
7,0.7001500140028005,0.03574832045418426,0.06307705172398193,-0.0017661248889977103,0.9452800678147671,1.0005284520426376,0.006413613571047564,0.00030095314367141143,0.00029534451819449714,0.006413613571047564,0.0061126604273761525,0.0061182690528530665,0.006714566714718975,0.006708958089242061,0.007305255751107969
8,0.8001700160032006,0.040855150436086035,0.0628882202547135,-0.0020091806597792193,0.9453670729515302,1.000687972169677,0.006376250087561085,0.00029862821167057804,0.0002913719468589665,0.006376250087561085,0.006077621875890507,0.0060848781407021185,0.006674878299231663,0.006667622034420052,0.0072576221929495964
9,0.9001900180036007,0.04596198041798782,0.06267525586328691,-0.002248618254200135,0.9454652998668436,1.0008675028574303,0.006334229704636652,0.0002960199259833085,0.00028693438499065944,0.006334229704636652,0.006038209778653344,0.006047295319645993,0.00663024963061996,0.006621164089627311,0.007204118400601279
10,1.000210020004001,0.05106881039988961,0.06243854075515588,-0.002484034048411305,0.9455746093976981,1.0010665843684707,0.006287670301216413,0.0002931378464386894,0.0002820547359151376,0.006287670301216413,0.005994532454777724,0.006005615565301276,0.006580808147655103,0.006569725037131551,0.0071449176194853786
11,1.100230022004401,0.05617564038179138,0.06217849670046212,-0.002715040771410052,0.9456948476627565,1.0012847099089177,0.006236701373535176,0.000289992415275247,0.0002767578387989699,0.006236701373535176,0.005946708958259929,0.0059599435347362055,0.0065266937888104224,0.006513459212334146,0.007080209466408362
12,1.200250024004801,0.061282470363693164,0.061895583328289275,-0.0029412688865995697,0.9458258465885014,1.0015213278610884,0.006181463331916727,0.00028659488327443237,0.0002710702425482962,0.006181463331916727,0.0058948684486422945,0.00591039308936843,0.006468058215191159,0.006452533574465023,0.007010198700287751
13,1.3002700260052011,0.06638930034559494,0.061590296288976804,-0.0031623678481901077,0.9459674244780529,1.00177584419467,0.006122106747206648,0.0002829572315123198,0.0002650199689139045,0.006122106747206648,0.005839149515694328,0.005857086778292743,0.006405063978718968,0.0063871267161205525,0.006935103916546777
14,1.4002900280056012,0.07149613032749672,0.06126316529729193,-0.0033780072256484796,0.9461193866192039,1.002047625040766,0.00605879155317999,0.0002790920895927869,0.0002586362679946151,0.00605879155317999,0.005779699463587203,0.005800155285185375,0.006337883642772777,0.0063174278211746045,0.006855156178762007
