phi0,omega,M,Q,R_eff,C_eff
0,1.109400392,0,0,,0
0.0003,1.109284117,0.034303402,0.030931103,225.1534238,0.000152356
0.0006,1.109084564,0.048775518,0.04389964,166.0121474,0.000293807
0.0009,1.10885892,0.059819058,0.053942752,135.6811726,0.00044088
0.0012,1.108639583,0.069078074,0.062413353,116.0844986,0.000595067
0.0015,1.108409932,0.077430257,0.069824849,105.0419203,0.000737137
0.0018,1.108176057,0.084943354,0.076603589,95.89445975,0.0008858
0.0021,1.107938894,0.091862381,0.082894572,88.39994075,0.001039168
0.0024,1.107695441,0.098413206,0.088846534,82.65022416,0.001190719
0.0027,1.107458081,0.104481095,0.094246061,78.26983674,0.001334883
0.003,1.107214579,0.110289703,0.099493792,74.24445636,0.001485494
0.0033,1.106969379,0.115837349,0.104506974,70.78081574,0.001636564
0.0036,1.106722632,0.121159919,0.109317936,67.7592836,0.001788093
0.0039,1.10647446,0.126285908,0.113952341,65.09305569,0.001940083
0.0042,1.106224964,0.131238383,0.118430966,62.71760579,0.002092529
0.0045,1.105974222,0.136036322,0.122770905,60.5834634,0.002245437
0.0048,1.105722304,0.140695564,0.12698642,58.65246325,0.002398801
0.0051,1.105469266,0.14522948,0.131089555,56.89412584,0.002552627
0.0054,1.105215157,0.149649485,0.135090589,55.28423272,0.002706911
0.0057,1.104960019,0.153965411,0.138998374,53.80294501,0.002861654
0.006,1.104703888,0.158185794,0.1428206,52.43392324,0.00301686
0.0063,1.104446798,0.162318107,0.146563993,51.16371896,0.003172524
0.0066,1.104188775,0.166368927,0.150234478,49.98103019,0.003328641
0.0069,1.103929845,0.170344084,0.153837302,48.87605525,0.003485226
0.0072,1.103670031,0.174248769,0.157377141,47.84073007,0.003642268
0.0075,1.103409351,0.17808763,0.160858179,46.86807851,0.003799764
0.0078,1.103147825,0.181864848,0.16428418,45.95176111,0.003957734
0.0081,1.102885468,0.185584196,0.167658543,45.08681848,0.004116152
0.0084,1.102622296,0.189249096,0.170984346,44.2685998,0.004275019
0.0087,1.102358321,0.192862659,0.174264393,43.49282255,0.004434356
0.009,1.102093557,0.196427726,0.177501241,42.75599238,0.004594157
0.0093,1.101828014,0.199946896,0.180697231,42.05498939,0.004754416
0.0096,1.101561702,0.203422558,0.183854512,41.38713653,0.004915116
0.0099,1.101294633,0.206856909,0.186975062,40.74951031,0.005076304
0.0102,1.101026813,0.210251975,0.190060708,40.14023144,0.005237936
0.0105,1.100758253,0.213609633,0.193113138,39.55730777,0.005400004
0.0108,1.100488959,0.216931622,0.196133918,38.99855738,0.005562555
0.0111,1.100218939,0.220219555,0.199124501,38.46262066,0.005725547
0.0114,1.099948199,0.223474937,0.202086242,37.94780178,0.005889009
0.0117,1.099676746,0.226699169,0.205020402,37.45267587,0.00605295
0.012,1.099404586,0.229893559,0.20792816,36.97648192,0.006217291
0.0123,1.099131725,0.233059333,0.210810619,36.51747766,0.006382131
0.0126,1.098858168,0.236197637,0.213668811,36.07488058,0.006547427
0.0129,1.098583919,0.239309549,0.216503708,35.64782285,0.00671316
0.0132,1.098308984,0.24239608,0.21931622,35.23535984,0.006879342
0.0135,1.098033367,0.245458182,0.222107204,34.83648298,0.007046009
0.0138,1.097757073,0.248496753,0.224877469,34.45075727,0.0072131
0.0141,1.097480105,0.251512638,0.227627777,34.07711035,0.007380692
0.0144,1.097202468,0.254506637,0.230358847,33.7152932,0.0075487
0.0147,1.096924166,0.257479504,0.233071359,33.3645341,0.007717162
0.015,1.096645201,0.260431955,0.235765959,33.02419778,0.007886095
0.0153,1.096365578,0.263364667,0.238443255,32.6939188,0.008055463
0.0156,1.0960853,0.266278282,0.241103827,32.37324748,0.008225257
