phi0,omega,M,Q,R_eff,C_eff
0.30975,0.52747,0.43368,0.74326,14.47336,0.02996
0.3105,0.52737,0.4332,0.74237,14.45151,0.02998
0.31125,0.52727,0.43273,0.74147,14.42952,0.02999
0.312,0.52717,0.43226,0.74057,14.40741,0.03
0.31275,0.52707,0.43179,0.73967,14.38534,0.03002
0.3135,0.52697,0.43132,0.73878,14.36376,0.03003
0.31425,0.52687,0.43085,0.73789,14.34205,0.03004
0.315,0.52677,0.43038,0.73699,14.32022,0.03005
0.31575,0.52668,0.42991,0.7361,14.29851,0.03007
0.3165,0.52658,0.42944,0.73521,14.27721,0.03008
0.31725,0.52648,0.42897,0.73432,14.25578,0.03009
0.318,0.52638,0.42851,0.73343,14.23423,0.0301
0.31875,0.52628,0.42804,0.73255,14.21285,0.03012
0.3195,0.52618,0.42758,0.73166,14.19183,0.03013
0.32025,0.52608,0.42711,0.73078,14.17068,0.03014
0.321,0.52598,0.42665,0.72989,14.14942,0.03015
0.32175,0.52588,0.42619,0.72901,14.12832,0.03017
0.3225,0.52578,0.42572,0.72813,14.10759,0.03018
0.32325,0.52568,0.42526,0.72725,14.08673,0.03019
0.324,0.52558,0.4248,0.72637,14.06576,0.0302
0.32475,0.52548,0.42434,0.7255,14.04491,0.03021
0.3255,0.52538,0.42388,0.72462,14.02446,0.03022
0.32625,0.52528,0.42342,0.72374,14.0039,0.03024
0.327,0.52518,0.42296,0.72287,13.98322,0.03025
0.32775,0.52508,0.42251,0.722,13.96259,0.03026
0.3285,0.52498,0.42205,0.72113,13.94243,0.03027
0.32925,0.52488,0.42159,0.72026,13.92216,0.03028
0.33,0.52478,0.42114,0.71939,13.90178,0.03029
0.33075,0.52468,0.42068,0.71852,13.88132,0.03031
0.3315,0.52458,0.42023,0.71765,13.86146,0.03032
0.33225,0.52448,0.41978,0.71679,13.84149,0.03033
0.333,0.52438,0.41932,0.71592,13.82141,0.03034
0.33375,0.52428,0.41887,0.71506,13.80122,0.03035
0.3345,0.52417,0.41842,0.7142,13.78152,0.03036
0.33525,0.52407,0.41797,0.71334,13.76185,0.03037
0.336,0.52397,0.41752,0.71248,13.74208,0.03038
0.33675,0.52387,0.41707,0.71162,13.72219,0.03039
0.3375,0.52377,0.41663,0.71076,13.70259,0.0304
