,r,x,phi,psi,A,B,rho_eff,pr_eff,pt_eff,E1,E2,E3,E4,E5,E6
0,1e-05,4.4265064244767217e-07,0.0605,0.0,0.9509376405314508,1.0,0.004417712605261503,0.00018618176601150347,0.00018618176601150347,0.004417712605261503,0.00423153083925,0.00423153083925,0.004603894371273006,0.004603894371273006,0.004976257903296013
1,0.10003000200040008,0.004427834464951903,0.06049081628334882,-0.00018359778311841283,0.9509415859626946,1.0000073660447213,0.004416403781819405,0.00018610872215756719,0.00018605478991855912,0.004416403781819405,0.004230295059661838,0.004230348991900846,0.004602512503976973,0.0046024585717379645,0.004974622083814091
2,0.20005000400080017,0.008855226279261358,0.06046328168111478,-0.0003669198210126468,0.9509534163496026,1.0000294465043005,0.00441248072609172,0.00018588983157898705,0.0001856744360163834,0.00441248072609172,0.004226590894512733,0.004226806290075337,0.0045983705576707066,0.004598155162108103,0.004969719429703473
3,0.30007000600120026,0.013282618093570814,0.0604174347765615,-0.0005497279470104717,0.9509731187166929,1.0000661972477554,0.004405952098640821,0.00018552572834478734,0.00018504227104883177,0.004405952098640821,0.004220426370296034,0.004220909827591989,0.004591477826985608,0.004590994369689652,0.004961562369083271
4,0.40009000800160033,0.017710009907880266,0.06035333973397795,-0.0007317673022910673,0.9510006714780113,1.0001175448980004,0.004396832291147796,0.00018501746514378796,0.0001841608931114438,0.004396832291147796,0.004211814826004008,0.004212671398036352,0.004581849756291584,0.00458099318425924,0.0049501715425144715
5,0.5001100100020004,0.022137401722189722,0.060271086091023954,-0.0009127855155025356,0.9510360444955862,1.0001833870900125,0.004385141363511403,0.0001843665072356151,0.00018303391220618264,0.004385141363511403,0.004200774856275787,0.00420210745130522,0.004569507870747018,0.004568175275717586,0.004935575695159383
6,0.6001300120024005,0.026564793536499175,0.060170788469456005,-0.0010925335094068153,0.9510791991609507,1.000263592830228,0.004370904956365674,0.00018357472405858906,0.00018166592333290353,0.004370904956365674,0.004187330232307085,0.004189239033032771,0.004554479680424263,0.004552570879698578,0.004917811527090071
7,0.7001500140028005,0.03099218535080863,0.06005258620608239,-0.001270766288514225,0.9511300884992553,1.0003580029553423,0.004354154179649881,0.0001826443785747984,0.00018006247242973307,0.004354154179649881,0.0041715098010750825,0.0041740917072201475,0.004536798558224679,0.004534216652079614,0.004896923503084145
8,0.8001700160032006,0.03541957716511809,0.059916642906073625,-0.0014472437032779027,0.9511886572954539,1.0004664306880795,0.004334925478002458,0.00018157811445098878,0.0001782300155528544,0.004334925478002458,0.004153347363551469,0.004156695462449603,0.004516503592453446,0.0045131554935553125,0.004872963623559155
9,0.9001900180036007,0.039846968979427536,0.05976314592119576,-0.0016217311866305669,0.9512548422419352,1.000588662286987,0.004313260473907817,0.00018037894119315935,0.00017617587175984626,0.004313260473907817,0.004132881532714658,0.0041370846021479704,0.004493639415100976,0.004489436345667663,0.004845991158620669
10,1.000210020004001,0.044274360793737005,0.059592305755907,-0.0017940004588811566,0.9513285721068829,1.000724457786857,0.004289205789666729,0.00017905021736991226,0.00017390817022650126,0.004289205789666729,0.004110155572296817,0.004115297619440227,0.004468256007036641,0.00446311395989323,0.004816072347489643
11,1.100230022004401,0.048701752608046454,0.059404355404718875,-0.0019638301972881218,0.9514097679225231,1.0008735518258371,0.0042628128494089906,0.00017759563207623945,0.00017143579218548664,0.0042628128494089906,0.004085217217332751,0.004091377057223504,0.00444040848148523,0.004434248641594477,0.004783280065856203
12,1.200250024004801,0.05312914442235591,0.059199549624460196,-0.0021310066668984388,0.9514983431923739,1.0010356545549903,0.004234137662475422,0.0001760191848019135,0.0001687683083225831,0.004234137662475422,0.004058118477673509,0.004065369354152839,0.004410156847277336,0.004402905970798006,0.004747693463922502
13,1.3002700260052011,0.057556536236665366,0.058978164145536,-0.002295324309613829,0.9515942041164793,1.0012104526254986,0.004203240589627928,0.00017432516388178468,0.00016591591230619238,0.004203240589627928,0.004028915425746143,0.004037324677321735,0.004377565753509712,0.00436915650193412,0.004709397578122097
14,1.4002900280056012,0.06198392805097482,0.058740494826457545,-0.0024565862887668804,0.9516972498335718,1.0013976102484639,0.004170186093630483,0.0001725181237135563,0.00016288935115334473,0.004170186093630483,0.003997667969916926,0.004007296742477138,0.00434270421734404,0.004333075444783827,0.004668482919650729
15,1.5003100300060013,0.06641131986528427,0.05848685675624566,-0.0026146049868886966,0.9518073726790176,1.0015967703218267,0.004135042475839347,0.00017060286093657675,0.00015969985315425787,0.004135042475839347,0.00396443961490277,0.003975342622685089,0.004305645336775924,0.004294742328993606,0.00462504504308444
16,1.6003300320064013,0.07083871167959373,0.05821758330943481,-0.002769202454690902,0.951924458457367,1.0018075556187302,0.004097881600497818,0.000168584389768929,0.0001563590540845552,0.004097881600497818,0.003929297210728889,0.003941522546413263,0.004266465990266748,0.004254240654582374,0.0045791840984358585
17,1.7003500340068014,0.07526610349390318,0.05793302515872897,-0.0029202108097558075,0.9520483867282349,1.002029570031222,0.0040587786085064395,0.00016646791670426545,0.0001528789224330239,0.0040587786085064395,0.003892310691802174,0.0039058996860734155,0.004225246525210705,0.004211657530939463,0.004531004370076753
