phi0,omega,M,Q,R_eff,C_eff
0.082,1.002826827,0.294591271,0.284024027,14.60534288,0.020170103
0.083,1.002445788,0.294357177,0.283790261,14.50626289,0.020291731
0.084,1.002066581,0.294109592,0.28354293,14.40895537,0.020411583
0.085,1.001689172,0.293848998,0.283282505,14.31403004,0.02052874
0.086,1.001313524,0.293575862,0.283009443,14.22048514,0.020644574
0.087,1.000939603,0.293290633,0.282724186,14.12819932,0.020759237
0.088,1.000567376,0.292993747,0.282427159,14.03706428,0.020872865
0.089,1.000196809,0.292685621,0.282118775,13.94815923,0.020983817
0.09,0.99982787,0.292366662,0.28179943,13.86085352,0.021092977
0.091,0.999460524,0.292037262,0.28146951,13.77445092,0.021201372
0.092,0.999094742,0.291697798,0.281129386,13.68896571,0.021308973
0.093,0.99873049,0.291348636,0.280779418,13.6061811,0.021412962
0.094,0.998367738,0.290990129,0.280419954,13.52404347,0.021516504
0.095,0.998006454,0.29062262,0.280051331,13.44244914,0.021619767
0.096,0.99764661,0.290246439,0.279673873,13.36342679,0.021719462
0.097,0.997288174,0.289861905,0.279287895,13.28505346,0.021818648
0.098,0.996931118,0.289469328,0.278893704,13.20699088,0.021917887
0.099,0.996575413,0.289069006,0.278491593,13.13172956,0.022013019
0.1,0.996221029,0.28866123,0.278081849,13.05659705,0.022108458
0.101,0.995867938,0.288246279,0.277664748,12.98217859,0.022203229
0.102,0.995516114,0.287824424,0.277240559,12.90984218,0.022294961
0.103,0.995165528,0.287395928,0.27680954,12.8381797,0.022386034
0.104,0.994816153,0.286961045,0.276371943,12.76679438,0.022477142
0.105,0.994467963,0.286520021,0.275928012,12.69766024,0.022564789
0.106,0.994120931,0.286073093,0.275477983,12.62876093,0.022652507
0.107,0.993775032,0.285620494,0.275022084,12.56125826,0.022738207
0.108,0.993430239,0.285162445,0.274560537,12.49368506,0.022824527
0.109,0.993086528,0.284699165,0.274093557,12.42842372,0.022907102
0.11,0.992743874,0.284230861,0.273621352,12.3624784,0.022991414
0.111,0.992402251,0.283757739,0.273144124,12.29905922,0.0230715
0.112,0.992061637,0.283279994,0.272662069,12.23504248,0.023153168
0.113,0.991722007,0.282797818,0.272175377,12.17305712,0.023231454
0.114,0.991383337,0.282311395,0.271684231,12.11081042,0.023310694
0.115,0.991045604,0.281820904,0.27118881,12.05030037,0.023387044
0.116,0.990708786,0.28132652,0.270689288,11.98966201,0.023464091
0.117,0.990372859,0.280828411,0.270185832,11.93066339,0.023538374
0.118,0.990037802,0.280326741,0.269678606,11.87146944,0.023613483
0.119,0.989703592,0.279821667,0.269167767,11.81401299,0.023685573
0.12,0.989370208,0.279313344,0.268653469,11.75609818,0.023759018
0.121,0.989037628,0.278801919,0.268135861,11.69974078,0.023829752
0.122,0.988705832,0.278287539,0.267615087,11.64404398,0.023899561
0.123,0.988374797,0.277770342,0.267091288,11.58858751,0.023969301
0.124,0.988044504,0.277250465,0.266564599,11.5342583,0.02403713
0.125,0.987714933,0.27672804,0.266035152,11.48055539,0.024104064
0.126,0.987386062,0.276203194,0.265503076,11.42687641,0.024171364
0.127,0.987057874,0.275676051,0.264968495,11.37440083,0.024236534
0.128,0.986730347,0.275146732,0.26443153,11.32238304,0.024301133
0.129,0.986403463,0.274615354,0.263892299,11.27048641,0.024365883
0.13,0.986077203,0.274082029,0.263350914,11.22013406,0.024427696
0.131,0.985751547,0.273546868,0.262807487,11.16887344,0.024491894
0.132,0.985426479,0.273009977,0.262262124,11.11996603,0.024551332
0.133,0.985101978,0.272471461,0.261714931,11.07041826,0.024612572
0.134,0.984778027,0.271931418,0.261166008,11.02171474,0.024672333
0.135,0.984454609,0.271389947,0.260615454,10.97387358,0.024730552
0.136,0.984131706,0.270847142,0.260063363,10.92521613,0.02479101
0.137,0.983809299,0.270303095,0.259509829,10.87907095,0.024846156
0.138,0.983487374,0.269757895,0.258954941,10.8321382,0.024903476
0.139,0.983165911,0.269211629,0.258398787,10.78584315,0.02495972
0.14,0.982844895,0.26866438,0.257841452,10.74063701,0.025013822
0.141,0.982524309,0.268116229,0.257283018,10.69441253,0.025070683
0.142,0.982204137,0.267567256,0.256723565,10.65049683,0.025122514
0.143,0.981884363,0.267017538,0.256163171,10.60585529,0.025176427
0.144,0.981564971,0.266467148,0.255601911,10.56213923,0.025228521
0.145,0.981245945,0.265916159,0.255039859,10.51914869,0.025279247
0.146,0.98092727,0.265364641,0.254477085,10.47597245,0.025330788
0.147,0.980608931,0.264812662,0.25391366,10.43301939,0.025382169
0.148,0.980290911,0.264260288,0.25334965,10.39158405,0.025430222
0.149,0.979973198,0.263707583,0.25278512,10.3494889,0.025480252
0.15,0.979655775,0.263154609,0.252220133,10.30803369,0.025529079
0.151,0.979338629,0.262601427,0.251654752,10.26768852,0.025575516
0.152,0.979021744,0.262048095,0.251089036,10.22671183,0.025623886
0.153,0.978705108,0.261494669,0.250523042,10.18652965,0.025670634
0.154,0.978388705,0.260941205,0.249956828,10.14730674,0.025715317
0.155,0.978072522,0.260387757,0.249390448,10.10748072,0.025761885
0.156,0.977756545,0.259834375,0.248823954,10.0683459,0.025807057
0.157,0.977440761,0.259281112,0.2482574,10.03027231,0.025849858
0.158,0.977125157,0.258728014,0.247690833,9.991624,0.025894491
0.159,0.976809719,0.25817513,0.247124304,9.953311445,0.025938617
0.16,0.976494434,0.257622506,0.24655786,9.91640926,0.025979414
0.161,0.97617929,0.257070185,0.245991546,9.878986153,0.02602192
0.162,0.975864273,0.256518212,0.245425406,9.841646827,0.026064562
0.163,0.975549372,0.255966629,0.244859485,9.805030749,0.026105643
0.164,0.975234574,0.255415475,0.244293823,9.769185391,0.026145013
0.165,0.974919866,0.25486479,0.243728462,9.732539767,0.026186874
0.166,0.974605237,0.254314613,0.24316344,9.697454613,0.026224883
0.167,0.974290675,0.253764981,0.242598797,9.662450976,0.026263003
0.168,0.973976167,0.253215929,0.24203457,9.626946156,0.02630283
0.169,0.973661702,0.252667492,0.241470793,9.591976786,0.026341545
0.17,0.973347269,0.252119704,0.240907504,9.558208871,0.026377296
0.171,0.973032856,0.251572597,0.240344735,9.523967575,0.026414684
0.172,0.972718452,0.251026204,0.239782519,9.489243252,0.026453764
0.173,0.972404046,0.250480555,0.239220888,9.456371295,0.02648802
0.174,0.972089627,0.249935679,0.238659874,9.423395562,0.02652289
0.175,0.971775184,0.249391606,0.238099506,9.389964683,0.026559376
0.176,0.971460706,0.248848364,0.237539813,9.356732504,0.026595648
0.177,0.971146182,0.248305978,0.236980824,9.32501993,0.02662793
0.178,0.970831603,0.247764476,0.236422566,9.292879379,0.026661755
0.179,0.970516957,0.247223883,0.235865065,9.260302429,0.026697172
0.18,0.970202235,0.246684223,0.235308348,9.228630182,0.026730318
0.181,0.969887426,0.24614552,0.234752439,9.197393307,0.026762531
0.182,0.969572521,0.245607797,0.234197362,9.165489107,0.02679702
0.183,0.969257509,0.245071076,0.23364314,9.135302006,0.026826817
0.184,0.968942381,0.244535378,0.233089797,9.104719502,0.02685809
0.185,0.968627126,0.244000724,0.232537353,9.074461538,0.026888728
0.186,0.968311736,0.243467135,0.231985831,9.044101714,0.026919991
0.187,0.967996202,0.242934629,0.231435251,9.013343954,0.026952775
0.188,0.967680512,0.242403225,0.230885632,8.983955627,0.026981792
0.189,0.967364659,0.241872941,0.230336994,8.9549033,0.027010112
0.19,0.967048634,0.241343795,0.229789356,8.925479399,0.027039869
0.191,0.966732426,0.240815803,0.229242735,8.895677023,0.027071105
0.192,0.966416028,0.240288983,0.228697149,8.867011946,0.027099206
0.193,0.96609943,0.239763348,0.228152614,8.838900435,0.027125925
0.194,0.965782624,0.239238915,0.227609147,8.81043634,0.027154037
0.195,0.965465601,0.238715698,0.227066763,8.781613225,0.027183581
0.196,0.965148352,0.238193711,0.226525478,8.753395155,0.02721158
0.197,0.964830869,0.237672968,0.225985306,8.72624358,0.027236573
0.198,0.964513144,0.237153481,0.225446261,8.698758322,0.027262912
0.199,0.964195169,0.236635263,0.224908357,8.670933392,0.027290633
