phi0,omega,M,Q,R_eff,C_eff
0.144,0.99411,0.43168,0.40651,10.16295,0.04248
0.145,0.99364,0.4318,0.40663,10.12181,0.04266
0.146,0.99317,0.43191,0.40674,10.08252,0.04284
0.147,0.9927,0.43202,0.40685,10.04257,0.04302
0.148,0.99224,0.43212,0.40695,10.00331,0.0432
0.149,0.99177,0.43221,0.40704,9.96486,0.04337
0.15,0.99131,0.4323,0.40713,9.92577,0.04355
0.151,0.99085,0.43238,0.40721,9.88821,0.04373
0.152,0.99038,0.43245,0.40729,9.85064,0.0439
0.153,0.98992,0.43252,0.40736,9.81249,0.04408
0.154,0.98946,0.43258,0.40742,9.7764,0.04425
0.155,0.98901,0.43264,0.40748,9.73975,0.04442
0.156,0.98855,0.43269,0.40753,9.70293,0.04459
0.157,0.98809,0.43273,0.40757,9.66778,0.04476
0.158,0.98764,0.43277,0.40761,9.63208,0.04493
0.159,0.98719,0.43281,0.40765,9.59641,0.0451
0.16,0.98673,0.43284,0.40768,9.56222,0.04527
0.161,0.98628,0.43286,0.4077,9.5275,0.04543
0.162,0.98583,0.43288,0.40772,9.49279,0.0456
0.163,0.98538,0.43289,0.40773,9.45958,0.04576
0.164,0.98493,0.4329,0.40774,9.42588,0.04593
0.165,0.98449,0.4329,0.40774,9.39193,0.04609
0.166,0.98404,0.4329,0.40774,9.35973,0.04625
0.167,0.9836,0.43289,0.40774,9.32706,0.04641
0.168,0.98315,0.43288,0.40772,9.2939,0.04658
0.169,0.98271,0.43286,0.40771,9.26252,0.04673
0.17,0.98227,0.43284,0.40769,9.23089,0.04689
0.171,0.98183,0.43282,0.40766,9.19881,0.04705
0.172,0.98139,0.43279,0.40763,9.16777,0.04721
0.173,0.98095,0.43276,0.4076,9.13721,0.04736
0.174,0.98051,0.43272,0.40756,9.10622,0.04752
0.175,0.98007,0.43268,0.40752,9.07534,0.04768
0.176,0.97964,0.43263,0.40747,9.04585,0.04783
0.177,0.9792,0.43258,0.40742,9.01596,0.04798
0.178,0.97877,0.43253,0.40736,8.98565,0.04814
0.179,0.97834,0.43247,0.4073,8.95664,0.04828
0.18,0.9779,0.43241,0.40724,8.92785,0.04843
0.181,0.97747,0.43234,0.40717,8.89866,0.04859
0.182,0.97704,0.43227,0.4071,8.86941,0.04874
0.183,0.97661,0.4322,0.40703,8.84171,0.04888
0.184,0.97619,0.43213,0.40695,8.81364,0.04903
0.185,0.97576,0.43205,0.40687,8.78521,0.04918
0.186,0.97533,0.43196,0.40678,8.75736,0.04933
0.187,0.97491,0.43188,0.40669,8.73042,0.04947
0.188,0.97448,0.43179,0.4066,8.70312,0.04961
0.189,0.97406,0.43169,0.40651,8.67547,0.04976
0.19,0.97364,0.4316,0.40641,8.64879,0.0499
0.191,0.97321,0.4315,0.4063,8.62263,0.05004
0.192,0.97279,0.43139,0.4062,8.59614,0.05018
0.193,0.97237,0.43129,0.40609,8.5693,0.05033
0.194,0.97195,0.43118,0.40598,8.54355,0.05047
0.195,0.97154,0.43107,0.40586,8.51819,0.05061
0.196,0.97112,0.43095,0.40575,8.49253,0.05075
0.197,0.9707,0.43084,0.40562,8.46654,0.05089
0.198,0.97029,0.43072,0.4055,8.44146,0.05102
0.199,0.96987,0.43059,0.40537,8.41694,0.05116
0.2,0.96946,0.43047,0.40524,8.39212,0.05129
0.201,0.96904,0.43034,0.40511,8.367,0.05143
0.202,0.96863,0.43021,0.40498,8.34236,0.05157
0.203,0.96822,0.43008,0.40484,8.31869,0.0517
0.204,0.96781,0.42994,0.4047,8.29474,0.05183
0.205,0.9674,0.4298,0.40456,8.2705,0.05197
0.206,0.96699,0.42966,0.40441,8.24606,0.05211
0.207,0.96658,0.42952,0.40426,8.22325,0.05223
0.208,0.96617,0.42937,0.40411,8.20017,0.05236
0.209,0.96577,0.42923,0.40396,8.17683,0.05249
0.21,0.96536,0.42908,0.4038,8.15322,0.05263
0.211,0.96496,0.42892,0.40364,8.13042,0.05276
0.212,0.96455,0.42877,0.40348,8.10823,0.05288
0.213,0.96415,0.42861,0.40332,8.08579,0.05301
0.214,0.96374,0.42845,0.40316,8.0631,0.05314
0.215,0.96334,0.42829,0.40299,8.04015,0.05327
0.216,0.96294,0.42813,0.40282,8.0187,0.05339
0.217,0.96254,0.42797,0.40265,7.99717,0.05351
0.218,0.96214,0.4278,0.40247,7.97541,0.05364
0.219,0.96174,0.42763,0.4023,7.9534,0.05377
0.22,0.96134,0.42746,0.40212,7.93137,0.05389
0.221,0.96094,0.42729,0.40194,7.91075,0.05401
0.222,0.96055,0.42711,0.40176,7.88991,0.05413
0.223,0.96015,0.42694,0.40158,7.86884,0.05426
0.224,0.95975,0.42676,0.40139,7.84754,0.05438
0.225,0.95936,0.42658,0.4012,7.82631,0.05451
0.226,0.95897,0.4264,0.40101,7.80638,0.05462
0.227,0.95857,0.42621,0.40082,7.78624,0.05474
0.228,0.95818,0.42603,0.40063,7.7659,0.05486
0.229,0.95779,0.42584,0.40043,7.74534,0.05498
0.23,0.9574,0.42566,0.40024,7.72461,0.0551
0.231,0.957,0.42547,0.40004,7.7054,0.05522
0.232,0.95661,0.42528,0.39984,7.68599,0.05533
0.233,0.95622,0.42508,0.39964,7.66639,0.05545
0.234,0.95584,0.42489,0.39943,7.64658,0.05557
0.235,0.95545,0.42469,0.39923,7.62657,0.05569
0.236,0.95506,0.4245,0.39902,7.60759,0.0558
0.237,0.95467,0.4243,0.39881,7.58892,0.05591
0.238,0.95429,0.4241,0.39861,7.57008,0.05602
0.239,0.9539,0.4239,0.39839,7.55104,0.05614
0.24,0.95352,0.4237,0.39818,7.53181,0.05625
0.241,0.95313,0.42349,0.39797,7.51273,0.05637
0.242,0.95275,0.42329,0.39775,7.49482,0.05648
0.243,0.95236,0.42308,0.39754,7.47674,0.05659
0.244,0.95198,0.42287,0.39732,7.45848,0.0567
0.245,0.9516,0.42267,0.3971,7.44004,0.05681
0.246,0.95122,0.42246,0.39688,7.42143,0.05692
0.247,0.95084,0.42225,0.39666,7.40344,0.05703
0.248,0.95046,0.42203,0.39643,7.38613,0.05714
0.249,0.95008,0.42182,0.39621,7.36865,0.05725
0.25,0.9497,0.42161,0.39598,7.35101,0.05735
0.251,0.94932,0.42139,0.39576,7.3332,0.05746
0.252,0.94894,0.42118,0.39553,7.31523,0.05758
0.253,0.94856,0.42096,0.3953,7.298,0.05768
0.254,0.94819,0.42074,0.39507,7.28131,0.05778
0.255,0.94781,0.42052,0.39484,7.26447,0.05789
0.256,0.94744,0.4203,0.3946,7.24747,0.05799
0.257,0.94706,0.42008,0.39437,7.23031,0.0581
0.258,0.94669,0.41986,0.39413,7.21299,0.05821
0.259,0.94631,0.41963,0.3939,7.1962,0.05831
0.26,0.94594,0.41941,0.39366,7.18014,0.05841
0.261,0.94557,0.41919,0.39342,7.16395,0.05851
0.262,0.94519,0.41896,0.39319,7.14761,0.05862
0.263,0.94482,0.41873,0.39295,7.13112,0.05872
0.264,0.94445,0.41851,0.3927,7.11448,0.05882
0.265,0.94408,0.41828,0.39246,7.09779,0.05893
0.266,0.94371,0.41805,0.39222,7.08239,0.05903
0.267,0.94334,0.41782,0.39198,7.06685,0.05912
0.268,0.94297,0.41759,0.39173,7.05118,0.05922
0.269,0.9426,0.41736,0.39149,7.03538,0.05932
0.27,0.94223,0.41713,0.39124,7.01943,0.05942
0.271,0.94187,0.4169,0.39099,7.00335,0.05953
0.272,0.9415,0.41666,0.39075,6.98778,0.05963
0.273,0.94113,0.41643,0.3905,6.97292,0.05972
0.274,0.94077,0.4162,0.39025,6.95793,0.05982
0.275,0.9404,0.41596,0.39,6.94282,0.05991
0.276,0.94004,0.41573,0.38975,6.92757,0.06001
0.277,0.93967,0.41549,0.38949,6.9122,0.06011
0.278,0.93931,0.41525,0.38924,6.89669,0.06021
0.279,0.93894,0.41502,0.38899,6.88188,0.06031
0.28,0.93858,0.41478,0.38874,6.86758,0.0604
0.281,0.93822,0.41454,0.38848,6.85316,0.06049
0.282,0.93786,0.4143,0.38823,6.83862,0.06058
0.283,0.93749,0.41406,0.38797,6.82396,0.06068
0.284,0.93713,0.41382,0.38771,6.80917,0.06077
0.285,0.93677,0.41358,0.38746,6.79427,0.06087
0.286,0.93641,0.41334,0.3872,6.77983,0.06097
0.287,0.93605,0.4131,0.38694,6.76611,0.06105
0.288,0.93569,0.41286,0.38668,6.75227,0.06114
0.289,0.93533,0.41261,0.38642,6.73833,0.06123
0.29,0.93497,0.41237,0.38616,6.72427,0.06133
0.291,0.93462,0.41213,0.3859,6.7101,0.06142
0.292,0.93426,0.41188,0.38564,6.69581,0.06151
0.293,0.9339,0.41164,0.38538,6.68141,0.06161
0.294,0.93354,0.4114,0.38512,6.66825,0.06169
0.295,0.93319,0.41115,0.38485,6.65501,0.06178
0.296,0.93283,0.41091,0.38459,6.64167,0.06187
0.297,0.93248,0.41066,0.38433,6.62823,0.06196
0.298,0.93212,0.41042,0.38406,6.61468,0.06205
0.299,0.93177,0.41017,0.3838,6.60103,0.06214
0.3,0.93141,0.40992,0.38353,6.58726,0.06223
0.301,0.93106,0.40968,0.38327,6.57372,0.06232
0.302,0.9307,0.40943,0.383,6.56109,0.0624
0.303,0.93035,0.40918,0.38274,6.54836,0.06249
0.304,0.93,0.40893,0.38247,6.53554,0.06257
0.305,0.92965,0.40869,0.3822,6.52262,0.06266
0.306,0.92929,0.40844,0.38194,6.5096,0.06274
0.307,0.92894,0.40819,0.38167,6.49649,0.06283
0.308,0.92859,0.40794,0.3814,6.48327,0.06292
0.309,0.92824,0.40769,0.38113,6.47019,0.06301
0.31,0.92789,0.40744,0.38086,6.45808,0.06309
0.311,0.92754,0.4072,0.38059,6.44588,0.06317
0.312,0.92719,0.40695,0.38033,6.4336,0.06325
0.313,0.92684,0.4067,0.38006,6.42122,0.06334
0.314,0.92649,0.40645,0.37979,6.40875,0.06342
0.315,0.92614,0.4062,0.37952,6.3962,0.06351
0.316,0.9258,0.40595,0.37925,6.38354,0.06359
0.317,0.92545,0.4057,0.37897,6.3708,0.06368
0.318,0.9251,0.40545,0.3787,6.35895,0.06376
0.319,0.92475,0.4052,0.37843,6.34729,0.06384
0.32,0.92441,0.40494,0.37816,6.33556,0.06392
0.321,0.92406,0.40469,0.37789,6.32374,0.064
0.322,0.92372,0.40444,0.37762,6.31183,0.06408
0.323,0.92337,0.40419,0.37734,6.29984,0.06416
0.324,0.92302,0.40394,0.37707,6.28777,0.06424
0.325,0.92268,0.40369,0.3768,6.27561,0.06433
0.326,0.92234,0.40344,0.37653,6.26338,0.06441
0.327,0.92199,0.40319,0.37625,6.25228,0.06449
0.328,0.92165,0.40294,0.37598,6.2411,0.06456
0.329,0.9213,0.40268,0.37571,6.22985,0.06464
0.33,0.92096,0.40243,0.37543,6.21851,0.06472
0.331,0.92062,0.40218,0.37516,6.2071,0.06479
0.332,0.92028,0.40193,0.37489,6.19561,0.06487
0.333,0.91993,0.40168,0.37461,6.18404,0.06495
0.334,0.91959,0.40143,0.37434,6.17239,0.06504
0.335,0.91925,0.40117,0.37406,6.16066,0.06512
0.336,0.91891,0.40092,0.37379,6.1499,0.06519
0.337,0.91857,0.40067,0.37351,6.13921,0.06526
0.338,0.91823,0.40042,0.37324,6.12845,0.06534
0.339,0.91789,0.40017,0.37296,6.11762,0.06541
0.34,0.91755,0.39992,0.37269,6.10672,0.06549
0.341,0.91721,0.39966,0.37241,6.09575,0.06556
0.342,0.91687,0.39941,0.37214,6.0847,0.06564
0.343,0.91653,0.39916,0.37186,6.07358,0.06572
0.344,0.91619,0.39891,0.37159,6.06238,0.0658
0.345,0.91585,0.39866,0.37131,6.05149,0.06588
0.346,0.91552,0.3984,0.37104,6.0413,0.06595
0.347,0.91518,0.39815,0.37076,6.03105,0.06602
0.348,0.91484,0.3979,0.37049,6.02074,0.06609
0.349,0.9145,0.39765,0.37021,6.01036,0.06616
0.35,0.91417,0.3974,0.36994,5.99991,0.06623
0.351,0.91383,0.39715,0.36966,5.9894,0.06631
0.352,0.91349,0.3969,0.36939,5.97881,0.06638
0.353,0.91316,0.39664,0.36911,5.96816,0.06646
0.354,0.91282,0.39639,0.36884,5.95744,0.06654
0.355,0.91249,0.39614,0.36856,5.94703,0.06661
0.356,0.91215,0.39589,0.36828,5.9373,0.06668
0.357,0.91182,0.39564,0.36801,5.92751,0.06675
0.358,0.91148,0.39539,0.36773,5.91766,0.06682
0.359,0.91115,0.39514,0.36746,5.90774,0.06688
0.36,0.91081,0.39489,0.36718,5.89777,0.06696
0.361,0.91048,0.39464,0.36691,5.88773,0.06703
0.362,0.91015,0.39439,0.36663,5.87762,0.0671
0.363,0.90981,0.39414,0.36636,5.86746,0.06717
0.364,0.90948,0.39389,0.36608,5.85723,0.06725
0.365,0.90915,0.39364,0.3658,5.84693,0.06732
0.366,0.90882,0.39339,0.36553,5.83757,0.06739
0.367,0.90848,0.39314,0.36525,5.82824,0.06745
0.368,0.90815,0.39289,0.36498,5.81886,0.06752
0.369,0.90782,0.39264,0.3647,5.80943,0.06759
0.37,0.90749,0.39239,0.36443,5.79993,0.06765
0.371,0.90716,0.39214,0.36415,5.79038,0.06772
0.372,0.90683,0.39189,0.36388,5.78077,0.06779
0.373,0.9065,0.39164,0.3636,5.77111,0.06786
0.374,0.90617,0.39139,0.36333,5.76138,0.06793
0.375,0.90584,0.39115,0.36305,5.7516,0.06801
0.376,0.90551,0.3909,0.36278,5.74175,0.06808
0.377,0.90518,0.39065,0.36251,5.73289,0.06814
0.378,0.90485,0.3904,0.36223,5.72399,0.0682
0.379,0.90452,0.39015,0.36196,5.71504,0.06827
0.38,0.90419,0.38991,0.36168,5.70604,0.06833
0.381,0.90386,0.38966,0.36141,5.69699,0.0684
0.382,0.90353,0.38941,0.36114,5.68788,0.06846
0.383,0.90321,0.38917,0.36086,5.67872,0.06853
0.384,0.90288,0.38892,0.36059,5.66951,0.0686
0.385,0.90255,0.38867,0.36031,5.66024,0.06867
0.386,0.90222,0.38843,0.36004,5.65091,0.06874
0.387,0.9019,0.38818,0.35977,5.64154,0.06881
0.388,0.90157,0.38793,0.35949,5.63266,0.06887
0.389,0.90124,0.38769,0.35922,5.6242,0.06893
0.39,0.90092,0.38744,0.35895,5.61569,0.06899
0.391,0.90059,0.3872,0.35868,5.60714,0.06905
0.392,0.90026,0.38695,0.3584,5.59853,0.06912
0.393,0.89994,0.38671,0.35813,5.58988,0.06918
0.394,0.89961,0.38646,0.35786,5.58118,0.06924
0.395,0.89929,0.38622,0.35759,5.57243,0.06931
0.396,0.89896,0.38597,0.35731,5.56364,0.06937
0.397,0.89864,0.38573,0.35704,5.55479,0.06944
0.398,0.89831,0.38549,0.35677,5.54589,0.06951
0.399,0.89799,0.38524,0.3565,5.53694,0.06958
0.4,0.89766,0.385,0.35623,5.52848,0.06964
0.401,0.89734,0.38476,0.35596,5.52042,0.0697
0.402,0.89702,0.38451,0.35569,5.51232,0.06976
0.403,0.89669,0.38427,0.35542,5.50418,0.06981
0.404,0.89637,0.38403,0.35514,5.49599,0.06987
0.405,0.89605,0.38379,0.35487,5.48776,0.06994
0.406,0.89572,0.38355,0.3546,5.47948,0.07
0.407,0.8954,0.3833,0.35433,5.47116,0.07006
0.408,0.89508,0.38306,0.35406,5.46279,0.07012
0.409,0.89475,0.38282,0.35379,5.45438,0.07019
0.41,0.89443,0.38258,0.35353,5.44592,0.07025
0.411,0.89411,0.38234,0.35326,5.43741,0.07032
0.412,0.89379,0.3821,0.35299,5.42886,0.07038
0.413,0.89347,0.38186,0.35272,5.42117,0.07044
0.414,0.89315,0.38162,0.35245,5.41349,0.07049
0.415,0.89282,0.38138,0.35218,5.40577,0.07055
0.416,0.8925,0.38114,0.35191,5.39801,0.07061
0.417,0.89218,0.38091,0.35165,5.39021,0.07067
0.418,0.89186,0.38067,0.35138,5.38237,0.07072
0.419,0.89154,0.38043,0.35111,5.37448,0.07078
0.42,0.89122,0.38019,0.35084,5.36656,0.07084
0.421,0.8909,0.37995,0.35058,5.35859,0.07091
0.422,0.89058,0.37972,0.35031,5.35058,0.07097
0.423,0.89026,0.37948,0.35004,5.34253,0.07103
0.424,0.88994,0.37924,0.34978,5.33444,0.07109
0.425,0.88962,0.37901,0.34951,5.3263,0.07116
0.426,0.8893,0.37877,0.34924,5.31879,0.07121
0.427,0.88898,0.37853,0.34898,5.3115,0.07127
0.428,0.88867,0.3783,0.34871,5.30417,0.07132
0.429,0.88835,0.37806,0.34845,5.29681,0.07138
0.43,0.88803,0.37783,0.34818,5.28941,0.07143
0.431,0.88771,0.37759,0.34792,5.28197,0.07149
0.432,0.88739,0.37736,0.34766,5.27449,0.07154
0.433,0.88707,0.37713,0.34739,5.26698,0.0716
0.434,0.88676,0.37689,0.34713,5.25942,0.07166
0.435,0.88644,0.37666,0.34686,5.25183,0.07172
0.436,0.88612,0.37643,0.3466,5.2442,0.07178
0.437,0.8858,0.37619,0.34634,5.23653,0.07184
0.438,0.88549,0.37596,0.34607,5.22883,0.0719
0.439,0.88517,0.37573,0.34581,5.22108,0.07196
0.44,0.88485,0.3755,0.34555,5.21402,0.07202
0.441,0.88454,0.37527,0.34529,5.2071,0.07207
0.442,0.88422,0.37503,0.34503,5.20014,0.07212
0.443,0.8839,0.3748,0.34476,5.19315,0.07217
0.444,0.88359,0.37457,0.3445,5.18612,0.07223
0.445,0.88327,0.37434,0.34424,5.17906,0.07228
0.446,0.88296,0.37411,0.34398,5.17196,0.07233
0.447,0.88264,0.37388,0.34372,5.16483,0.07239
0.448,0.88232,0.37365,0.34346,5.15767,0.07245
0.449,0.88201,0.37343,0.3432,5.15047,0.0725
0.45,0.88169,0.3732,0.34294,5.14324,0.07256
0.451,0.88138,0.37297,0.34268,5.13597,0.07262
0.452,0.88106,0.37274,0.34242,5.12866,0.07268
0.453,0.88075,0.37251,0.34216,5.12132,0.07274
0.454,0.88043,0.37229,0.34191,5.1141,0.0728
0.455,0.88012,0.37206,0.34165,5.10755,0.07285
0.456,0.87981,0.37183,0.34139,5.10097,0.07289
0.457,0.87949,0.37161,0.34113,5.09436,0.07294
0.458,0.87918,0.37138,0.34088,5.08772,0.073
0.459,0.87886,0.37116,0.34062,5.08104,0.07305
0.46,0.87855,0.37093,0.34036,5.07434,0.0731
0.461,0.87824,0.37071,0.34011,5.06761,0.07315
0.462,0.87792,0.37048,0.33985,5.06084,0.07321
0.463,0.87761,0.37026,0.33959,5.05404,0.07326
0.464,0.8773,0.37003,0.33934,5.04722,0.07331
0.465,0.87698,0.36981,0.33908,5.04035,0.07337
0.466,0.87667,0.36959,0.33883,5.03346,0.07343
0.467,0.87636,0.36936,0.33857,5.02653,0.07348
0.468,0.87605,0.36914,0.33832,5.01958,0.07354
0.469,0.87573,0.36892,0.33807,5.01258,0.0736
0.47,0.87542,0.3687,0.33781,5.00619,0.07365
0.471,0.87511,0.36848,0.33756,4.99997,0.0737
0.472,0.8748,0.36825,0.3373,4.99372,0.07374
0.473,0.87449,0.36803,0.33705,4.98744,0.07379
0.474,0.87417,0.36781,0.3368,4.98114,0.07384
0.475,0.87386,0.36759,0.33655,4.97481,0.07389
0.476,0.87355,0.36737,0.3363,4.96845,0.07394
0.477,0.87324,0.36715,0.33604,4.96206,0.07399
0.478,0.87293,0.36694,0.33579,4.95564,0.07404
0.479,0.87262,0.36672,0.33554,4.94919,0.0741
0.48,0.87231,0.3665,0.33529,4.94272,0.07415
0.481,0.872,0.36628,0.33504,4.93621,0.0742
0.482,0.87169,0.36606,0.33479,4.92968,0.07426
0.483,0.87138,0.36585,0.33454,4.92311,0.07431
0.484,0.87107,0.36563,0.33429,4.91652,0.07437
0.485,0.87076,0.36541,0.33404,4.90989,0.07442
0.486,0.87044,0.3652,0.33379,4.90363,0.07447
0.487,0.87014,0.36498,0.33355,4.89775,0.07452
0.488,0.86983,0.36476,0.3333,4.89185,0.07457
0.489,0.86952,0.36455,0.33305,4.88592,0.07461
0.49,0.86921,0.36434,0.3328,4.87996,0.07466
0.491,0.8689,0.36412,0.33256,4.87398,0.07471
0.492,0.86859,0.36391,0.33231,4.86797,0.07476
0.493,0.86828,0.36369,0.33206,4.86194,0.0748
0.494,0.86797,0.36348,0.33182,4.85588,0.07485
0.495,0.86766,0.36327,0.33157,4.8498,0.0749
0.496,0.86735,0.36305,0.33133,4.84369,0.07495
0.497,0.86704,0.36284,0.33108,4.83755,0.07501
0.498,0.86673,0.36263,0.33084,4.83139,0.07506
0.499,0.86643,0.36242,0.33059,4.8252,0.07511
0.5,0.86612,0.36221,0.33035,4.81898,0.07516
0.501,0.86581,0.362,0.3301,4.81274,0.07522
0.502,0.8655,0.36179,0.32986,4.80647,0.07527
0.503,0.86519,0.36158,0.32962,4.8004,0.07532
0.504,0.86489,0.36137,0.32937,4.79485,0.07537
0.505,0.86458,0.36116,0.32913,4.78928,0.07541
0.506,0.86427,0.36095,0.32889,4.78368,0.07545
0.507,0.86396,0.36074,0.32865,4.77806,0.0755
0.508,0.86366,0.36053,0.32841,4.77242,0.07554
0.509,0.86335,0.36032,0.32816,4.76675,0.07559
0.51,0.86304,0.36011,0.32792,4.76106,0.07564
0.511,0.86273,0.35991,0.32768,4.75535,0.07568
0.512,0.86243,0.3597,0.32744,4.74961,0.07573
0.513,0.86212,0.35949,0.3272,4.74385,0.07578
0.514,0.86181,0.35929,0.32696,4.73806,0.07583
0.515,0.86151,0.35908,0.32672,4.73225,0.07588
0.516,0.8612,0.35888,0.32648,4.72642,0.07593
0.517,0.86089,0.35867,0.32625,4.72056,0.07598
0.518,0.86059,0.35847,0.32601,4.71468,0.07603
0.519,0.86028,0.35826,0.32577,4.70878,0.07608
0.52,0.85998,0.35806,0.32553,4.70285,0.07614
0.521,0.85967,0.35786,0.3253,4.69699,0.07619
0.522,0.85936,0.35765,0.32506,4.69176,0.07623
0.523,0.85906,0.35745,0.32482,4.6865,0.07627
0.524,0.85875,0.35725,0.32459,4.68122,0.07631
0.525,0.85845,0.35704,0.32435,4.67592,0.07636
0.526,0.85814,0.35684,0.32411,4.6706,0.0764
0.527,0.85784,0.35664,0.32388,4.66526,0.07645
0.528,0.85753,0.35644,0.32364,4.6599,0.07649
0.529,0.85723,0.35624,0.32341,4.65452,0.07654
0.53,0.85692,0.35604,0.32318,4.64912,0.07658
0.531,0.85662,0.35584,0.32294,4.64369,0.07663
0.532,0.85631,0.35564,0.32271,4.63825,0.07668
0.533,0.85601,0.35544,0.32248,4.63278,0.07672
0.534,0.8557,0.35524,0.32224,4.62729,0.07677
0.535,0.8554,0.35504,0.32201,4.62178,0.07682
0.536,0.8551,0.35484,0.32178,4.61625,0.07687
0.537,0.85479,0.35465,0.32155,4.61069,0.07692
0.538,0.85449,0.35445,0.32132,4.60511,0.07697
0.539,0.85418,0.35425,0.32108,4.59951,0.07702
0.54,0.85388,0.35405,0.32085,4.59389,0.07707
0.541,0.85358,0.35386,0.32062,4.58889,0.07711
0.542,0.85327,0.35366,0.32039,4.58394,0.07715
0.543,0.85297,0.35347,0.32016,4.57897,0.07719
0.544,0.85267,0.35327,0.31993,4.57398,0.07723
0.545,0.85236,0.35308,0.3197,4.56898,0.07728
0.546,0.85206,0.35288,0.31948,4.56395,0.07732
0.547,0.85176,0.35269,0.31925,4.55891,0.07736
0.548,0.85145,0.35249,0.31902,4.55385,0.07741
0.549,0.85115,0.3523,0.31879,4.54877,0.07745
0.55,0.85085,0.35211,0.31856,4.54367,0.07749
0.551,0.85054,0.35191,0.31834,4.53855,0.07754
0.552,0.85024,0.35172,0.31811,4.53341,0.07758
0.553,0.84994,0.35153,0.31789,4.52825,0.07763
0.554,0.84964,0.35134,0.31766,4.52308,0.07768
0.555,0.84933,0.35115,0.31743,4.51788,0.07772
0.556,0.84903,0.35096,0.31721,4.51266,0.07777
0.557,0.84873,0.35076,0.31698,4.50743,0.07782
0.558,0.84843,0.35057,0.31676,4.50217,0.07787
0.559,0.84813,0.35038,0.31653,4.49689,0.07792
0.56,0.84783,0.35019,0.31631,4.4916,0.07797
0.561,0.84752,0.35001,0.31609,4.48662,0.07801
0.562,0.84722,0.34982,0.31586,4.48197,0.07805
0.563,0.84692,0.34963,0.31564,4.4773,0.07809
0.564,0.84662,0.34944,0.31542,4.47262,0.07813
0.565,0.84632,0.34925,0.3152,4.46792,0.07817
0.566,0.84602,0.34906,0.31497,4.4632,0.07821
0.567,0.84572,0.34888,0.31475,4.45847,0.07825
0.568,0.84541,0.34869,0.31453,4.45371,0.07829
0.569,0.84511,0.3485,0.31431,4.44895,0.07833
0.57,0.84481,0.34832,0.31409,4.44416,0.07838
0.571,0.84451,0.34813,0.31387,4.43936,0.07842
0.572,0.84421,0.34795,0.31365,4.43454,0.07846
0.573,0.84391,0.34776,0.31343,4.4297,0.07851
0.574,0.84361,0.34758,0.31321,4.42485,0.07855
0.575,0.84331,0.34739,0.31299,4.41998,0.0786
0.576,0.84301,0.34721,0.31277,4.41509,0.07864
0.577,0.84271,0.34703,0.31256,4.41018,0.07869
0.578,0.84241,0.34684,0.31234,4.40526,0.07873
0.579,0.84211,0.34666,0.31212,4.40031,0.07878
0.58,0.84181,0.34648,0.3119,4.39535,0.07883
0.581,0.84151,0.3463,0.31169,4.39037,0.07888
0.582,0.84121,0.34611,0.31147,4.38538,0.07892
0.583,0.84091,0.34593,0.31126,4.38091,0.07896
0.584,0.84061,0.34575,0.31104,4.37653,0.079
0.585,0.84031,0.34557,0.31082,4.37214,0.07904
0.586,0.84002,0.34539,0.31061,4.36774,0.07908
0.587,0.83972,0.34521,0.31039,4.36332,0.07912
0.588,0.83942,0.34503,0.31018,4.35889,0.07916
0.589,0.83912,0.34485,0.30997,4.35444,0.0792
0.59,0.83882,0.34467,0.30975,4.34998,0.07924
0.591,0.83852,0.34449,0.30954,4.3455,0.07928
0.592,0.83822,0.34432,0.30933,4.341,0.07932
0.593,0.83792,0.34414,0.30911,4.33649,0.07936
0.594,0.83763,0.34396,0.3089,4.33197,0.0794
0.595,0.83733,0.34378,0.30869,4.32743,0.07944
0.596,0.83703,0.34361,0.30848,4.32287,0.07949
0.597,0.83673,0.34343,0.30827,4.3183,0.07953
0.598,0.83643,0.34325,0.30806,4.31371,0.07957
0.599,0.83614,0.34308,0.30785,4.30911,0.07962
0.6,0.83584,0.3429,0.30763,4.30449,0.07966
0.601,0.83554,0.34273,0.30743,4.29985,0.07971
0.602,0.83524,0.34255,0.30722,4.2952,0.07975
0.603,0.83495,0.34238,0.30701,4.29053,0.0798
0.604,0.83465,0.3422,0.3068,4.28585,0.07984
0.605,0.83435,0.34203,0.30659,4.28115,0.07989
0.606,0.83405,0.34186,0.30638,4.27693,0.07993
0.607,0.83376,0.34168,0.30617,4.27283,0.07997
0.608,0.83346,0.34151,0.30596,4.26871,0.08
0.609,0.83316,0.34134,0.30576,4.26458,0.08004
0.61,0.83287,0.34117,0.30555,4.26044,0.08008
0.611,0.83257,0.34099,0.30534,4.25629,0.08012
0.612,0.83227,0.34082,0.30514,4.25212,0.08015
0.613,0.83198,0.34065,0.30493,4.24794,0.08019
0.614,0.83168,0.34048,0.30473,4.24375,0.08023
0.615,0.83138,0.34031,0.30452,4.23954,0.08027
0.616,0.83109,0.34014,0.30432,4.23531,0.08031
0.617,0.83079,0.33997,0.30411,4.23108,0.08035
0.618,0.8305,0.3398,0.30391,4.22683,0.08039
0.619,0.8302,0.33963,0.3037,4.22257,0.08043
0.62,0.82991,0.33946,0.3035,4.21829,0.08047
0.621,0.82961,0.33929,0.3033,4.214,0.08052
0.622,0.82931,0.33913,0.30309,4.20969,0.08056
0.623,0.82902,0.33896,0.30289,4.20537,0.0806
0.624,0.82872,0.33879,0.30269,4.20104,0.08064
0.625,0.82843,0.33862,0.30249,4.19669,0.08069
