phi0,omega,M,Q,R_eff,C_eff
0.04,0.84815,0.37327,0.43388,28.5678,0.01307
0.041,0.84773,0.37625,0.4374,28.19755,0.01334
0.042,0.8473,0.37914,0.44083,27.84133,0.01362
0.043,0.84688,0.38196,0.44415,27.49682,0.01389
0.044,0.84646,0.38469,0.44739,27.16454,0.01416
0.045,0.84605,0.38735,0.45054,26.84259,0.01443
0.046,0.84563,0.38994,0.45361,26.53161,0.0147
0.047,0.84522,0.39246,0.45659,26.23063,0.01496
0.048,0.8448,0.39491,0.45949,25.93883,0.01522
0.049,0.84439,0.39729,0.46232,25.65586,0.01549
0.05,0.84398,0.39961,0.46507,25.38134,0.01574
0.051,0.84358,0.40187,0.46776,25.11485,0.016
0.052,0.84317,0.40407,0.47037,24.85595,0.01626
0.053,0.84277,0.40621,0.47291,24.60417,0.01651
0.054,0.84236,0.40829,0.47539,24.35928,0.01676
0.055,0.84196,0.41032,0.4778,24.1218,0.01701
0.056,0.84156,0.4123,0.48016,23.89021,0.01726
0.057,0.84116,0.41423,0.48245,23.66399,0.0175
0.058,0.84077,0.4161,0.48468,23.4449,0.01775
0.059,0.84037,0.41793,0.48686,23.23038,0.01799
0.06,0.83998,0.41971,0.48898,23.02174,0.01823
0.061,0.83959,0.42144,0.49105,22.81771,0.01847
0.062,0.8392,0.42313,0.49307,22.61915,0.01871
0.063,0.83881,0.42478,0.49503,22.42431,0.01894
0.064,0.83842,0.42638,0.49695,22.23534,0.01918
0.065,0.83804,0.42794,0.49882,22.04991,0.01941
0.066,0.83765,0.42946,0.50064,21.86838,0.01964
0.067,0.83727,0.43095,0.50241,21.69184,0.01987
0.068,0.83689,0.43239,0.50414,21.5187,0.02009
0.069,0.83651,0.4338,0.50582,21.34894,0.02032
0.07,0.83613,0.43517,0.50747,21.18279,0.02054
0.071,0.83575,0.43651,0.50907,21.02087,0.02077
0.072,0.83537,0.43781,0.51063,20.86209,0.02099
0.073,0.835,0.43908,0.51215,20.70641,0.0212
0.074,0.83463,0.44031,0.51363,20.55378,0.02142
0.075,0.83426,0.44151,0.51508,20.40413,0.02164
0.076,0.83388,0.44269,0.51649,20.25741,0.02185
0.077,0.83352,0.44383,0.51786,20.11354,0.02207
0.078,0.83315,0.44494,0.5192,19.97246,0.02228
0.079,0.83278,0.44602,0.5205,19.83408,0.02249
0.08,0.83242,0.44708,0.52177,19.69833,0.0227
0.081,0.83205,0.44811,0.52301,19.56512,0.0229
0.082,0.83169,0.44911,0.52421,19.43436,0.02311
0.083,0.83133,0.45008,0.52539,19.30597,0.02331
0.084,0.83097,0.45103,0.52653,19.17984,0.02352
0.085,0.83061,0.45195,0.52764,19.05588,0.02372
0.086,0.83025,0.45285,0.52872,18.93399,0.02392
0.087,0.8299,0.45372,0.52978,18.81408,0.02412
0.088,0.82954,0.45457,0.53081,18.69604,0.02431
0.089,0.82919,0.4554,0.5318,18.58007,0.02451
0.09,0.82884,0.4562,0.53278,18.46672,0.0247
0.091,0.82849,0.45698,0.53372,18.35502,0.0249
0.092,0.82814,0.45775,0.53464,18.24489,0.02509
0.093,0.82779,0.45848,0.53554,18.1362,0.02528
0.094,0.82744,0.4592,0.53641,18.02913,0.02547
0.095,0.8271,0.4599,0.53725,17.92478,0.02566
0.096,0.82675,0.46058,0.53807,17.82163,0.02584
0.097,0.82641,0.46124,0.53887,17.71959,0.02603
0.098,0.82606,0.46188,0.53965,17.61898,0.02621
0.099,0.82572,0.4625,0.5404,17.52095,0.0264
0.1,0.82538,0.4631,0.54113,17.42379,0.02658
0.101,0.82504,0.46369,0.54184,17.32737,0.02676
0.102,0.8247,0.46425,0.54253,17.23352,0.02694
0.103,0.82437,0.4648,0.5432,17.14075,0.02712
0.104,0.82403,0.46534,0.54385,17.04848,0.02729
0.105,0.8237,0.46585,0.54448,16.95857,0.02747
0.106,0.82336,0.46635,0.54509,16.8697,0.02764
0.107,0.82303,0.46684,0.54568,16.78107,0.02782
0.108,0.8227,0.46731,0.54625,16.69523,0.02799
0.109,0.82237,0.46776,0.5468,16.60974,0.02816
0.11,0.82204,0.4682,0.54734,16.52506,0.02833
0.111,0.82171,0.46863,0.54786,16.44258,0.0285
0.112,0.82138,0.46904,0.54836,16.35992,0.02867
0.113,0.82106,0.46943,0.54884,16.27954,0.02884
0.114,0.82073,0.46981,0.54931,16.1996,0.029
0.115,0.82041,0.47018,0.54976,16.12057,0.02917
0.116,0.82008,0.47054,0.55019,16.0432,0.02933
0.117,0.81976,0.47088,0.55061,15.96558,0.02949
0.118,0.81944,0.47121,0.55101,15.89064,0.02965
0.119,0.81912,0.47153,0.5514,15.81496,0.02982
0.12,0.8188,0.47183,0.55177,15.74182,0.02997
0.121,0.81848,0.47212,0.55213,15.66825,0.03013
0.122,0.81816,0.47241,0.55247,15.59665,0.03029
0.123,0.81785,0.47267,0.5528,15.52503,0.03045
0.124,0.81753,0.47293,0.55312,15.45501,0.0306
0.125,0.81722,0.47318,0.55342,15.38518,0.03076
0.126,0.8169,0.47342,0.55371,15.31679,0.03091
0.127,0.81659,0.47364,0.55399,15.24858,0.03106
0.128,0.81628,0.47385,0.55425,15.18184,0.03121
0.129,0.81597,0.47406,0.5545,15.11509,0.03136
0.13,0.81566,0.47425,0.55474,15.05004,0.03151
0.131,0.81535,0.47444,0.55497,14.98458,0.03166
0.132,0.81504,0.47461,0.55518,14.92125,0.03181
0.133,0.81473,0.47478,0.55538,14.85691,0.03196
0.134,0.81442,0.47493,0.55557,14.79531,0.0321
0.135,0.81412,0.47508,0.55575,14.7326,0.03225
0.136,0.81381,0.47521,0.55592,14.67207,0.03239
0.137,0.81351,0.47534,0.55608,14.61117,0.03253
0.138,0.81321,0.47546,0.55623,14.55138,0.03267
0.139,0.8129,0.47557,0.55636,14.49229,0.03282
0.14,0.8126,0.47567,0.55649,14.43308,0.03296
0.141,0.8123,0.47577,0.5566,14.3758,0.03309
0.142,0.812,0.47585,0.55671,14.31754,0.03324
0.143,0.8117,0.47593,0.5568,14.26153,0.03337
0.144,0.8114,0.476,0.55689,14.20515,0.03351
0.145,0.81111,0.47606,0.55697,14.14933,0.03365
0.146,0.81081,0.47611,0.55703,14.0948,0.03378
0.147,0.81051,0.47616,0.55709,14.03937,0.03392
0.148,0.81022,0.4762,0.55714,13.98633,0.03405
0.149,0.80992,0.47623,0.55718,13.9328,0.03418
0.15,0.80963,0.47626,0.55721,13.87957,0.03431
0.151,0.80934,0.47628,0.55723,13.82793,0.03444
0.152,0.80905,0.47629,0.55725,13.77547,0.03458
0.153,0.80875,0.47629,0.55725,13.72457,0.0347
0.154,0.80846,0.47629,0.55725,13.67402,0.03483
0.155,0.80817,0.47628,0.55724,13.62268,0.03496
0.156,0.80788,0.47627,0.55722,13.57389,0.03509
0.157,0.8076,0.47625,0.5572,13.52448,0.03521
0.158,0.80731,0.47622,0.55716,13.47492,0.03534
0.159,0.80702,0.47619,0.55712,13.42741,0.03546
0.16,0.80673,0.47615,0.55707,13.37919,0.03559
0.161,0.80645,0.4761,0.55702,13.3313,0.03571
0.162,0.80616,0.47605,0.55696,13.28498,0.03583
0.163,0.80588,0.476,0.55689,13.23799,0.03596
0.164,0.8056,0.47594,0.55681,13.19153,0.03608
0.165,0.80531,0.47587,0.55673,13.14645,0.0362
0.166,0.80503,0.4758,0.55664,13.10073,0.03632
0.167,0.80475,0.47572,0.55654,13.05546,0.03644
0.168,0.80447,0.47564,0.55644,13.01165,0.03655
0.169,0.80419,0.47555,0.55633,12.96722,0.03667
0.17,0.80391,0.47546,0.55621,12.92292,0.03679
0.171,0.80363,0.47536,0.55609,12.88039,0.03691
0.172,0.80335,0.47526,0.55596,12.83728,0.03702
0.173,0.80307,0.47515,0.55583,12.79371,0.03714
0.174,0.8028,0.47504,0.55569,12.7525,0.03725
0.175,0.80252,0.47492,0.55555,12.71073,0.03736
0.176,0.80224,0.4748,0.5554,12.6684,0.03748
0.177,0.80197,0.47468,0.55524,12.62777,0.03759
0.178,0.80169,0.47455,0.55508,12.58736,0.0377
0.179,0.80142,0.47441,0.55491,12.54641,0.03781
0.18,0.80115,0.47428,0.55474,12.506,0.03792
0.181,0.80087,0.47413,0.55456,12.46695,0.03803
0.182,0.8006,0.47399,0.55438,12.4274,0.03814
0.183,0.80033,0.47384,0.55419,12.38732,0.03825
0.184,0.80006,0.47369,0.554,12.34931,0.03836
0.185,0.79979,0.47353,0.5538,12.31115,0.03846
0.186,0.79952,0.47337,0.5536,12.2725,0.03857
0.187,0.79925,0.4732,0.5534,12.23421,0.03868
0.188,0.79898,0.47303,0.55318,12.19744,0.03878
0.189,0.79871,0.47286,0.55297,12.16022,0.03889
0.19,0.79844,0.47269,0.55275,12.12253,0.03899
0.191,0.79818,0.47251,0.55252,12.08606,0.0391
0.192,0.79791,0.47233,0.5523,12.05026,0.0392
0.193,0.79764,0.47214,0.55206,12.01401,0.0393
0.194,0.79738,0.47195,0.55183,11.97732,0.0394
0.195,0.79711,0.47176,0.55159,11.94238,0.0395
0.196,0.79685,0.47157,0.55134,11.90757,0.0396
0.197,0.79658,0.47137,0.55109,11.87235,0.0397
0.198,0.79632,0.47117,0.55084,11.8367,0.03981
0.199,0.79606,0.47096,0.55058,11.80299,0.0399
0.2,0.7958,0.47076,0.55032,11.7692,0.04
0.201,0.79553,0.47055,0.55006,11.73503,0.0401
0.202,0.79527,0.47033,0.54979,11.70045,0.0402
0.203,0.79501,0.47012,0.54952,11.66767,0.04029
0.204,0.79475,0.4699,0.54924,11.63495,0.04039
0.205,0.79449,0.46968,0.54896,11.60185,0.04048
0.206,0.79423,0.46946,0.54868,11.56836,0.04058
0.207,0.79397,0.46923,0.5484,11.53622,0.04067
0.208,0.79371,0.469,0.54811,11.50457,0.04077
0.209,0.79346,0.46877,0.54782,11.47257,0.04086
0.21,0.7932,0.46854,0.54752,11.44021,0.04096
0.211,0.79294,0.4683,0.54723,11.40841,0.04105
0.212,0.79268,0.46807,0.54693,11.37786,0.04114
0.213,0.79243,0.46783,0.54662,11.34697,0.04123
0.214,0.79217,0.46758,0.54632,11.31574,0.04132
0.215,0.79192,0.46734,0.54601,11.28417,0.04142
0.216,0.79166,0.46709,0.54569,11.25455,0.0415
0.217,0.79141,0.46684,0.54538,11.22479,0.04159
0.218,0.79115,0.46659,0.54506,11.1947,0.04168
0.219,0.7909,0.46634,0.54474,11.16429,0.04177
0.22,0.79065,0.46608,0.54442,11.13441,0.04186
0.221,0.79039,0.46583,0.54409,11.10577,0.04194
0.222,0.79014,0.46557,0.54376,11.07684,0.04203
0.223,0.78989,0.46531,0.54343,11.0476,0.04212
0.224,0.78964,0.46504,0.5431,11.01806,0.04221
0.225,0.78939,0.46478,0.54276,10.98967,0.04229
0.226,0.78914,0.46451,0.54242,10.96189,0.04238
0.227,0.78889,0.46424,0.54208,10.93382,0.04246
0.228,0.78864,0.46397,0.54174,10.90546,0.04255
0.229,0.78839,0.4637,0.54139,10.87681,0.04263
0.23,0.78814,0.46343,0.54105,10.84958,0.04271
0.231,0.78789,0.46315,0.5407,10.82267,0.04279
0.232,0.78764,0.46288,0.54034,10.7955,0.04288
0.233,0.78739,0.4626,0.53999,10.76805,0.04296
0.234,0.78715,0.46232,0.53963,10.74033,0.04305
0.235,0.7869,0.46204,0.53928,10.71389,0.04313
0.236,0.78665,0.46176,0.53892,10.68789,0.0432
0.237,0.7864,0.46147,0.53855,10.66164,0.04328
0.238,0.78616,0.46119,0.53819,10.63513,0.04336
0.239,0.78591,0.4609,0.53782,10.60836,0.04345
0.24,0.78567,0.46061,0.53746,10.58237,0.04353
0.241,0.78542,0.46032,0.53709,10.55729,0.0436
0.242,0.78518,0.46003,0.53672,10.53198,0.04368
0.243,0.78493,0.45974,0.53634,10.50643,0.04376
0.244,0.78469,0.45944,0.53597,10.48063,0.04384
0.245,0.78445,0.45915,0.53559,10.45474,0.04392
0.246,0.7842,0.45885,0.53521,10.4306,0.04399
0.247,0.78396,0.45856,0.53483,10.40625,0.04407
0.248,0.78372,0.45826,0.53445,10.38166,0.04414
0.249,0.78347,0.45796,0.53407,10.35684,0.04422
0.25,0.78323,0.45766,0.53369,10.3318,0.0443
0.251,0.78299,0.45736,0.5333,10.30754,0.04437
0.252,0.78275,0.45705,0.53291,10.28415,0.04444
0.253,0.78251,0.45675,0.53252,10.26054,0.04452
0.254,0.78227,0.45645,0.53213,10.23672,0.04459
0.255,0.78203,0.45614,0.53174,10.21268,0.04466
0.256,0.78179,0.45583,0.53135,10.18841,0.04474
0.257,0.78155,0.45553,0.53096,10.16539,0.04481
0.258,0.78131,0.45522,0.53056,10.14277,0.04488
0.259,0.78107,0.45491,0.53016,10.11994,0.04495
0.26,0.78083,0.4546,0.52976,10.09691,0.04502
0.261,0.78059,0.45429,0.52937,10.07367,0.0451
0.262,0.78035,0.45398,0.52896,10.05023,0.04517
0.263,0.78012,0.45366,0.52856,10.02804,0.04524
0.264,0.77988,0.45335,0.52816,10.0062,0.04531
0.265,0.77964,0.45303,0.52776,9.98418,0.04538
0.266,0.7794,0.45272,0.52735,9.96197,0.04544
0.267,0.77917,0.4524,0.52694,9.93956,0.04552
0.268,0.77893,0.45209,0.52654,9.91696,0.04559
0.269,0.77869,0.45177,0.52613,9.89519,0.04566
0.27,0.77846,0.45145,0.52572,9.87417,0.04572
0.271,0.77822,0.45113,0.52531,9.85297,0.04579
0.272,0.77799,0.45081,0.5249,9.8316,0.04585
0.273,0.77775,0.45049,0.52449,9.81004,0.04592
0.274,0.77752,0.45017,0.52407,9.7883,0.04599
0.275,0.77728,0.44985,0.52366,9.76657,0.04606
0.276,0.77705,0.44953,0.52324,9.74637,0.04612
0.277,0.77681,0.44921,0.52283,9.72601,0.04619
0.278,0.77658,0.44888,0.52241,9.70549,0.04625
0.279,0.77635,0.44856,0.52199,9.68479,0.04632
0.28,0.77611,0.44824,0.52158,9.66393,0.04638
0.281,0.77588,0.44791,0.52116,9.64289,0.04645
0.282,0.77565,0.44759,0.52074,9.62249,0.04651
0.283,0.77541,0.44726,0.52032,9.60298,0.04658
0.284,0.77518,0.44694,0.5199,9.58332,0.04664
0.285,0.77495,0.44661,0.51947,9.56349,0.0467
0.286,0.77472,0.44628,0.51905,9.54351,0.04676
0.287,0.77449,0.44596,0.51863,9.52337,0.04683
0.288,0.77425,0.44563,0.5182,9.50306,0.04689
0.289,0.77402,0.4453,0.51778,9.48355,0.04695
0.29,0.77379,0.44497,0.51735,9.46475,0.04701
0.291,0.77356,0.44464,0.51693,9.4458,0.04707
0.292,0.77333,0.44431,0.5165,9.4267,0.04713
0.293,0.7731,0.44398,0.51607,9.40746,0.04719
0.294,0.77287,0.44365,0.51565,9.38806,0.04726
0.295,0.77264,0.44332,0.51522,9.36851,0.04732
0.296,0.77241,0.44299,0.51479,9.34944,0.04738
0.297,0.77218,0.44266,0.51436,9.33136,0.04744
0.298,0.77195,0.44233,0.51393,9.31315,0.0475
0.299,0.77172,0.442,0.5135,9.2948,0.04755
0.3,0.77149,0.44167,0.51307,9.27631,0.04761
0.301,0.77126,0.44134,0.51264,9.25768,0.04767
0.302,0.77104,0.441,0.51221,9.2389,0.04773
0.303,0.77081,0.44067,0.51178,9.21999,0.0478
0.304,0.77058,0.44034,0.51134,9.2025,0.04785
0.305,0.77035,0.44001,0.51091,9.18504,0.0479
0.306,0.77012,0.43967,0.51048,9.16745,0.04796
0.307,0.7699,0.43934,0.51004,9.14973,0.04802
0.308,0.76967,0.43901,0.50961,9.13188,0.04807
0.309,0.76944,0.43867,0.50918,9.11389,0.04813
0.31,0.76921,0.43834,0.50874,9.09577,0.04819
0.311,0.76899,0.43801,0.50831,9.07781,0.04825
0.312,0.76876,0.43767,0.50787,9.06111,0.0483
0.313,0.76853,0.43734,0.50744,9.04429,0.04836
0.314,0.76831,0.43701,0.507,9.02735,0.04841
0.315,0.76808,0.43667,0.50656,9.01028,0.04846
0.316,0.76785,0.43634,0.50613,8.9931,0.04852
0.317,0.76763,0.436,0.50569,8.97579,0.04858
0.318,0.7674,0.43567,0.50526,8.95835,0.04863
0.319,0.76718,0.43533,0.50482,8.941,0.04869
0.32,0.76695,0.435,0.50438,8.92495,0.04874
0.321,0.76673,0.43466,0.50394,8.9088,0.04879
0.322,0.7665,0.43433,0.50351,8.89253,0.04884
0.323,0.76628,0.43399,0.50307,8.87614,0.04889
0.324,0.76605,0.43366,0.50263,8.85964,0.04895
0.325,0.76583,0.43333,0.50219,8.84302,0.049
0.326,0.7656,0.43299,0.50176,8.82629,0.04906
0.327,0.76538,0.43266,0.50132,8.80944,0.04911
0.328,0.76516,0.43232,0.50088,8.79369,0.04916
0.329,0.76493,0.43199,0.50044,8.77821,0.04921
0.33,0.76471,0.43165,0.5,8.76263,0.04926
0.331,0.76448,0.43132,0.49956,8.74694,0.04931
0.332,0.76426,0.43098,0.49913,8.73114,0.04936
0.333,0.76404,0.43065,0.49869,8.71523,0.04941
0.334,0.76381,0.43031,0.49825,8.69922,0.04947
0.335,0.76359,0.42998,0.49781,8.68309,0.04952
0.336,0.76337,0.42964,0.49737,8.66696,0.04957
0.337,0.76314,0.42931,0.49693,8.65216,0.04962
0.338,0.76292,0.42898,0.49649,8.63728,0.04967
0.339,0.7627,0.42864,0.49605,8.62229,0.04971
0.34,0.76248,0.42831,0.49561,8.6072,0.04976
0.341,0.76225,0.42797,0.49517,8.59202,0.04981
0.342,0.76203,0.42764,0.49474,8.57673,0.04986
0.343,0.76181,0.4273,0.4943,8.56134,0.04991
0.344,0.76159,0.42697,0.49386,8.54585,0.04996
0.345,0.76137,0.42664,0.49342,8.53026,0.05001
0.346,0.76114,0.4263,0.49298,8.51608,0.05006
0.347,0.76092,0.42597,0.49254,8.5018,0.0501
0.348,0.7607,0.42564,0.4921,8.48743,0.05015
0.349,0.76048,0.4253,0.49166,8.47297,0.0502
0.35,0.76026,0.42497,0.49122,8.45841,0.05024
0.351,0.76004,0.42464,0.49079,8.44377,0.05029
0.352,0.75982,0.42431,0.49035,8.42902,0.05034
0.353,0.75959,0.42397,0.48991,8.41419,0.05039
0.354,0.75937,0.42364,0.48947,8.39925,0.05044
0.355,0.75915,0.42331,0.48903,8.38505,0.05048
0.356,0.75893,0.42298,0.48859,8.3714,0.05053
0.357,0.75871,0.42265,0.48816,8.35766,0.05057
0.358,0.75849,0.42231,0.48772,8.34384,0.05061
0.359,0.75827,0.42198,0.48728,8.32994,0.05066
0.36,0.75805,0.42165,0.48684,8.31594,0.0507
0.361,0.75783,0.42132,0.48641,8.30186,0.05075
0.362,0.75761,0.42099,0.48597,8.28769,0.0508
0.363,0.75739,0.42066,0.48553,8.27343,0.05084
0.364,0.75717,0.42033,0.48509,8.25908,0.05089
0.365,0.75695,0.42,0.48466,8.24568,0.05094
0.366,0.75673,0.41967,0.48422,8.23259,0.05098
0.367,0.75651,0.41934,0.48379,8.21941,0.05102
0.368,0.75629,0.41901,0.48335,8.20616,0.05106
0.369,0.75607,0.41868,0.48291,8.19283,0.0511
0.37,0.75585,0.41835,0.48248,8.17942,0.05115
0.371,0.75563,0.41802,0.48204,8.16592,0.05119
0.372,0.75541,0.4177,0.48161,8.15235,0.05124
0.373,0.75519,0.41737,0.48117,8.13869,0.05128
0.374,0.75497,0.41704,0.48074,8.12494,0.05133
0.375,0.75476,0.41671,0.4803,8.11176,0.05137
0.376,0.75454,0.41639,0.47987,8.09925,0.05141
0.377,0.75432,0.41606,0.47943,8.08666,0.05145
0.378,0.7541,0.41573,0.479,8.07399,0.05149
0.379,0.75388,0.41541,0.47856,8.06125,0.05153
0.38,0.75366,0.41508,0.47813,8.04844,0.05157
0.381,0.75344,0.41475,0.4777,8.03555,0.05161
0.382,0.75322,0.41443,0.47726,8.02258,0.05166
0.383,0.75301,0.4141,0.47683,8.00954,0.0517
0.384,0.75279,0.41378,0.4764,7.99642,0.05175
0.385,0.75257,0.41345,0.47597,7.98322,0.05179
0.386,0.75235,0.41313,0.47553,7.97096,0.05183
0.387,0.75213,0.4128,0.4751,7.95897,0.05187
0.388,0.75191,0.41248,0.47467,7.9469,0.0519
0.389,0.7517,0.41216,0.47424,7.93477,0.05194
0.39,0.75148,0.41183,0.47381,7.92256,0.05198
0.391,0.75126,0.41151,0.47338,7.91029,0.05202
0.392,0.75104,0.41119,0.47295,7.89794,0.05206
0.393,0.75082,0.41087,0.47252,7.88553,0.0521
0.394,0.7506,0.41054,0.47209,7.87304,0.05215
0.395,0.75039,0.41022,0.47166,7.86049,0.05219
0.396,0.75017,0.4099,0.47123,7.84786,0.05223
0.397,0.74995,0.40958,0.4708,7.8359,0.05227
0.398,0.74973,0.40926,0.47038,7.82444,0.05231
0.399,0.74952,0.40894,0.46995,7.81291,0.05234
0.4,0.7493,0.40862,0.46952,7.80133,0.05238
0.401,0.74908,0.4083,0.46909,7.78967,0.05242
0.402,0.74886,0.40798,0.46867,7.77796,0.05245
0.403,0.74865,0.40766,0.46824,7.76618,0.05249
0.404,0.74843,0.40734,0.46781,7.75433,0.05253
0.405,0.74821,0.40703,0.46739,7.74242,0.05257
0.406,0.74799,0.40671,0.46696,7.73044,0.05261
0.407,0.74778,0.40639,0.46654,7.7184,0.05265
0.408,0.74756,0.40607,0.46611,7.70628,0.05269
0.409,0.74734,0.40576,0.46569,7.69522,0.05273
0.41,0.74712,0.40544,0.46526,7.68425,0.05276
0.411,0.74691,0.40513,0.46484,7.67322,0.0528
0.412,0.74669,0.40481,0.46442,7.66214,0.05283
0.413,0.74647,0.40449,0.46399,7.65099,0.05287
0.414,0.74625,0.40418,0.46357,7.63978,0.0529
0.415,0.74604,0.40387,0.46315,7.62852,0.05294
0.416,0.74582,0.40355,0.46273,7.61719,0.05298
0.417,0.7456,0.40324,0.46231,7.6058,0.05302
0.418,0.74539,0.40292,0.46188,7.59436,0.05306
0.419,0.74517,0.40261,0.46146,7.58284,0.0531
0.42,0.74495,0.4023,0.46104,7.57127,0.05313
0.421,0.74474,0.40199,0.46062,7.56044,0.05317
0.422,0.74452,0.40168,0.4602,7.54998,0.0532
0.423,0.7443,0.40136,0.45979,7.53946,0.05324
0.424,0.74408,0.40105,0.45937,7.52889,0.05327
0.425,0.74387,0.40074,0.45895,7.51827,0.0533
0.426,0.74365,0.40043,0.45853,7.50759,0.05334
0.427,0.74343,0.40012,0.45811,7.49686,0.05337
0.428,0.74322,0.39981,0.4577,7.48607,0.05341
0.429,0.743,0.3995,0.45728,7.47522,0.05344
0.43,0.74278,0.3992,0.45686,7.46432,0.05348
0.431,0.74257,0.39889,0.45645,7.45336,0.05352
0.432,0.74235,0.39858,0.45603,7.44234,0.05356
0.433,0.74213,0.39827,0.45562,7.43126,0.05359
0.434,0.74192,0.39797,0.4552,7.42115,0.05363
0.435,0.7417,0.39766,0.45479,7.41116,0.05366
0.436,0.74148,0.39735,0.45438,7.40112,0.05369
0.437,0.74126,0.39705,0.45396,7.39103,0.05372
0.438,0.74105,0.39674,0.45355,7.38089,0.05375
0.439,0.74083,0.39644,0.45314,7.3707,0.05379
0.44,0.74061,0.39613,0.45273,7.36046,0.05382
0.441,0.7404,0.39583,0.45232,7.35016,0.05385
0.442,0.74018,0.39553,0.45191,7.33982,0.05389
0.443,0.73996,0.39522,0.4515,7.32942,0.05392
0.444,0.73975,0.39492,0.45109,7.31896,0.05396
0.445,0.73953,0.39462,0.45068,7.30846,0.05399
0.446,0.73931,0.39432,0.45027,7.2979,0.05403
0.447,0.7391,0.39401,0.44986,7.28781,0.05406
0.448,0.73888,0.39371,0.44945,7.27831,0.05409
0.449,0.73866,0.39341,0.44904,7.26876,0.05412
0.45,0.73845,0.39311,0.44864,7.25916,0.05415
0.451,0.73823,0.39281,0.44823,7.24952,0.05418
0.452,0.73801,0.39251,0.44782,7.23983,0.05422
0.453,0.7378,0.39222,0.44742,7.23009,0.05425
0.454,0.73758,0.39192,0.44701,7.22031,0.05428
0.455,0.73736,0.39162,0.44661,7.21048,0.05431
0.456,0.73714,0.39132,0.4462,7.2006,0.05435
0.457,0.73693,0.39102,0.4458,7.19067,0.05438
0.458,0.73671,0.39073,0.4454,7.1807,0.05441
0.459,0.73649,0.39043,0.44499,7.17067,0.05445
0.46,0.73628,0.39014,0.44459,7.16059,0.05448
0.461,0.73606,0.38984,0.44419,7.15091,0.05452
0.462,0.73584,0.38955,0.44379,7.14186,0.05454
0.463,0.73563,0.38925,0.44339,7.13277,0.05457
0.464,0.73541,0.38896,0.44299,7.12364,0.0546
0.465,0.73519,0.38866,0.44259,7.11446,0.05463
0.466,0.73497,0.38837,0.44219,7.10524,0.05466
0.467,0.73476,0.38808,0.44179,7.09598,0.05469
0.468,0.73454,0.38778,0.44139,7.08667,0.05472
0.469,0.73432,0.38749,0.44099,7.07732,0.05475
0.47,0.73411,0.3872,0.44059,7.06793,0.05478
0.471,0.73389,0.38691,0.4402,7.05849,0.05481
0.472,0.73367,0.38662,0.4398,7.049,0.05485
0.473,0.73345,0.38633,0.4394,7.03947,0.05488
0.474,0.73324,0.38604,0.43901,7.0299,0.05491
0.475,0.73302,0.38575,0.43861,7.02028,0.05495
0.476,0.7328,0.38546,0.43822,7.01132,0.05498
0.477,0.73258,0.38517,0.43782,7.0027,0.055
0.478,0.73237,0.38489,0.43743,6.99404,0.05503
0.479,0.73215,0.3846,0.43704,6.98534,0.05506
0.48,0.73193,0.38431,0.43664,6.9766,0.05509
0.481,0.73172,0.38403,0.43625,6.96782,0.05511
