phi0,omega,M,Q,R_eff,C_eff
0.506,0.49802,0.47904,0.80912,10.92357,0.04385
0.507,0.49788,0.47862,0.80826,10.90969,0.04387
0.508,0.49775,0.47819,0.80741,10.89574,0.04389
0.509,0.49761,0.47777,0.80655,10.88173,0.04391
0.51,0.49748,0.47735,0.8057,10.86777,0.04392
0.511,0.49735,0.47692,0.80485,10.85467,0.04394
0.512,0.49721,0.4765,0.804,10.8415,0.04395
0.513,0.49708,0.47608,0.80315,10.82828,0.04397
0.514,0.49694,0.47566,0.80231,10.81499,0.04398
0.515,0.49681,0.47524,0.80146,10.80165,0.044
0.516,0.49667,0.47483,0.80062,10.78825,0.04401
0.517,0.49654,0.47441,0.79978,10.77478,0.04403
0.518,0.4964,0.47399,0.79893,10.76125,0.04405
0.519,0.49627,0.47357,0.79809,10.74767,0.04406
0.52,0.49613,0.47316,0.79726,10.73402,0.04408
0.521,0.496,0.47274,0.79642,10.72115,0.04409
0.522,0.49586,0.47233,0.79558,10.7084,0.04411
0.523,0.49573,0.47192,0.79475,10.69559,0.04412
0.524,0.49559,0.4715,0.79391,10.68273,0.04414
0.525,0.49546,0.47109,0.79308,10.6698,0.04415
0.526,0.49532,0.47068,0.79225,10.65683,0.04417
0.527,0.49519,0.47027,0.79142,10.64379,0.04418
0.528,0.49505,0.46986,0.79059,10.6307,0.0442
0.529,0.49492,0.46945,0.78976,10.61754,0.04421
0.53,0.49478,0.46904,0.78893,10.60433,0.04423
0.531,0.49464,0.46864,0.78811,10.59129,0.04425
0.532,0.49451,0.46823,0.78728,10.57896,0.04426
0.533,0.49437,0.46782,0.78646,10.56658,0.04427
0.534,0.49424,0.46742,0.78564,10.55414,0.04429
0.535,0.4941,0.46701,0.78482,10.54165,0.0443
0.536,0.49396,0.46661,0.784,10.5291,0.04432
0.537,0.49383,0.46621,0.78318,10.5165,0.04433
0.538,0.49369,0.4658,0.78236,10.50384,0.04435
0.539,0.49355,0.4654,0.78155,10.49113,0.04436
0.54,0.49342,0.465,0.78073,10.47837,0.04438
0.541,0.49328,0.4646,0.77992,10.46555,0.04439
0.542,0.49314,0.4642,0.77911,10.45296,0.04441
0.543,0.49301,0.4638,0.7783,10.44101,0.04442
0.544,0.49287,0.46341,0.77749,10.429,0.04443
0.545,0.49273,0.46301,0.77668,10.41694,0.04445
0.546,0.49259,0.46261,0.77587,10.40484,0.04446
0.547,0.49246,0.46221,0.77507,10.39268,0.04448
0.548,0.49232,0.46182,0.77426,10.38047,0.04449
0.549,0.49218,0.46142,0.77346,10.36821,0.0445
0.55,0.49204,0.46103,0.77266,10.35589,0.04452
0.551,0.49191,0.46064,0.77186,10.34352,0.04453
0.552,0.49177,0.46025,0.77106,10.3311,0.04455
0.553,0.49163,0.45985,0.77026,10.31866,0.04457
0.554,0.49149,0.45946,0.76946,10.30709,0.04458
0.555,0.49135,0.45907,0.76866,10.29547,0.04459
0.556,0.49122,0.45868,0.76787,10.28381,0.0446
0.557,0.49108,0.45829,0.76708,10.27209,0.04462
0.558,0.49094,0.4579,0.76628,10.26033,0.04463
0.559,0.4908,0.45752,0.76549,10.24852,0.04464
0.56,0.49066,0.45713,0.7647,10.23666,0.04466
0.561,0.49052,0.45674,0.76391,10.22475,0.04467
0.562,0.49038,0.45636,0.76312,10.21279,0.04468
0.563,0.49025,0.45597,0.76234,10.20078,0.0447
0.564,0.49011,0.45559,0.76155,10.18872,0.04472
0.565,0.48997,0.45521,0.76077,10.17698,0.04473
0.566,0.48983,0.45482,0.75999,10.16576,0.04474
0.567,0.48969,0.45444,0.7592,10.15449,0.04475
0.568,0.48955,0.45406,0.75842,10.14318,0.04477
0.569,0.48941,0.45368,0.75764,10.13183,0.04478
0.57,0.48927,0.4533,0.75687,10.12042,0.04479
0.571,0.48913,0.45292,0.75609,10.10897,0.0448
0.572,0.48899,0.45254,0.75531,10.09748,0.04482
0.573,0.48885,0.45216,0.75454,10.08593,0.04483
0.574,0.48871,0.45179,0.75377,10.07434,0.04485
0.575,0.48857,0.45141,0.75299,10.06271,0.04486
0.576,0.48843,0.45103,0.75222,10.05102,0.04487
0.577,0.48829,0.45066,0.75145,10.03964,0.04489
0.578,0.48815,0.45028,0.75068,10.02878,0.0449
0.579,0.48801,0.44991,0.74992,10.01787,0.04491
0.58,0.48787,0.44954,0.74915,10.00693,0.04492
0.581,0.48773,0.44916,0.74839,9.99594,0.04493
0.582,0.48759,0.44879,0.74762,9.9849,0.04495
0.583,0.48744,0.44842,0.74686,9.97383,0.04496
0.584,0.4873,0.44805,0.7461,9.9627,0.04497
0.585,0.48716,0.44768,0.74534,9.95154,0.04499
0.586,0.48702,0.44731,0.74458,9.94033,0.045
0.587,0.48688,0.44694,0.74382,9.92907,0.04501
0.588,0.48674,0.44658,0.74306,9.91777,0.04503
0.589,0.4866,0.44621,0.74231,9.90642,0.04504
0.59,0.48645,0.44584,0.74155,9.89591,0.04505
0.591,0.48631,0.44548,0.7408,9.88538,0.04506
0.592,0.48617,0.44511,0.74005,9.87481,0.04508
0.593,0.48603,0.44475,0.7393,9.8642,0.04509
0.594,0.48589,0.44438,0.73855,9.85354,0.0451
0.595,0.48574,0.44402,0.7378,9.84285,0.04511
0.596,0.4856,0.44366,0.73705,9.83211,0.04512
0.597,0.48546,0.4433,0.7363,9.82133,0.04514
0.598,0.48531,0.44294,0.73556,9.81051,0.04515
0.599,0.48517,0.44258,0.73481,9.79964,0.04516
0.6,0.48503,0.44222,0.73407,9.78874,0.04518
0.601,0.48489,0.44186,0.73333,9.77779,0.04519
0.602,0.48474,0.4415,0.73259,9.76694,0.0452
0.603,0.4846,0.44114,0.73185,9.75679,0.04521
0.604,0.48446,0.44078,0.73111,9.74659,0.04522
0.605,0.48431,0.44043,0.73037,9.73637,0.04524
0.606,0.48417,0.44007,0.72964,9.7261,0.04525
0.607,0.48403,0.43972,0.7289,9.71579,0.04526
0.608,0.48388,0.43936,0.72817,9.70544,0.04527
0.609,0.48374,0.43901,0.72743,9.69506,0.04528
0.61,0.48359,0.43865,0.7267,9.68463,0.04529
0.611,0.48345,0.4383,0.72597,9.67416,0.04531
0.612,0.48331,0.43795,0.72524,9.66366,0.04532
0.613,0.48316,0.4376,0.72451,9.65311,0.04533
0.614,0.48302,0.43725,0.72379,9.64253,0.04535
0.615,0.48287,0.4369,0.72306,9.6319,0.04536
0.616,0.48273,0.43655,0.72234,9.62202,0.04537
0.617,0.48258,0.4362,0.72161,9.61218,0.04538
0.618,0.48244,0.43585,0.72089,9.60231,0.04539
0.619,0.48229,0.43551,0.72017,9.59239,0.0454
0.62,0.48215,0.43516,0.71945,9.58244,0.04541
0.621,0.482,0.43481,0.71873,9.57246,0.04542
0.622,0.48186,0.43447,0.71801,9.56243,0.04543
0.623,0.48171,0.43412,0.71729,9.55237,0.04545
0.624,0.48156,0.43378,0.71658,9.54227,0.04546
0.625,0.48142,0.43343,0.71586,9.53213,0.04547
0.626,0.48127,0.43309,0.71515,9.52196,0.04548
0.627,0.48113,0.43275,0.71444,9.51174,0.0455
0.628,0.48098,0.43241,0.71372,9.50149,0.04551
0.629,0.48083,0.43207,0.71301,9.49138,0.04552
0.63,0.48069,0.43173,0.7123,9.4819,0.04553
0.631,0.48054,0.43139,0.7116,9.47239,0.04554
0.632,0.48039,0.43105,0.71089,9.46284,0.04555
0.633,0.48025,0.43071,0.71018,9.45325,0.04556
0.634,0.4801,0.43037,0.70948,9.44363,0.04557
0.635,0.47995,0.43003,0.70877,9.43398,0.04558
0.636,0.47981,0.4297,0.70807,9.42429,0.04559
0.637,0.47966,0.42936,0.70737,9.41456,0.04561
0.638,0.47951,0.42903,0.70667,9.4048,0.04562
0.639,0.47936,0.42869,0.70597,9.395,0.04563
0.64,0.47922,0.42836,0.70527,9.38517,0.04564
0.641,0.47907,0.42802,0.70457,9.3753,0.04565
0.642,0.47892,0.42769,0.70388,9.3654,0.04567
0.643,0.47877,0.42736,0.70318,9.35549,0.04568
0.644,0.47863,0.42703,0.70249,9.34634,0.04569
0.645,0.47848,0.4267,0.70179,9.33716,0.0457
0.646,0.47833,0.42636,0.7011,9.32795,0.04571
0.647,0.47818,0.42603,0.70041,9.3187,0.04572
0.648,0.47803,0.42571,0.69972,9.30942,0.04573
0.649,0.47788,0.42538,0.69903,9.30011,0.04574
0.65,0.47773,0.42505,0.69834,9.29077,0.04575
0.651,0.47758,0.42472,0.69766,9.28139,0.04576
0.652,0.47744,0.42439,0.69697,9.27198,0.04577
0.653,0.47729,0.42407,0.69629,9.26253,0.04578
0.654,0.47714,0.42374,0.6956,9.25305,0.04579
0.655,0.47699,0.42342,0.69492,9.24354,0.04581
0.656,0.47684,0.42309,0.69424,9.23399,0.04582
0.657,0.47669,0.42277,0.69356,9.22441,0.04583
0.658,0.47654,0.42245,0.69288,9.21509,0.04584
0.659,0.47639,0.42212,0.6922,9.20625,0.04585
0.66,0.47624,0.4218,0.69152,9.19738,0.04586
0.661,0.47609,0.42148,0.69085,9.18849,0.04587
0.662,0.47594,0.42116,0.69017,9.17956,0.04588
0.663,0.47579,0.42084,0.6895,9.1706,0.04589
0.664,0.47564,0.42052,0.68882,9.16161,0.0459
0.665,0.47549,0.4202,0.68815,9.15258,0.04591
0.666,0.47533,0.41988,0.68748,9.14353,0.04592
0.667,0.47518,0.41956,0.68681,9.13445,0.04593
0.668,0.47503,0.41925,0.68614,9.12533,0.04594
0.669,0.47488,0.41893,0.68547,9.11618,0.04595
0.67,0.47473,0.41861,0.6848,9.107,0.04597
0.671,0.47458,0.4183,0.68414,9.09779,0.04598
0.672,0.47443,0.41798,0.68347,9.08854,0.04599
0.673,0.47428,0.41767,0.68281,9.07939,0.046
0.674,0.47412,0.41736,0.68215,9.07087,0.04601
0.675,0.47397,0.41704,0.68148,9.06233,0.04602
0.676,0.47382,0.41673,0.68082,9.05375,0.04603
0.677,0.47367,0.41642,0.68016,9.04515,0.04604
0.678,0.47351,0.41611,0.6795,9.03652,0.04605
0.679,0.47336,0.41579,0.67885,9.02786,0.04606
0.68,0.47321,0.41548,0.67819,9.01917,0.04607
0.681,0.47306,0.41517,0.67753,9.01045,0.04608
0.682,0.4729,0.41487,0.67688,9.0017,0.04609
0.683,0.47275,0.41456,0.67622,8.99293,0.0461
0.684,0.4726,0.41425,0.67557,8.98412,0.04611
0.685,0.47244,0.41394,0.67492,8.97528,0.04612
0.686,0.47229,0.41363,0.67427,8.96641,0.04613
0.687,0.47214,0.41333,0.67362,8.95751,0.04614
0.688,0.47198,0.41302,0.67297,8.94859,0.04616
0.689,0.47183,0.41272,0.67232,8.93993,0.04617
0.69,0.47167,0.41241,0.67167,8.93171,0.04617
0.691,0.47152,0.41211,0.67103,8.92347,0.04618
0.692,0.47137,0.4118,0.67038,8.91521,0.04619
0.693,0.47121,0.4115,0.66974,8.90691,0.0462
0.694,0.47106,0.4112,0.6691,8.89859,0.04621
0.695,0.4709,0.4109,0.66845,8.89025,0.04622
0.696,0.47075,0.4106,0.66781,8.88187,0.04623
0.697,0.47059,0.4103,0.66717,8.87347,0.04624
0.698,0.47044,0.41,0.66653,8.86504,0.04625
0.699,0.47028,0.4097,0.6659,8.85658,0.04626
0.7,0.47013,0.4094,0.66526,8.84809,0.04627
0.701,0.46997,0.4091,0.66462,8.83958,0.04628
0.702,0.46982,0.4088,0.66399,8.83103,0.04629
0.703,0.46966,0.4085,0.66335,8.82246,0.0463
0.704,0.4695,0.40821,0.66272,8.81386,0.04631
0.705,0.46935,0.40791,0.66209,8.80526,0.04633
0.706,0.46919,0.40761,0.66145,8.79736,0.04633
0.707,0.46904,0.40732,0.66082,8.78943,0.04634
0.708,0.46888,0.40702,0.66019,8.78148,0.04635
0.709,0.46872,0.40673,0.65957,8.77351,0.04636
0.71,0.46857,0.40644,0.65894,8.76551,0.04637
0.711,0.46841,0.40614,0.65831,8.75748,0.04638
0.712,0.46825,0.40585,0.65769,8.74943,0.04639
0.713,0.4681,0.40556,0.65706,8.74135,0.0464
0.714,0.46794,0.40527,0.65644,8.73325,0.0464
0.715,0.46778,0.40498,0.65581,8.72512,0.04641
0.716,0.46762,0.40469,0.65519,8.71697,0.04642
0.717,0.46747,0.4044,0.65457,8.70878,0.04644
0.718,0.46731,0.40411,0.65395,8.70058,0.04645
0.719,0.46715,0.40382,0.65333,8.69234,0.04646
0.72,0.46699,0.40353,0.65271,8.68408,0.04647
0.721,0.46683,0.40324,0.65209,8.67579,0.04648
0.722,0.46668,0.40295,0.65148,8.66752,0.04649
0.723,0.46652,0.40267,0.65086,8.65991,0.0465
0.724,0.46636,0.40238,0.65025,8.65229,0.04651
0.725,0.4662,0.4021,0.64963,8.64464,0.04651
0.726,0.46604,0.40181,0.64902,8.63697,0.04652
0.727,0.46588,0.40153,0.64841,8.62927,0.04653
0.728,0.46572,0.40124,0.6478,8.62155,0.04654
0.729,0.46556,0.40096,0.64719,8.61381,0.04655
0.73,0.4654,0.40067,0.64658,8.60604,0.04656
0.731,0.46524,0.40039,0.64597,8.59825,0.04657
0.732,0.46508,0.40011,0.64536,8.59043,0.04658
0.733,0.46492,0.39983,0.64476,8.58259,0.04659
0.734,0.46476,0.39955,0.64415,8.57473,0.0466
0.735,0.4646,0.39927,0.64355,8.56684,0.04661
0.736,0.46444,0.39899,0.64294,8.55892,0.04662
0.737,0.46428,0.39871,0.64234,8.55098,0.04663
0.738,0.46412,0.39843,0.64174,8.54302,0.04664
0.739,0.46396,0.39815,0.64114,8.53503,0.04665
0.74,0.4638,0.39787,0.64054,8.52731,0.04666
0.741,0.46364,0.3976,0.63994,8.52,0.04667
0.742,0.46348,0.39732,0.63934,8.51266,0.04667
0.743,0.46332,0.39704,0.63874,8.5053,0.04668
0.744,0.46316,0.39677,0.63815,8.49792,0.04669
0.745,0.46299,0.39649,0.63755,8.49051,0.0467
0.746,0.46283,0.39622,0.63695,8.48308,0.04671
0.747,0.46267,0.39594,0.63636,8.47564,0.04672
0.748,0.46251,0.39567,0.63577,8.46816,0.04672
0.749,0.46235,0.39539,0.63517,8.46067,0.04673
0.75,0.46218,0.39512,0.63458,8.45315,0.04674
0.751,0.46202,0.39485,0.63399,8.44561,0.04675
0.752,0.46186,0.39458,0.6334,8.43805,0.04676
0.753,0.4617,0.39431,0.63281,8.43046,0.04677
0.754,0.46153,0.39403,0.63223,8.42285,0.04678
0.755,0.46137,0.39376,0.63164,8.41522,0.04679
0.756,0.46121,0.39349,0.63105,8.40757,0.0468
0.757,0.46104,0.39322,0.63047,8.39989,0.04681
0.758,0.46088,0.39296,0.62988,8.39223,0.04682
0.759,0.46072,0.39269,0.6293,8.38521,0.04683
0.76,0.46055,0.39242,0.62872,8.37817,0.04684
0.761,0.46039,0.39215,0.62813,8.37111,0.04685
0.762,0.46022,0.39188,0.62755,8.36403,0.04685
0.763,0.46006,0.39162,0.62697,8.35693,0.04686
0.764,0.4599,0.39135,0.62639,8.34981,0.04687
0.765,0.45973,0.39109,0.62582,8.34266,0.04688
0.766,0.45957,0.39082,0.62524,8.3355,0.04689
0.767,0.4594,0.39056,0.62466,8.32831,0.0469
0.768,0.45924,0.39029,0.62408,8.3211,0.0469
0.769,0.45907,0.39003,0.62351,8.31387,0.04691
0.77,0.45891,0.38977,0.62294,8.30662,0.04692
0.771,0.45874,0.3895,0.62236,8.29935,0.04693
0.772,0.45858,0.38924,0.62179,8.29206,0.04694
0.773,0.45841,0.38898,0.62122,8.28474,0.04695
0.774,0.45824,0.38872,0.62065,8.27741,0.04696
0.775,0.45808,0.38846,0.62008,8.27005,0.04697
0.776,0.45791,0.3882,0.61951,8.26267,0.04698
0.777,0.45775,0.38794,0.61894,8.25527,0.04699
0.778,0.45758,0.38768,0.61837,8.24852,0.047
0.779,0.45741,0.38742,0.6178,8.24177,0.04701
0.78,0.45725,0.38716,0.61724,8.23499,0.04701
0.781,0.45708,0.3869,0.61667,8.2282,0.04702
0.782,0.45691,0.38664,0.61611,8.22139,0.04703
0.783,0.45675,0.38639,0.61554,8.21456,0.04704
0.784,0.45658,0.38613,0.61498,8.20771,0.04704
0.785,0.45641,0.38588,0.61442,8.20084,0.04705
0.786,0.45624,0.38562,0.61386,8.19395,0.04706
0.787,0.45608,0.38536,0.6133,8.18704,0.04707
0.788,0.45591,0.38511,0.61274,8.18011,0.04708
0.789,0.45574,0.38486,0.61218,8.17316,0.04709
0.79,0.45557,0.3846,0.61162,8.16619,0.0471
0.791,0.4554,0.38435,0.61106,8.1592,0.04711
0.792,0.45523,0.38409,0.61051,8.15219,0.04712
0.793,0.45507,0.38384,0.60995,8.14516,0.04713
0.794,0.4549,0.38359,0.6094,8.13812,0.04714
0.795,0.45473,0.38334,0.60884,8.13105,0.04715
0.796,0.45456,0.38309,0.60829,8.12396,0.04716
0.797,0.45439,0.38284,0.60774,8.11691,0.04717
0.798,0.45422,0.38259,0.60718,8.11046,0.04717
0.799,0.45405,0.38234,0.60663,8.10398,0.04718
0.8,0.45388,0.38209,0.60608,8.09748,0.04719
0.801,0.45371,0.38184,0.60553,8.09097,0.04719
0.802,0.45354,0.38159,0.60498,8.08444,0.0472
0.803,0.45337,0.38134,0.60444,8.07789,0.04721
0.804,0.4532,0.38109,0.60389,8.07133,0.04722
0.805,0.45303,0.38085,0.60334,8.06474,0.04722
0.806,0.45286,0.3806,0.6028,8.05814,0.04723
0.807,0.45269,0.38035,0.60225,8.05152,0.04724
0.808,0.45252,0.38011,0.60171,8.04488,0.04725
0.809,0.45235,0.37986,0.60117,8.03822,0.04726
0.81,0.45217,0.37962,0.60062,8.03155,0.04727
0.811,0.452,0.37937,0.60008,8.02485,0.04727
0.812,0.45183,0.37913,0.59954,8.01814,0.04728
0.813,0.45166,0.37889,0.599,8.01141,0.04729
0.814,0.45149,0.37864,0.59846,8.00466,0.0473
0.815,0.45132,0.3784,0.59792,7.99789,0.04731
0.816,0.45114,0.37816,0.59738,7.9911,0.04732
0.817,0.45097,0.37792,0.59685,7.98429,0.04733
0.818,0.4508,0.37767,0.59631,7.97771,0.04734
0.819,0.45063,0.37743,0.59577,7.97152,0.04735
0.82,0.45045,0.37719,0.59524,7.96531,0.04735
0.821,0.45028,0.37695,0.59471,7.95909,0.04736
0.822,0.45011,0.37671,0.59417,7.95285,0.04737
0.823,0.44993,0.37647,0.59364,7.9466,0.04738
0.824,0.44976,0.37623,0.59311,7.94032,0.04738
0.825,0.44959,0.376,0.59258,7.93404,0.04739
0.826,0.44941,0.37576,0.59205,7.92773,0.0474
0.827,0.44924,0.37552,0.59152,7.92141,0.04741
0.828,0.44907,0.37528,0.59099,7.91507,0.04741
0.829,0.44889,0.37505,0.59046,7.90871,0.04742
0.83,0.44872,0.37481,0.58993,7.90234,0.04743
0.831,0.44854,0.37457,0.5894,7.89595,0.04744
0.832,0.44837,0.37434,0.58888,7.88954,0.04745
0.833,0.44819,0.3741,0.58835,7.88312,0.04746
0.834,0.44802,0.37387,0.58783,7.87667,0.04747
0.835,0.44784,0.37363,0.5873,7.87022,0.04747
0.836,0.44767,0.3734,0.58678,7.86374,0.04748
0.837,0.44749,0.37317,0.58626,7.85725,0.04749
0.838,0.44732,0.37293,0.58573,7.85073,0.0475
0.839,0.44714,0.3727,0.58521,7.8442,0.04751
0.84,0.44696,0.37247,0.58469,7.83812,0.04752
0.841,0.44679,0.37224,0.58417,7.83219,0.04753
0.842,0.44661,0.37201,0.58365,7.82625,0.04753
0.843,0.44644,0.37177,0.58314,7.8203,0.04754
0.844,0.44626,0.37154,0.58262,7.81433,0.04755
0.845,0.44608,0.37131,0.5821,7.80834,0.04755
0.846,0.4459,0.37108,0.58158,7.80234,0.04756
0.847,0.44573,0.37085,0.58107,7.79632,0.04757
0.848,0.44555,0.37062,0.58055,7.79029,0.04758
0.849,0.44537,0.3704,0.58004,7.78424,0.04758
0.85,0.4452,0.37017,0.57953,7.77818,0.04759
0.851,0.44502,0.36994,0.57901,7.7721,0.0476
0.852,0.44484,0.36971,0.5785,7.766,0.04761
0.853,0.44466,0.36949,0.57799,7.75989,0.04761
0.854,0.44448,0.36926,0.57748,7.75376,0.04762
0.855,0.44431,0.36903,0.57697,7.74762,0.04763
0.856,0.44413,0.36881,0.57646,7.74146,0.04764
0.857,0.44395,0.36858,0.57595,7.73529,0.04765
0.858,0.44377,0.36836,0.57544,7.7291,0.04766
0.859,0.44359,0.36813,0.57494,7.72289,0.04767
0.86,0.44341,0.36791,0.57443,7.71667,0.04768
0.861,0.44323,0.36768,0.57392,7.71043,0.04769
0.862,0.44305,0.36746,0.57342,7.70424,0.0477
0.863,0.44287,0.36724,0.57291,7.69859,0.0477
0.864,0.44269,0.36701,0.57241,7.69292,0.04771
0.865,0.44251,0.36679,0.57191,7.68725,0.04771
0.866,0.44233,0.36657,0.5714,7.68155,0.04772
0.867,0.44215,0.36635,0.5709,7.67584,0.04773
0.868,0.44197,0.36613,0.5704,7.67012,0.04773
0.869,0.44179,0.36591,0.5699,7.66439,0.04774
0.87,0.44161,0.36568,0.5694,7.65864,0.04775
0.871,0.44143,0.36546,0.5689,7.65288,0.04776
0.872,0.44125,0.36524,0.5684,7.6471,0.04776
0.873,0.44107,0.36503,0.5679,7.6413,0.04777
0.874,0.44088,0.36481,0.56741,7.6355,0.04778
0.875,0.4407,0.36459,0.56691,7.62968,0.04779
0.876,0.44052,0.36437,0.56641,7.62384,0.04779
0.877,0.44034,0.36415,0.56592,7.61799,0.0478
0.878,0.44016,0.36393,0.56542,7.61213,0.04781
0.879,0.43997,0.36372,0.56493,7.60625,0.04782
0.88,0.43979,0.3635,0.56443,7.60035,0.04783
0.881,0.43961,0.36328,0.56394,7.59445,0.04784
0.882,0.43943,0.36307,0.56345,7.58852,0.04784
0.883,0.43924,0.36285,0.56296,7.58258,0.04785
0.884,0.43906,0.36264,0.56247,7.57663,0.04786
0.885,0.43888,0.36242,0.56198,7.57066,0.04787
0.886,0.43869,0.36221,0.56149,7.56494,0.04788
0.887,0.43851,0.36199,0.561,7.55954,0.04789
0.888,0.43833,0.36178,0.56051,7.55413,0.04789
0.889,0.43814,0.36157,0.56002,7.54871,0.0479
0.89,0.43796,0.36135,0.55953,7.54328,0.0479
0.891,0.43777,0.36114,0.55905,7.53783,0.04791
0.892,0.43759,0.36093,0.55856,7.53238,0.04792
0.893,0.4374,0.36072,0.55808,7.5269,0.04792
0.894,0.43722,0.3605,0.55759,7.52142,0.04793
0.895,0.43704,0.36029,0.55711,7.51592,0.04794
0.896,0.43685,0.36008,0.55662,7.51041,0.04794
0.897,0.43666,0.35987,0.55614,7.50489,0.04795
0.898,0.43648,0.35966,0.55566,7.49935,0.04796
0.899,0.43629,0.35945,0.55518,7.4938,0.04797
0.9,0.43611,0.35924,0.5547,7.48823,0.04797
0.901,0.43592,0.35903,0.55421,7.48266,0.04798
0.902,0.43574,0.35882,0.55373,7.47707,0.04799
0.903,0.43555,0.35862,0.55326,7.47146,0.048
0.904,0.43536,0.35841,0.55278,7.46585,0.04801
0.905,0.43518,0.3582,0.5523,7.46022,0.04801
0.906,0.43499,0.35799,0.55182,7.45457,0.04802
0.907,0.4348,0.35779,0.55134,7.44892,0.04803
0.908,0.43461,0.35758,0.55087,7.44324,0.04804
0.909,0.43443,0.35737,0.55039,7.43756,0.04805
0.91,0.43424,0.35717,0.54992,7.43186,0.04806
0.911,0.43405,0.35696,0.54944,7.42651,0.04807
0.912,0.43386,0.35675,0.54897,7.42137,0.04807
0.913,0.43368,0.35655,0.5485,7.41622,0.04808
0.914,0.43349,0.35635,0.54802,7.41105,0.04808
0.915,0.4333,0.35614,0.54755,7.40588,0.04809
0.916,0.43311,0.35594,0.54708,7.40069,0.0481
0.917,0.43292,0.35573,0.54661,7.39549,0.0481
0.918,0.43273,0.35553,0.54614,7.39028,0.04811
0.919,0.43254,0.35533,0.54567,7.38506,0.04811
0.92,0.43235,0.35512,0.5452,7.37983,0.04812
0.921,0.43217,0.35492,0.54473,7.37458,0.04813
0.922,0.43198,0.35472,0.54426,7.36932,0.04813
0.923,0.43179,0.35452,0.54379,7.36405,0.04814
0.924,0.4316,0.35432,0.54333,7.35877,0.04815
0.925,0.43141,0.35412,0.54286,7.35348,0.04816
0.926,0.43122,0.35392,0.54239,7.34817,0.04816
0.927,0.43102,0.35372,0.54193,7.34285,0.04817
0.928,0.43083,0.35352,0.54146,7.33752,0.04818
0.929,0.43064,0.35332,0.541,7.33218,0.04819
0.93,0.43045,0.35312,0.54054,7.32682,0.0482
0.931,0.43026,0.35292,0.54007,7.32146,0.0482
0.932,0.43007,0.35272,0.53961,7.31608,0.04821
0.933,0.42988,0.35252,0.53915,7.31069,0.04822
0.934,0.42969,0.35232,0.53869,7.30528,0.04823
0.935,0.42949,0.35212,0.53823,7.29987,0.04824
0.936,0.4293,0.35193,0.53777,7.29444,0.04825
0.937,0.42911,0.35173,0.53731,7.28931,0.04825
0.938,0.42892,0.35153,0.53685,7.28443,0.04826
0.939,0.42872,0.35134,0.53639,7.27953,0.04826
0.94,0.42853,0.35114,0.53593,7.27462,0.04827
0.941,0.42834,0.35095,0.53547,7.26971,0.04828
0.942,0.42815,0.35075,0.53502,7.26478,0.04828
0.943,0.42795,0.35056,0.53456,7.25984,0.04829
0.944,0.42776,0.35036,0.5341,7.25489,0.04829
0.945,0.42757,0.35017,0.53365,7.24993,0.0483
0.946,0.42737,0.34997,0.53319,7.24496,0.04831
0.947,0.42718,0.34978,0.53274,7.23997,0.04831
0.948,0.42698,0.34958,0.53228,7.23498,0.04832
0.949,0.42679,0.34939,0.53183,7.22998,0.04833
0.95,0.42659,0.3492,0.53138,7.22496,0.04833
0.951,0.4264,0.34901,0.53093,7.21994,0.04834
0.952,0.4262,0.34881,0.53047,7.2149,0.04835
0.953,0.42601,0.34862,0.53002,7.20985,0.04835
0.954,0.42581,0.34843,0.52957,7.20479,0.04836
0.955,0.42562,0.34824,0.52912,7.19972,0.04837
0.956,0.42542,0.34805,0.52867,7.19464,0.04838
0.957,0.42523,0.34786,0.52822,7.18955,0.04838
0.958,0.42503,0.34767,0.52777,7.18445,0.04839
0.959,0.42483,0.34748,0.52733,7.17933,0.0484
0.96,0.42464,0.34729,0.52688,7.17421,0.04841
0.961,0.42444,0.3471,0.52643,7.16907,0.04842
0.962,0.42424,0.34691,0.52598,7.16392,0.04842
0.963,0.42405,0.34672,0.52554,7.15876,0.04843
0.964,0.42385,0.34653,0.52509,7.15369,0.04844
0.965,0.42365,0.34634,0.52465,7.14905,0.04845
0.966,0.42346,0.34615,0.5242,7.14441,0.04845
0.967,0.42326,0.34597,0.52376,7.13976,0.04846
0.968,0.42306,0.34578,0.52332,7.1351,0.04846
0.969,0.42286,0.34559,0.52287,7.13043,0.04847
0.97,0.42266,0.3454,0.52243,7.12574,0.04847
0.971,0.42247,0.34522,0.52199,7.12105,0.04848
0.972,0.42227,0.34503,0.52155,7.11635,0.04848
0.973,0.42207,0.34485,0.5211,7.11164,0.04849
0.974,0.42187,0.34466,0.52066,7.10692,0.0485
0.975,0.42167,0.34447,0.52022,7.1022,0.0485
0.976,0.42147,0.34429,0.51978,7.09746,0.04851
0.977,0.42127,0.3441,0.51935,7.09271,0.04852
0.978,0.42107,0.34392,0.51891,7.08795,0.04852
0.979,0.42087,0.34374,0.51847,7.08318,0.04853
0.98,0.42067,0.34355,0.51803,7.0784,0.04854
0.981,0.42047,0.34337,0.51759,7.07361,0.04854
0.982,0.42027,0.34319,0.51716,7.06882,0.04855
0.983,0.42007,0.343,0.51672,7.06401,0.04856
0.984,0.41987,0.34282,0.51628,7.05919,0.04856
0.985,0.41967,0.34264,0.51585,7.05436,0.04857
0.986,0.41947,0.34245,0.51541,7.04952,0.04858
0.987,0.41926,0.34227,0.51498,7.04468,0.04859
