,r,x,phi,psi,A,B,F_hydro,F_metric,F_aniso,F_zeta
0,1e-06,1.0332034948372944e-07,0.1837,0.0,0.6108382374751998,1.0,-6.620094333414928e-07,1.0248533310334276e-07,5.0108442022825774e-05,0.0
1,0.10002100380076015,0.01033420506840797,0.18364400358297733,-0.0011195644847570743,0.6109199622694838,1.000179743346508,-0.00038473529647989335,0.0003349993355139422,5.0108442022825774e-05,0.0
2,0.2000410076015203,0.020668306816466454,0.1834760937889021,-0.0022375737978961477,0.6111650367746512,1.0007184886938558,-0.0007668416042353049,0.0006676111756992936,9.997049585456956e-05,0.0
3,0.3000610114022804,0.031002408564524936,0.1831965022334056,-0.003352495876530623,0.6115731707144885,1.0016148014024928,-0.0011437274293885497,0.000995482181128706,0.0001493432024152907,0.0
4,0.40008101520304057,0.041336510312583424,0.1828056148242512,-0.004462788873073878,0.6121438788019671,1.0028662833380073,-0.0015128565094453955,0.001316310096804559,0.000197987909496002,0.0
5,0.5001010190038008,0.05167061206064191,0.18230397158407607,-0.005566913076799191,0.612876478524986,1.0044695624868285,-0.001871780085645841,0.001627873298416246,0.00024567307948140514,0.0
6,0.6001210228045609,0.0620047138087004,0.18169226639940025,-0.006663331663619181,0.6137700871020293,1.0064202788749934,-0.0022181640033365896,0.0019280557745520136,0.0002921764807181407,0.0
7,0.7001410266053211,0.07233881555675889,0.18097134669310533,-0.007750511477929689,0.6148236176637157,1.0087130672488918,-0.0025498140874216924,0.0022148705273026216,0.0003372872294920167,0.0
8,0.8001610304060812,0.08267291730481736,0.18014221301677671,-0.008826923854515951,0.616035774732743,1.011341537110464,-0.0028646994196094427,0.0024864810478877272,0.00038080765140497574,0.0
9,0.9001810342068414,0.09300701905287585,0.17920601855849813,-0.00989104548862248,0.617405049091525,1.0142982508337508,-0.0031609731811739206,0.0027412205571999346,0.0004225549348161829,0.0
10,1.0002010380076014,0.10334112080093433,0.1781640685608676,-0.010941359362527455,0.6189297121439037,1.0175747007240785,-0.0034369907677999634,0.0029776087397520514,0.0004623625534439628,0.0
11,1.1002210418083616,0.11367522254899282,0.17701781964314767,-0.011976355737398369,0.6206078098945736,1.0211612860140258,-0.003691324930933243,0.003194365742666194,0.0005000814401118321,0.0
12,1.2002410456091217,0.1240093242970513,0.1757688790205546,-0.012994533219906663,0.6224371566871616,1.0250472909193369,-0.003922777752056669,0.003390423258328029,0.0005355808988452462,0.0
13,1.3002610494098819,0.1343434260451098,0.17441900361269275,-0.013994399914117077,0.6244153288590121,1.029220865000186,-0.004130389311466295,0.003564932559267541,0.0005687492479573974,0.0
14,1.400281053210642,0.14467752779316828,0.17297009903202176,-0.014974474670615755,0.6265396584873697,1.0336690071847139,-0.004313442970383233,0.0037172694058147937,0.0005994941922736668,0.0
15,1.5003010570114022,0.15501162954122674,0.1714242184419541,-0.015933288446766062,0.6288072274174008,1.038377554907937,-0.0044714672435797465,0.003847035800199749,0.0006277429281034453,0.0
16,1.6003210608121623,0.16534573128928523,0.16978356127267022,-0.016869385794436184,0.6312148617769479,1.0433311798944656,-0.004604234297964416,0.0039540586140019915,0.0006534419898428912,0.0
17,1.7003410646129224,0.17567983303734372,0.16805047178096616,-0.01778132649455987,0.6337591271954235,1.0485133921617413,-0.004711755169747207,0.004038385168301026,0.0006765568520591654,0.0
18,1.8003610684136826,0.1860139347854022,0.16622743743832893,-0.01866768736146408,0.6364363249543217,1.0539065538352541,-0.004794271847779828,0.004100275896543701,0.0006970713054469385,0.0
19,1.9003810722144427,0.1963480365334607,0.16431708712894535,-0.01952706424397692,0.6392424893036616,1.0594919043413926,-0.00485224642237389,0.004140194268071575,0.0007149866290554474,0.0
20,2.000401076015203,0.2066821382815192,0.16232218913642893,-0.020358074254801146,0.6421733861816364,1.0652495984705015,-0.004886347546456372,0.004158794194613674,0.0007303205845646999,0.0
21,2.1004210798159635,0.2170162400295777,0.16024564889465126,-0.021159358264313668,0.6452245135730782,1.0711587586763698,-0.0048974344982440216,0.004156905181886782,0.0007431062610646686,0.0
22,2.2004410836167234,0.22735034177763616,0.1580905064742575,-0.021929583699569523,0.648391103735251,1.0771975427929736,-0.00488653917114816,0.00413551552320222,0.0007533908007032787,0.0
23,2.3004610874174833,0.23768444352569465,0.15585993377208351,-0.022667447693452546,0.6516681275065916,1.0833432281026183,-0.004854846346343741,0.004095753860698257,0.0007612340366706309,0.0
24,2.4004810912182437,0.24801854527375314,0.1535572313661028,-0.023371680632210297,0.6550503008943288,1.0895723123784602,-0.004803672625951251,0.004038869462142316,0.000766707075266031,0.0
25,2.500501095019004,0.25835264702181165,0.15118582499352587,-0.02404105015142604,0.6585320941106004,1.095860632152355,-0.004734444419581117,0.003966211576600765,0.0007698908532431329,0.0
26,2.600521098819764,0.26868674876987014,0.14874926160472793,-0.02467436563025861,0.6621077431930368,1.1021834980288752,-0.00464867538369939,0.0038792082403227976,0.0007708747002769316,0.0
27,2.700541102620524,0.2790208505179286,0.14625120494075747,-0.025270483230786452,0.6657712643053864,1.1085158463883362,-0.004547943711823495,0.003779344904760939,0.0007697549342841028,0.0
28,2.8005611064212843,0.28935495226598706,0.14369543057783157,-0.02582831152293121,0.6695164707665536,1.1148324063067272,-0.004433869663836,0.0036681432516218176,0.0007666335145271524,0.0
29,2.9005811102220447,0.2996890540140456,0.14108582037863857,-0.02634681772505197,0.6733369928034636,1.1211078799858891,-0.004308093705159187,0.0035471405455034604,0.000761616774028439,0.0
30,3.0006011140228046,0.31002315576210404,0.13842635628794306,-0.026825034575415838,0.6772262999653955,1.1273171344520687,-0.0041722556012187065,0.0034178698530582066,0.0007548142489210431,0.0
31,3.1006211178235645,0.32035725751016253,0.13572111340946397,-0.027262067830152704,0.6811777260761123,1.1334354017681474,-0.004027974780477818,0.0032818414294778753,0.0007463376181005713,0.0
32,3.200641121624325,0.330691359258221,0.13297425230254672,-0.027657104358844945,0.6851844965373267,1.1394384845383114,-0.0038768322409239754,0.003140525538895689,0.0007362997620490492,0.0
33,3.3006611254250853,0.34102546100627956,0.13019001044151413,-0.028009420780119563,0.6892397577343466,1.1453029630893483,-0.0037203542312700504,0.0029953369359485907,0.0007248139451428911,0.0
34,3.400681129225845,0.351359562754338,0.12737269278788313,-0.028318392547007222,0.6933366082347245,1.1510064004127774,-0.003559997890510456,0.0028476211922678794,0.0007119931212813105,0.0
35,3.500701133026605,0.3616936645023965,0.12452666143645144,-0.028583503356801366,0.6974681314153699,1.1565275407695208,-0.0033971389790333,0.0026986430051553897,0.0006979493584521593,0.0
36,3.6007211368273655,0.37202776625045497,0.12165632431055247,-0.028804354724022395,0.7016274291053448,1.1618464978087157,-0.003233061782757486,0.0025495765774829777,0.0006827933740360554,0.0
37,3.700741140628126,0.38236186799851346,0.11876612289971775,-0.028980675519997483,0.7058076557924612,1.1669449281473772,-0.003068951220110243,0.0024014981092068868,0.0006666341693909889,0.0
38,3.800761144428886,0.39269596974657195,0.1158605190542616,-0.029112331250509715,0.7100020529137331,1.1718061865999698,-0.0029058871316466756,0.0022553803932389167,0.0006495787496756631,0.0
39,3.9007811482296457,0.4030300714946304,0.11294398087555321,-0.029199332816460012,0.7142039827342079,1.1764154596346155,-0.0027448406851183597,0.0021120894630549153,0.0006317319130665791,0.0
40,4.000801152030406,0.4133641732426889,0.11002096776726508,-0.029241844483557034,0.7184069613165732,1.1807598741507275,-0.0025866727861906264,0.0019723831976754293,0.0006131960925569299,0.0
41,4.1008211558311665,0.4236982749907474,0.10709591474083244,-0.02924019077808534,0.7226046900958369,1.1848285793056788,-0.0024321343479040674,0.001836911752592488,0.0005940712334300941,0.0
42,4.200841159631927,0.4340323767388059,0.1041732160966551,-0.029194862028042497,0.726791085598805,1.1886127998345222,-0.0022818682413619958,0.0017062196538767237,0.0005744546902464805,0.0
43,4.300861163432686,0.44436647848686434,0.10125720862995845,-0.029106518283929246,0.7309603068867632,1.1921058600818033,-0.0021364127265339154,0.0015807493676056404,0.0005544411287218142,0.0
44,4.400881167233447,0.4547005802349228,0.09835215453566908,-0.028975991380722398,0.7351067803492151,1.1953031787536803,-0.0019962061460678873,0.0014608461387147465,0.0005341224200794991,0.0
45,4.500901171034207,0.46503468198298137,0.09546222420841231,-0.028804284942943282,0.7392252215368682,1.198202235183804,-0.001861592656432166,0.0013467638821732908,0.0005135875182257435,0.0
46,4.6009211748349665,0.4753687837310398,0.09259147915127267,-0.02859257218517918,0.7433106537883812,1.20080250863231,-0.001732828769333174,0.0012386719050711367,0.0004929223132026201,0.0
47,4.700941178635727,0.4857028854790983,0.08974385521876523,-0.028342191420400127,0.7473584234773972,1.2031053927930595,-0.001610090481880171,0.0011366622407019454,0.00047220945767456797,0.0
48,4.800961182436487,0.4960369872271568,0.08692314642476986,-0.028054639254636794,0.75136421178078,1.205114088237524,-0.001493480785124482,0.0010407573837483404,0.0004515281664836323,0.0
49,4.900981186237248,0.5063710889752153,0.08413298954530077,-0.027731561515235197,0.7553240429415015,1.2068334759493446,-0.0013830373569107511,0.0009509182291953081,0.00043095399236273304,0.0
50,5.001001190038008,0.5167051907232738,0.0813768497372751,-0.02737474202926606,0.7592342890713365,1.2082699754099637,-0.0012787402650241359,0.0008670520351190625,0.00041055858359623546,0.0
51,5.1010211938387675,0.5270392924713322,0.07865800737992638,-0.026986089433340184,0.7630916716028983,1.2094313908563856,-0.001180519529250852,0.0007890202501396178,0.00039040943157248433,0.0
52,5.201041197639528,0.5373733942193908,0.07597954632420773,-0.026567622254647167,0.7668932595593323,1.2103267493703127,-0.0010882624153076299,0.0007166460692804265,0.00037056961772631233,0.0
53,5.301061201440288,0.5477074959674493,0.0733443437089602,-0.026121452551931865,0.7706364648599671,1.210966134373158,-0.0010018203582016052,0.0006497216057995438,0.0003510975702423756,0.0
54,5.401081205241048,0.5580415977155077,0.07075506147183387,-0.02564976844248757,0.7743190349206539,1.2113605179107754,-0.0009210154367219198,0.0005880145905883327,0.00033204684107801367,0.0
55,5.501101209041808,0.5683756994635661,0.0682141396490378,-0.025154815865889132,0.777939042838206,1.2115215948346432,-0.0008456463435986637,0.0005312745340805171,0.00031346591340473945,0.0
56,5.6011212128425685,0.5787098012116246,0.06572379152222632,-0.02463887994654412,0.7814948754692241,1.2114616216427052,-0.000775493816748611,0.00047923830754251077,0.00029539804853262474,0.0
57,5.701141216643329,0.5890439029596832,0.06328600063444242,-0.02410426631537142,0.7849852197251185,1.2111932623536794,-0.0007103255154523626,0.0004316351205328543,0.0002778811798743998,0.0
58,5.801161220444089,0.5993780047077417,0.06090251966186833,-0.023553282736888406,0.7884090474072385,1.2107294433729239,-0.0006499003411339116,0.0003881908889690334,0.00026094785965033473,0.0
59,5.901181224244849,0.6097121064558001,0.05857487109421603,-0.022988221363230962,0.7917655989010967,1.210083218886326,-0.0005939722153670071,0.0003486320032331712,0.0002446252619663963,0.0
60,6.001201228045609,0.6200462082038586,0.056304349646993206,-0.022411341903091263,0.7950543660353284,1.2092676479056088,-0.0005422933381482474,0.0003126885182252404,0.00022893524375339113,0.0
61,6.101221231846369,0.6303803099519171,0.05409202630040251,-0.021824855952943218,0.798275074394987,1.2082956836983574,-0.0004946169570637497,0.0002800967969136404,0.00021389446294894736,0.0
62,6.201241235647129,0.6407144116999756,0.051938753839176656,-0.021230912693324094,0.801427665354262,1.2071800759787452,-0.00045069968335365723,0.00025060164622285033,0.00019951455136477196,0.0
63,6.301261239447889,0.651048513448034,0.049845173747821304,-0.02063158610535948,0.8045122780703837,1.2059332859170642,-0.00041030339425318575,0.00022395798904418777,0.0001858023379695773,0.0
64,6.40128124324865,0.6613826151960925,0.04781172430383036,-0.020028863815446846,0.8075292316517635,1.2045674137534161,-0.00037319676237221105,0.0001999321189804244,0.00017276011692194816,0.0
65,6.50130124704941,0.671716716944151,0.045838649702472575,-0.019424637629952647,0.8104790076856164,1.203094138573853,-0.00033915645309075845,0.000178302585599992,0.00016038595362529698,0.0
66,6.60132125085017,0.6820508186922096,0.043926010042881464,-0.018820695778888785,0.8133622332817725,1.2015246696261768,-0.00030796802989616415,0.00015886075760108094,0.00014867402137172056,0.0
67,6.70134125465093,0.692384920440268,0.04207369200503907,-0.018218716848642538,0.8161796647618513,1.199869708414531,-0.0002794266057116351,0.0001414111097478061,0.00013761496077917596,0.0
68,6.80136125845169,0.7027190221883265,0.04028142005124818,-0.017620265350235368,0.8189321720963525,1.1981394207154878,-0.00025333727579059063,0.00012577127700866302,0.00012719625418932616,0.0
69,6.901381262252451,0.713053123936385,0.03854876799252167,-0.01702678884141043,0.8216207241676319,1.1963434175980256,-0.00022951536500610912,0.00011177191626163095,0.00011740260743674821,0.0
70,7.00140126605321,0.7233872256844435,0.0368751707692645,-0.016439616497923065,0.8242463749144928,1.1944907444989592,-0.0002077865193145992,9.925641241171865e-05,0.0001082163318729443,0.0
