,r,x,phi,psi,A,B,F_hydro,F_metric,F_aniso,F_zeta
0,1e-05,3.587292516072847e-07,0.1012,0.0,0.9283576984133889,1.0,9.195563085290237e-09,1.65946290982787e-10,1.5682572465473192e-06,-1.0422301756583357e-08
1,0.10003000200040008,0.00358836877558787,0.10119009443821199,-0.0001980372078666011,0.928361499008529,1.0000069077702587,2.181049014616382e-05,5.998155617425391e-07,1.5682572465473192e-06,-2.397796039360865e-05
2,0.20005000400080017,0.007176378821924134,0.10116039048031482,-0.00039587934268466664,0.9283728965900192,1.0000276197576903,4.359075899592127e-05,1.198437987426833e-06,3.1334525174176785e-06,-4.7921446733935107e-05
3,0.30007000600120026,0.010764388868260397,0.10111091440855649,-0.0005933713017725825,0.9283918831097139,1.0000621102992093,6.531501560658876e-05,1.7947983169228098e-06,4.692848495780544e-06,-7.180086395318595e-05
4,0.40009000800160033,0.014352398914596661,0.10104170996664774,-0.0007903388833405262,0.9284184451697859,1.0001103366829232,8.695542105564835e-05,2.3877758142829475e-06,6.243572400316686e-06,-9.558438185158781e-05
5,0.5001100100020004,0.017940408960932925,0.10095283827237143,-0.0009866089348846802,0.9284525640455383,1.000172239236357,0.00010848433448608363,2.976261977140887e-06,7.782783333005563e-06,-0.000119240412357761
6,0.6001300120024005,0.021528419007269185,0.10084437769539524,-0.001182009697192723,0.9284942157173316,1.0002477414495217,0.0001298743782781886,3.559164508826849e-06,9.307682609358746e-06,-0.00014273768900354794
7,0.7001500140028005,0.02511642905360545,0.10071642370090951,-0.0013763711434648426,0.928543370911462,1.0003367501325573,0.00015109850227895683,4.13541119588985e-06,1.0815523837199211e-05,-0.0001660453450976531
8,0.8001700160032006,0.028704439099941713,0.10056908865963622,-0.0015695253123781555,0.9285999951498681,1.0004391556075019,0.000172130046976509,4.703953671738067e-06,1.230362268531699e-05,-0.00018913299042011442
9,0.9001900180036007,0.03229244914627798,0.10040250162488483,-0.0017613066339571982,0.9286640488085102,1.0005548319336395,0.000192942805427275,5.263771045797872e-06,1.3769366285942686e-05,-0.0002119707861701926
10,1.000210020004001,0.03588045919261425,0.10021680807740595,-0.0019515522471460116,0.9287354871842459,1.0006836371658214,0.00021351108372450953,5.813873378367534e-06,1.521022221818479e-05,-0.00023452951788263102
11,1.100230022004401,0.039468469238950504,0.10001216963895698,-0.002140102308029812,0.9288142605699968,1.000825413644994,0.00023380975981139238,6.353304982919033e-06,1.662374702308725e-05,-0.0002567806660479869
12,1.200250024004801,0.04305647928528677,0.09978876375553976,-0.0023268002876945153,0.9289003143379786,1.0009799883201538,0.0002538143404613759,6.8811475389173455e-06,1.8007594204973293e-05,-0.00027869647419968493
